"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2005","1500","JUSTICE, DEPARTMENT OF","V211","AIR PASSENGER SERVICE","$1,727,511.33","60"
"2005","1500","JUSTICE, DEPARTMENT OF","V212","MOTOR PASSENGER SERVICES","$1,067,089.38","26"
"2005","1500","JUSTICE, DEPARTMENT OF","V221","PASSENGER AIR CHARTER SERVICE","$692,565.81","78"
"2005","1500","JUSTICE, DEPARTMENT OF","V222","PASSENGER MOTOR CHARTER SERVICE","$52,168.00","16"
"2005","1500","JUSTICE, DEPARTMENT OF","V225","AMBULANCE SERVICE","$1,047,330.01","426"
"2005","1500","JUSTICE, DEPARTMENT OF","V226","TAXICAB SERVICES","$12,171.00","6"
"2005","1500","JUSTICE, DEPARTMENT OF","V231","LODGING - HOTEL/MOTEL","$1,968,478.72","164"
"2005","1500","JUSTICE, DEPARTMENT OF","V251","CIVILIAN PERSONNEL RECRUITMENT","$320.00","2"
"2005","1500","JUSTICE, DEPARTMENT OF","V301","RELOCATION SERVICES","$8,432,787.94","142"
"2005","1500","JUSTICE, DEPARTMENT OF","V302","TRAVEL AGENT SERVICES","$641,105.49","19"
"2005","1500","JUSTICE, DEPARTMENT OF","V999","OTHER TRAVEL SVCS","$4,036,522.01","75"
"2005","1500","JUSTICE, DEPARTMENT OF","W015","LEASE-RENT OF AIRCRAFT","-$1,979,949.95","4"
"2005","1500","JUSTICE, DEPARTMENT OF","W017","LEASE-RENT OF AIRCRAFT GROUND EQ","$0.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","W018","LEASE-RENT OF SPACE VEHICLES","$1,100.00","3"
"2005","1500","JUSTICE, DEPARTMENT OF","W023","LEASE-RENT OF VEHICLES-TRAILERS-CYC","$396,507.71","41"
"2005","1500","JUSTICE, DEPARTMENT OF","W024","LEASE-RENT OF TRACTORS","$3,050.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","W025","LEASE-RENT OF VEHICULAR EQ","-$20,888.50","2"
"2005","1500","JUSTICE, DEPARTMENT OF","W028","LEASE-RENT OF ENGINES & TURBINES","$158,873.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","W035","LEASE-RENT OF SERVICE & TRADE EQ","$5,000.20","9"
"2005","1500","JUSTICE, DEPARTMENT OF","W036","LEASE-RENT OF SP INDUSTRY MACHINERY","$2,336,114.03","33"
"2005","1500","JUSTICE, DEPARTMENT OF","W038","LEASE-RENT OF CONTRUCT EQ","$141,284.44","6"
"2005","1500","JUSTICE, DEPARTMENT OF","W039","LEASE-RENT OF MATERIALS HANDLING EQ","$495,532.68","1"
"2005","1500","JUSTICE, DEPARTMENT OF","W040","LEASE-RENT OF ROPE-CABLE-CHAIN","$3,307.50","1"
"2005","1500","JUSTICE, DEPARTMENT OF","W049","LEASE-RENT OF MAINT REPAIR SHOP EQ","$0.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","W054","LEASE-RENT OF PREFAB STRUCTURES","$106,874.00","3"
"2005","1500","JUSTICE, DEPARTMENT OF","W058","LEASE-RENT OF COMMUNICATION EQ","$3,328,296.85","47"
"2005","1500","JUSTICE, DEPARTMENT OF","W059","LEASE-RENT OF ELECT-ELCT EQ","$309,321.94","2"
"2005","1500","JUSTICE, DEPARTMENT OF","W065","LEASE-RENT OF MEDICAL-DENTAL-VET EQ","$13,605.00","6"
"2005","1500","JUSTICE, DEPARTMENT OF","W067","LEASE-RENT OF PHOTOGRAPHIC EQ","$60,474.16","6"
"2005","1500","JUSTICE, DEPARTMENT OF","W069","LEASE-RENT OF TRAINING AIDS-DEVICES","$3,490.00","3"
"2005","1500","JUSTICE, DEPARTMENT OF","W070","LEASE-RENT OF ADP EQ & SUPPLIES","$766,239.44","17"
"2005","1500","JUSTICE, DEPARTMENT OF","W071","LEASE-RENT OF FURNITURE","$129,725.40","4"
"2005","1500","JUSTICE, DEPARTMENT OF","W074","LEASE-RENT OF OFFICE MACHINES","$1,399,876.75","75"
"2005","1500","JUSTICE, DEPARTMENT OF","W075","LEASE-RENT OF OFFICE SUPPLIES","$3,250.00","3"
"2005","1500","JUSTICE, DEPARTMENT OF","W076","LEASE-RENT OF BOOKS-MAPS-PUBS","$0.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","W077","LEASE-RENT OF MUSICAL INST-RADIO-TV","$3,550.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","W079","LEASE-RENT OF CLEANING EQ","$16,428.50","2"
"2005","1500","JUSTICE, DEPARTMENT OF","W085","LEASE-RENT OF TOILETRIES","$23,880.00","2"
"2005","1500","JUSTICE, DEPARTMENT OF","W099","LEASE-RENT OF MISC EQ","$293,201.93","63"
"2005","1500","JUSTICE, DEPARTMENT OF","X111","LEASE/RENTAL OF OFFICE BUILDINGS","$3,612,974.58","17"
"2005","1500","JUSTICE, DEPARTMENT OF","X112","LEASE-RENT OF CONF SPACE & FAC","$1,793,883.48","73"
"2005","1500","JUSTICE, DEPARTMENT OF","X119","LEASE-RENT OF OTHER ADMIN-SVC BLDGS","$1,135,088.80","17"
"2005","1500","JUSTICE, DEPARTMENT OF","X121","LEASE-RENT OF AIR TRAFFIC TOWERS","$0.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","X124","LEASE/RENTAL OF AIRPORT RUNWAYS","$125,754.36","3"
"2005","1500","JUSTICE, DEPARTMENT OF","X127","LEASE-RENT OF ELCT & COMM SYS FAC","$200,493.12","54"
"2005","1500","JUSTICE, DEPARTMENT OF","X129","LEASE-RENT OF OTHER AIRFIELD STRUCT","$30,300.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","X151","LEASE-RENT OF AMMUNITION FACILITIES","$2,000.00","2"
"2005","1500","JUSTICE, DEPARTMENT OF","X152","LEASE-RENT OF MAINT BLDGS","$156,575.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","X161","LEASE-RENT OF FAMILY HOUSING","$3,309.00","8"
"2005","1500","JUSTICE, DEPARTMENT OF","X164","LEASE/RENTAL OF DINING FACILITIES","$8,550.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","X166","LEASE/RENTAL OF PENAL FACILITIES","$44,261,564.83","6"
"2005","1500","JUSTICE, DEPARTMENT OF","X169","LEASE-RENT OF OTHER RESIDENTIAL BLD","$79,464.00","6"
"2005","1500","JUSTICE, DEPARTMENT OF","X172","LEASE-RENT OF FOOD STORAGE BLDGS","$217,407.64","25"
"2005","1500","JUSTICE, DEPARTMENT OF","X174","LEASE-RENT OF OPEN STORAGE FAC","$80,473.83","16"
"2005","1500","JUSTICE, DEPARTMENT OF","X179","LEASE-RENT OF OTHER WAREHOUSE BLDGS","$28,800.00","2"
"2005","1500","JUSTICE, DEPARTMENT OF","X199","LEASE-RENT OF MISC BLDGS","$68,727.00","5"
"2005","1500","JUSTICE, DEPARTMENT OF","X224","LEASE-RENT OF PARKING FACILITIES","$2,650,759.86","83"
"2005","1500","JUSTICE, DEPARTMENT OF","X249","LEASE/RENTAL OF OTHER UTILITIES","$8,100.40","5"
"2005","1500","JUSTICE, DEPARTMENT OF","X299","LEASE-RENT OF ALL OTH NON-BLDG FACS","$89,609.00","3"
"2005","1500","JUSTICE, DEPARTMENT OF","Y111","CONSTRUCTION OF OFFICE BUILDINGS","$3,137,413.32","31"
"2005","1500","JUSTICE, DEPARTMENT OF","Y112","CONSTRUCT/CONF SPACE & FAC","$17,056.16","2"
"2005","1500","JUSTICE, DEPARTMENT OF","Y119","CONSTRUCT/OTHER ADMIN & SVCS BLDGS","$1,222,222.00","3"
"2005","1500","JUSTICE, DEPARTMENT OF","Y152","CONSTRUCT/MAINT BLDGS","$16,935.92","3"
"2005","1500","JUSTICE, DEPARTMENT OF","Y153","CONSTRUCT/PRODUCTION BLDGS","$69,140.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","Y159","CONSTRUCT/OTHER INDUSTRIAL BLDGS","$4,888.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","Y162","CONSTRUCT/RECREATIONAL BLDGS","$2,500.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","Y164","CONSTRUCTION OF DINING FACILITIES","$7,542,157.00","12"
"2005","1500","JUSTICE, DEPARTMENT OF","Y166","CONSTRUCTION OF PENAL FACILITIES","$144,801,500.85","159"
"2005","1500","JUSTICE, DEPARTMENT OF","Y172","CONSTRUCT/FOOD/GRAIN STORAGE BLDGS","$2,359.48","2"
"2005","1500","JUSTICE, DEPARTMENT OF","Y179","CONSTRUCT/OTHER WAREHOUSE BLDGS","$2,899,681.00","5"
"2005","1500","JUSTICE, DEPARTMENT OF","Y199","CONSTRUCT/MISC BLDGS","$2,903,446.62","6"
"2005","1500","JUSTICE, DEPARTMENT OF","Y219","CONSTRUCT/OTHER CONSERVATION","$38,495.00","3"
"2005","1500","JUSTICE, DEPARTMENT OF","Y224","CONSTRUCT/PARKING FACILITIES","$22,531.28","2"
"2005","1500","JUSTICE, DEPARTMENT OF","Y234","CONSTRUCT/EPG - HYDRO","$29,642.26","1"
"2005","1500","JUSTICE, DEPARTMENT OF","Y242","CONSTRUCT/HEATING & COOLING PLANTS","$7,280.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","Y245","CONSTRUCT/WATER SUPPLY","$95,142.82","5"
"2005","1500","JUSTICE, DEPARTMENT OF","Y249","CONSTRUCTION OF OTHER UTILITIES","$29,326,927.44","14"
"2005","1500","JUSTICE, DEPARTMENT OF","Y294","CONSTRUCT/WASTE TRMT-STORE FAC","$89,469.66","2"
"2005","1500","JUSTICE, DEPARTMENT OF","Y299","CONTRUCT/ALL OTHER NON-BLDG FACS","$312,438.78","6"
"2005","1500","JUSTICE, DEPARTMENT OF","Y300","CONSTRUCT/RESTORATION","$43,100.00","3"
"2005","1500","JUSTICE, DEPARTMENT OF","Z111","MAINT-REP-ALT/OFFICE BLDGS","$869,036.48","33"
"2005","1500","JUSTICE, DEPARTMENT OF","Z112","MAINT-REP-ALT/CONF SPACE & FAC","$5,610.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","Z119","MAINT-REP-ALT/OTHER ADMIN BLDGS","$242,670.03","10"
"2005","1500","JUSTICE, DEPARTMENT OF","Z127","MAINT-REP-ALT/ELCT & COMM SYS FAC","$2,809.60","2"
"2005","1500","JUSTICE, DEPARTMENT OF","Z152","MAINT-REP-ALT/MAINT BLDGS","-$4,896.27","5"
"2005","1500","JUSTICE, DEPARTMENT OF","Z153","MAINT-REP-ALT/PRODUCTION BLDGS","$4,708,753.00","3"
"2005","1500","JUSTICE, DEPARTMENT OF","Z155","MAINT-REP-ALT/TANK AUTOMOTIVE FAC","$2,830.02","1"
"2005","1500","JUSTICE, DEPARTMENT OF","Z164","MAINT-REP-ALT/DINING FACILITIES","$7,119.00","3"
"2005","1500","JUSTICE, DEPARTMENT OF","Z166","MAINT-REP-ALT/PENAL FACILITIES","$21,958,306.83","85"
"2005","1500","JUSTICE, DEPARTMENT OF","Z199","MAINT-REP-ALT/MISC BLDGS","$20,232,104.04","63"
"2005","1500","JUSTICE, DEPARTMENT OF","Z222","MAINT-REP-ALT/HWYS-RDS-STS-BRDGS-RA","$499,107.01","10"
"2005","1500","JUSTICE, DEPARTMENT OF","Z224","MAINT-REP-ALT/PARKING FACILITIES","$17,900.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","Z242","MAINT-REP-ALT/HEATING & COOL PLANTS","$8,625.05","2"
"2005","1500","JUSTICE, DEPARTMENT OF","Z243","MAINT-REP-ALT/POLLUTION ABATEMENT","$8,786.00","2"
"2005","1500","JUSTICE, DEPARTMENT OF","Z244","MAINT-REP-ALT/SEWAGE & WASTE","$6,000.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","Z245","MAINT-REP-ALT/WATER SUPPLY","$4,547,379.26","9"
"2005","1500","JUSTICE, DEPARTMENT OF","Z249","MAINT-REP-ALT/OTHER UTILITIES","$139,284.41","3"
"2005","1500","JUSTICE, DEPARTMENT OF","Z294","MAINT-REP-ALT/WASTE TRMT-STORE FAC","$500.00","1"
"2005","1500","JUSTICE, DEPARTMENT OF","Z299","MAINT, REP/ALTER/ALL OTHER","$168,950.00","15"
"2005","1500","JUSTICE, DEPARTMENT OF","Z300","MAINT, REP-ALT/RESTORATION","$1,044,069.74","7"
"2005","1500","JUSTICE, DEPARTMENT OF",,,"$33,753,313.56","3,083"
"2005","1600","LABOR, DEPARTMENT OF","2310","PASSENGER MOTOR VEHICLES","$30,162.00","12"
"2005","1600","LABOR, DEPARTMENT OF","2410","TRACTORS, FULL TRACKED, LOW SPEED","$8,549.00","1"
"2005","1600","LABOR, DEPARTMENT OF","2590","MISCELLANEOUS VEHICULAR COMPONENTS","$2,904.00","1"
"2005","1600","LABOR, DEPARTMENT OF","2895","MISC ENGINES & COMPONENTS","$47,025.00","1"
"2005","1600","LABOR, DEPARTMENT OF","3590","MISC SERVICE & TRADE EQ","$1,750.00","6"
"2005","1600","LABOR, DEPARTMENT OF","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$3,695,479.91","349"
"2005","1600","LABOR, DEPARTMENT OF","3615","PULP AND PAPER INDUSTRIES MACHINERY","$32,990.00","10"
"2005","1600","LABOR, DEPARTMENT OF","4240","SAFETY AND RESCUE EQUIPMENT","$110,801.00","4"
"2005","1600","LABOR, DEPARTMENT OF","4540","WASTE DISPOSAL EQUIPMENT","$0.00","1"
"2005","1600","LABOR, DEPARTMENT OF","4910","MOTOR VEHICLE MAINT EQ","$0.00","1"
"2005","1600","LABOR, DEPARTMENT OF","5220","GAGES & PRECISION LAYOUT TOOL","$1,823.00","1"
"2005","1600","LABOR, DEPARTMENT OF","5340","HARDWARE","$20,560.00","2"
"2005","1600","LABOR, DEPARTMENT OF","5410","PREFABRICATED & PORTABLE BUILDINGS","$957,726.00","2"
"2005","1600","LABOR, DEPARTMENT OF","5610","MINERAL CONTRUCT MATERIALS BULK","$9,718.00","1"
"2005","1600","LABOR, DEPARTMENT OF","5620","TILE, BRICK, AND BLOCK","$109.00","2"
"2005","1600","LABOR, DEPARTMENT OF","5650","ROOFING AND SIDING MATERIALS","$228,799.00","2"
"2005","1600","LABOR, DEPARTMENT OF","5680","MISC CONTRUCT MATERIALS","$3,122.00","1"
"2005","1600","LABOR, DEPARTMENT OF","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$149,233.00","30"
"2005","1600","LABOR, DEPARTMENT OF","5815","TELETYPE AND FACSIMILE EQUIPMENT","$3,833.00","1"
"2005","1600","LABOR, DEPARTMENT OF","5820","RADIO TV EQ EXCEPT AIRBORNE","$57,505.00","5"
"2005","1600","LABOR, DEPARTMENT OF","5895","MISC COMMUNICATION EQ","$3,048,331.00","16"
"2005","1600","LABOR, DEPARTMENT OF","5950","COILS AND TRANSFORMERS","$351.00","1"
"2005","1600","LABOR, DEPARTMENT OF","5963","ELECTRONIC MODULES","$11,484.00","1"
"2005","1600","LABOR, DEPARTMENT OF","5965","HEADSET,HANDSET,MICROPHONE & SPEAK","-$4,838.00","2"
"2005","1600","LABOR, DEPARTMENT OF","5999","MSC ELECT & ELECTRONIC COMPONENTS","$12,982.00","5"
"2005","1600","LABOR, DEPARTMENT OF","6015","FIBER OPTIC CABLES","$102,160.00","2"
"2005","1600","LABOR, DEPARTMENT OF","6030","FIBER OPTIC DEVICES","$49,233.00","1"
"2005","1600","LABOR, DEPARTMENT OF","6110","ELECTRICAL CONTROL EQUIPMENT","$27,200.00","3"
"2005","1600","LABOR, DEPARTMENT OF","6115","GENERATORS & GENERATOR SETS ELECT","$564,876.00","4"
"2005","1600","LABOR, DEPARTMENT OF","6130","CONVERTERS, ELECTRICAL, NONROTATING","$29,275.84","2"
"2005","1600","LABOR, DEPARTMENT OF","6145","WIRE AND CABLE, ELECTRICAL","$503,232.00","7"
"2005","1600","LABOR, DEPARTMENT OF","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","$323,025.00","14"
"2005","1600","LABOR, DEPARTMENT OF","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$4,392.00","1"
"2005","1600","LABOR, DEPARTMENT OF","6530","HOSP FURNITURE,EQ,UTENSILS & SUP","$27,930.00","1"
"2005","1600","LABOR, DEPARTMENT OF","6630","CHEMICAL ANALYSIS INSTRUMENTS","$303,525.00","6"
"2005","1600","LABOR, DEPARTMENT OF","6640","LABORATORY EQUIPMENT AND SUPPLIES","$679,661.00","40"
"2005","1600","LABOR, DEPARTMENT OF","6645","TIME MEASURING INSTRUMENTS","$277,290.00","1"
"2005","1600","LABOR, DEPARTMENT OF","6660","METEOROLOG INSTRUMENTS & APPARATUS","$15,000.00","1"
"2005","1600","LABOR, DEPARTMENT OF","6665","HAZARD-DETECTING INSTRU & APPARATUS","$249,252.00","4"
"2005","1600","LABOR, DEPARTMENT OF","6675","DRAFTING SURVEYING & MAPPING INSTRU","$3,489.00","1"
"2005","1600","LABOR, DEPARTMENT OF","6695","COMBINATION & MISC INSTRUMENTS","$2,630.00","1"
"2005","1600","LABOR, DEPARTMENT OF","6720","CAMERAS, STILL PICTURE","$22,823.00","4"
"2005","1600","LABOR, DEPARTMENT OF","6730","PHOTOGRAPHIC PROJECTION EQUIPMENT","$21,545.00","1"
"2005","1600","LABOR, DEPARTMENT OF","6750","PHOTOGRAPHIC SUPPLIES","$3,000.00","1"
"2005","1600","LABOR, DEPARTMENT OF","6760","PHOTOGRAPHIC EQ & ACCESSORIES","$22,960.00","2"
"2005","1600","LABOR, DEPARTMENT OF","6910","TRAINING AIDS","$27,103.00","1"
"2005","1600","LABOR, DEPARTMENT OF","7010","ADPE SYSTEM CONFIGURATION","$5,349,986.31","106"
"2005","1600","LABOR, DEPARTMENT OF","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","$25,722.00","1"
"2005","1600","LABOR, DEPARTMENT OF","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$272,670.08","15"
"2005","1600","LABOR, DEPARTMENT OF","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$2,224,412.87","50"
"2005","1600","LABOR, DEPARTMENT OF","7030","ADP SOFTWARE","$13,573,168.97","345"
"2005","1600","LABOR, DEPARTMENT OF","7035","ADP SUPPORT EQUIPMENT","$2,016,291.21","60"
"2005","1600","LABOR, DEPARTMENT OF","7040","PUNCHED CARD EQUIPMENT","$14,727.00","1"
"2005","1600","LABOR, DEPARTMENT OF","7042","MINI & MICRO COMPUTER CONT DEVICES","$1,709,520.82","203"
"2005","1600","LABOR, DEPARTMENT OF","7045","ADP SUPPLIES","$76,420.00","5"
"2005","1600","LABOR, DEPARTMENT OF","7050","ADP COMPONENTS","$2,590,884.81","192"
"2005","1600","LABOR, DEPARTMENT OF","7105","HOUSEHOLD FURNITURE","$44,006.00","3"
"2005","1600","LABOR, DEPARTMENT OF","7110","OFFICE FURNITURE","$3,598,832.86","146"
"2005","1600","LABOR, DEPARTMENT OF","7125","CABINETS LOCKERS BINS & SHELVING","$56,685.00","3"
"2005","1600","LABOR, DEPARTMENT OF","7195","MISC FURNITURE & FIXTURES","$46,984.00","4"
"2005","1600","LABOR, DEPARTMENT OF","7220","FLOOR COVERINGS","$190,710.00","14"
"2005","1600","LABOR, DEPARTMENT OF","7310","FOOD COOKING BAKING SERVING EQ","$27,273.00","2"
"2005","1600","LABOR, DEPARTMENT OF","7320","KITCHEN EQUIPMENT AND APPLIANCES","$2,097.00","1"
"2005","1600","LABOR, DEPARTMENT OF","7360","SET KIT & OUTFIT FOOD PREP & SERV","$10,982.66","2"
"2005","1600","LABOR, DEPARTMENT OF","7435","OFFICE INFORMATION SYSTEM EQUIPMENT","$61,631.00","10"
"2005","1600","LABOR, DEPARTMENT OF","7490","MISCELLANEOUS OFFICE MACHINES","$154,080.17","12"
"2005","1600","LABOR, DEPARTMENT OF","7510","OFFICE SUPPLIES","$800,541.68","50"
"2005","1600","LABOR, DEPARTMENT OF","7520","OFFICE DEVICES AND ACCESSORIES","$188,817.00","27"
"2005","1600","LABOR, DEPARTMENT OF","7530","STATIONERY AND RECORD FORMS","$4,845.00","5"
"2005","1600","LABOR, DEPARTMENT OF","7610","BOOKS AND PAMPHLETS","$684,834.54","45"
"2005","1600","LABOR, DEPARTMENT OF","7630","NEWSPAPERS AND PERIODICALS","$222,254.75","23"
"2005","1600","LABOR, DEPARTMENT OF","7670","MICROFILM, PROCESSED","$217,780.00","16"
"2005","1600","LABOR, DEPARTMENT OF","7690","MISCELLANEOUS PRINTED MATTER","$16,600.00","1"
"2005","1600","LABOR, DEPARTMENT OF","8405","OUTERWEAR, MEN'S","$10,877.00","1"
"2005","1600","LABOR, DEPARTMENT OF","8960","BEVERAGES, NONALCOHOLIC","$829.00","2"
"2005","1600","LABOR, DEPARTMENT OF","8999","FOOD ITEMS FOR RESALE","$5,535.00","1"
"2005","1600","LABOR, DEPARTMENT OF","9310","PAPER AND PAPERBOARD","$81,824.59","5"
"2005","1600","LABOR, DEPARTMENT OF","99","MISCELLANEOUS","$605,565.26","1"
"2005","1600","LABOR, DEPARTMENT OF","9905","SIGNS,AD DISPLAYS & IDENT PLATES","$55.00","1"
"2005","1600","LABOR, DEPARTMENT OF","9999","MISCELLANEOUS ITEMS","$1,065,076.80","37"
"2005","1600","LABOR, DEPARTMENT OF","AA32","R&D-AGRI PRODUCTION-A RES/EXPL DEV","$190,000.00","1"
"2005","1600","LABOR, DEPARTMENT OF","AD21","SERVICES (BASIC)","$648,375.00","19"
"2005","1600","LABOR, DEPARTMENT OF","AD22","SERVICES (APPLIED/EXPLORATORY)","$2,777,028.00","4"
"2005","1600","LABOR, DEPARTMENT OF","AD24","SERVICES (ENGINEERING)","$3,625,347.00","7"
"2005","1600","LABOR, DEPARTMENT OF","AD25","SERVICES (OPERATIONAL)","$25,000.00","3"
"2005","1600","LABOR, DEPARTMENT OF","AD26","SERVICES (MANAGEMENT/SUPPORT)","$2,202,489.00","34"
"2005","1600","LABOR, DEPARTMENT OF","AD61","CONSTRUCTION (BASIC)","$760,340.00","3"
"2005","1600","LABOR, DEPARTMENT OF","AF16","EDUCATION (MANAGEMENT/SUPPORT)","$36,682.00","5"
"2005","1600","LABOR, DEPARTMENT OF","AJ71","SOCIAL SCIENCES (BASIC)","$3,100.00","1"
"2005","1600","LABOR, DEPARTMENT OF","AN21","DRUGS DEPENDENCY (BASIC)","$5,500.00","2"
"2005","1600","LABOR, DEPARTMENT OF","AQ91","OTHER SOCIAL SERVICES (BASIC)","$22,684.00","5"
"2005","1600","LABOR, DEPARTMENT OF","AZ11","R&D-OTHER R & D-B RES","$0.00","2"
"2005","1600","LABOR, DEPARTMENT OF","AZ16","R&D-OTHER R & D-MGMT SUP","$65,000.00","2"
"2005","1600","LABOR, DEPARTMENT OF","B507","ECONOMIC STUDIES","$250,290.00","5"
"2005","1600","LABOR, DEPARTMENT OF","B518","GEOPHYSICAL STUDIES","$584,237.00","1"
"2005","1600","LABOR, DEPARTMENT OF","B542","EDUCATIONAL STUDIES AND ANALYSES","$33,300.00","1"
"2005","1600","LABOR, DEPARTMENT OF","B550","STUDY/ORGANIZATION/ADMIN/PERSONNEL","$140,520.80","2"
"2005","1600","LABOR, DEPARTMENT OF","B553","COMMUNICATIONS STUDIES","$1,755,581.24","8"
"2005","1600","LABOR, DEPARTMENT OF","B599","OTHER SPECIAL STUDIES AND ANALYSES","$13,197,682.00","10"
"2005","1600","LABOR, DEPARTMENT OF","C116","RESIDENTIAL BUILDINGS","$0.00","1"
"2005","1600","LABOR, DEPARTMENT OF","C118","RESEARCH AND DEVELOPMENT FACILITIES","$13,000.00","3"
"2005","1600","LABOR, DEPARTMENT OF","C119","OTHER BUILDINGS","$9,307,815.26","53"
"2005","1600","LABOR, DEPARTMENT OF","C129","OTHER NON-BUILDING STRUCTURES","$3,980.00","5"
"2005","1600","LABOR, DEPARTMENT OF","C211","A/E SVCS. (INCL LANDSCAPING INTERIO","$3,415,715.80","45"
"2005","1600","LABOR, DEPARTMENT OF","C212","ENGINEERING DRAFTING SERVICES","$1,189,160.20","14"
"2005","1600","LABOR, DEPARTMENT OF","C219","OTHER ARCHITECTS & ENGIN GEN","$8,282,825.00","12"
"2005","1600","LABOR, DEPARTMENT OF","D301","ADP FACILITY MANAGEMENT","$6,200,664.90","58"
"2005","1600","LABOR, DEPARTMENT OF","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$72,127,951.19","265"
"2005","1600","LABOR, DEPARTMENT OF","D303","ADP DATA ENTRY SERVICES","$110,040.88","14"
"2005","1600","LABOR, DEPARTMENT OF","D304","ADP SVCS/TELECOMM & TRANSMISSION","$779,775.60","119"
"2005","1600","LABOR, DEPARTMENT OF","D306","ADP SYSTEMS ANALYSIS SERVICES","$40,032,302.20","239"
"2005","1600","LABOR, DEPARTMENT OF","D307","AUTOMATED INFORMATION SYSTEM SVCS","$5,534,334.60","27"
"2005","1600","LABOR, DEPARTMENT OF","D308","PROGRAMMING SERVICES","$1,975,524.76","27"
"2005","1600","LABOR, DEPARTMENT OF","D309","ADP INF, BROADCAST & DIST SVCS","$0.00","2"
"2005","1600","LABOR, DEPARTMENT OF","D310","ADP BACKUP AND SECURITY SERVICES","$2,277,090.49","8"
"2005","1600","LABOR, DEPARTMENT OF","D311","ADP DATA CONVERSION SERVICES","$4,183,034.00","13"
"2005","1600","LABOR, DEPARTMENT OF","D312","ADP OPTICAL SCANNING SERVICES","$981,532.60","1"
"2005","1600","LABOR, DEPARTMENT OF","D313","COMPUTER AIDED DESGN/MFG SVCS","$5,306,477.37","22"
"2005","1600","LABOR, DEPARTMENT OF","D314","ADP ACQUISITION SUP SVCS","$10,013,614.00","43"
"2005","1600","LABOR, DEPARTMENT OF","D316","TELECOMMUNICATION NETWORK MGMT SVCS","$3,418,000.00","15"
"2005","1600","LABOR, DEPARTMENT OF","D317","AUTO NEWS, DATA & OTHER SVCS","$263,673.00","17"
"2005","1600","LABOR, DEPARTMENT OF","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$61,605,507.83","264"
"2005","1600","LABOR, DEPARTMENT OF","F105","PESTICIDES SUPPORT SERVICES","$1,400.00","1"
"2005","1600","LABOR, DEPARTMENT OF","F107","HAZARDOUS SUBSTANCE ANALYSIS","$5,248.00","16"
"2005","1600","LABOR, DEPARTMENT OF","F999","OTHER ENVIR SVC/STUD/SUP","$469,138.00","7"
"2005","1600","LABOR, DEPARTMENT OF","G099","OTHER SOCIAL SERVICES","$60,033.00","7"
"2005","1600","LABOR, DEPARTMENT OF","H142","QUALITY CONT SV/FIRE-RESCUE-SAFE EQ","$1,250.00","1"
"2005","1600","LABOR, DEPARTMENT OF","H199","QUALITY CONT SV/MISC EQ","$0.00","1"
"2005","1600","LABOR, DEPARTMENT OF","H258","EQ TEST SVCS/COMMUNICATION EQUIP","$280.00","3"
"2005","1600","LABOR, DEPARTMENT OF","H299","EQ TEST SVCS/MISC EQUIP","$9,860.00","2"
"2005","1600","LABOR, DEPARTMENT OF","H342","INSPECT SVCS/FIRE-RESCUE-SAFETY EQ","$1,750.00","2"
"2005","1600","LABOR, DEPARTMENT OF","H942","OTHER QC SVCS/FIRE-RESCUE-SAFETY EQ","$650.00","1"
"2005","1600","LABOR, DEPARTMENT OF","H999","MISC TEST & INSPECT SVC","$400.00","1"
"2005","1600","LABOR, DEPARTMENT OF","J023","MAINT-REP OF VEHICLES-TRAILERS-CYC","$10,943.00","2"
"2005","1600","LABOR, DEPARTMENT OF","J030","MAINT-REP OF MECH POWER TRANS EQ","$32,304.00","2"
"2005","1600","LABOR, DEPARTMENT OF","J035","MAINT-REP OF SERVICE & TRADE EQ","$179,458.00","2"
