"Fiscal Year","Contracting Department ID","Contracting Department Name","Contracting Agency Name","Contracting Agency ID","Action Obligation","Actions"
"1991","1500","JUSTICE, DEPARTMENT OF","FEDERAL BUREAU OF INVESTIGATION","1549","$134,547,000.00","922"
"1991","1500","JUSTICE, DEPARTMENT OF","FEDERAL PRISON SYSTEM","1540","$815,731,000.00","3,961"
"1991","1500","JUSTICE, DEPARTMENT OF","IMMIGRATION AND NATURALIZATION SERVICE","1528","$129,001,000.00","607"
"1991","1500","JUSTICE, DEPARTMENT OF","OFFICE OF JUSTICE PROGRAMS","1550","$15,240,000.00","39"
"1991","1500","JUSTICE, DEPARTMENT OF","OFFICES, BOARDS AND DIVISIONS","1501","$277,596,000.00","2,754"
"1991","1500","JUSTICE, DEPARTMENT OF","U.S. MARSHALS SERVICE","1544","$152,717,000.00","690"
"1991","1600","LABOR, DEPARTMENT OF","BUREAU OF INTERNATIONAL LABOR AFFAIRS","1609","$1,400,000.00","2"
"1991","1600","LABOR, DEPARTMENT OF","BUREAU OF LABOR STATISTICS","1625","$24,752,000.00","79"
"1991","1600","LABOR, DEPARTMENT OF","EMPLOYEE BENEFITS SECURITY ADMINISTRATION","1621","$6,369,000.00","34"
"1991","1600","LABOR, DEPARTMENT OF","EMPLOYMENT AND TRAINING ADMINISTRATION","1630","$508,135,000.00","689"
"1991","1600","LABOR, DEPARTMENT OF","EMPLOYMENT STANDARDS ADMINISTRATION","1635","$17,405,000.00","76"
"1991","1600","LABOR, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","1601","$369,000.00","2"
"1991","1600","LABOR, DEPARTMENT OF","MINE SAFETY AND HEALTH ADMINISTRATION","1645","$5,956,000.00","55"
"1991","1600","LABOR, DEPARTMENT OF","OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION","1650","$6,321,000.00","50"
"1991","1600","LABOR, DEPARTMENT OF","OFFICE OF ADMINISTRATIVE LAW JUDGES","1613","$900,000.00","2"
"1991","1600","LABOR, DEPARTMENT OF","OFFICE OF INFORMATION AND PUBLIC AFFAIRS","1608","$390,000.00","10"
"1991","1600","LABOR, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1604","$5,418,000.00","162"
"1991","1600","LABOR, DEPARTMENT OF","OFFICE OF LABOR-MANAGEMENT STANDARDS","1643","$55,000.00","4"
"1991","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR ADMIN AND MANAGEMENT","1605","$14,730,000.00","105"
"1991","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR POLICY","1606","$630,000.00","2"
"1991","1600","LABOR, DEPARTMENT OF","OFFICE OF THE SOLICITOR","1603","$1,093,000.00","10"
"1991","1600","LABOR, DEPARTMENT OF","VETERANS EMPLOYMENT AND TRAINING SERVICES","1653","$1,451,000.00","2"
"1991","1600","LABOR, DEPARTMENT OF","WOMEN'S BUREAU","1655","$346,000.00","7"
"1991","1900","STATE, DEPARTMENT OF","STATE, DEPARTMENT OF","1900","$524,475,000.00","2,181"
"1991","2000","TREASURY, DEPARTMENT OF THE","ALCOHOL AND TOBACCO TAX AND TRADE BUREAU","2022","$19,894,000.00","126"
"1991","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF ENGRAVING AND PRINTING","2041","$199,309,000.00","215"
"1991","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF THE PUBLIC DEBT","2036","$5,307,000.00","146"
"1991","2000","TREASURY, DEPARTMENT OF THE","DEPARTMENTAL OFFICES","2001","$16,076,000.00","156"
"1991","2000","TREASURY, DEPARTMENT OF THE","FEDERAL LAW ENFORCEMENT TRAINING CENTER","2024","$22,933,000.00","174"
"1991","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL CRIME ENFORCEMENT NETWORK","2026","$335,166,000.00","1,765"
"1991","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL MANAGEMENT SERVICE","2033","$32,841,000.00","252"
"1991","2000","TREASURY, DEPARTMENT OF THE","INTERNAL REVENUE SERVICE","2050","$389,247,000.00","3,373"
"1991","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THRIFT SUPERVISION","2047","$20,778,000.00","95"
"1991","2000","TREASURY, DEPARTMENT OF THE","U.S. SAVINGS BONDS DIVISION","2048","$250,000.00","8"
"1991","2000","TREASURY, DEPARTMENT OF THE","U.S. SECRET SERVICE","2028","$36,739,000.00","161"
"1991","2000","TREASURY, DEPARTMENT OF THE","UNITED STATES MINT","2044","$309,007,000.00","482"
"1991","2400","OFFICE OF PERSONNEL MANAGEMENT","OFFICE OF PERSONNEL MANAGEMENT","2400","$66,063,000.00","113"
"1991","2900","FEDERAL TRADE COMMISSION","FEDERAL TRADE COMMISSION","2900","$2,051,000.00","24"
"1991","3000","INTERSTATE COMMERCE COMMISSION","INTERSTATE COMMERCE COMMISSION","3000","$505,000.00","8"
"1991","3100","NUCLEAR REGULATORY COMMISSION","NUCLEAR REGULATORY COMMISSION","3100","$64,965,000.00","547"
"1991","3300","SMITHSONIAN INSTITUTION","SMITHSONIAN INSTITUTION","3300","$39,767,000.00","272"
"1991","3355","NATIONAL GALLERY OF ART","NATIONAL GALLERY OF ART","3355","$2,724,000.00","32"
"1991","3400","INTERNATIONAL TRADE COMMISSION","INTERNATIONAL TRADE COMMISSION","3400","$883,000.00","19"
"1991","3600","VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF","3600","$1,547,777,000.00","23,967"
"1991","4100","MERIT SYSTEMS PROTECTION BOARD","MERIT SYSTEMS PROTECTION BOARD","4100","$71,000.00","2"
"1991","4200","PENNSYLVANIA AVENUE DEVELOPMENT CORPORATION","PENNSYLVANIA AVENUE DEVELOPMENT CORPORATION","4200","$1,249,000.00","1"
"1991","4500","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","4500","$30,655,000.00","429"
"1991","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4730","$1,093,089,000.00","6,653"
"1991","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4735","$0.00","5"
"1991","4700","GENERAL SERVICES ADMINISTRATION","INFORMATION TECHNOLOGY SERVICE","4720","$726,997,000.00","1,164"
"1991","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE ADMINISTRATOR(ACMD)","4705","$2,335,000.00","85"
"1991","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE CHIEF FINANCIAL OFFICER","4717","$1,514,000.00","30"
"1991","4700","GENERAL SERVICES ADMINISTRATION","PUBLIC BUILDINGS SERVICE","4740","$2,952,083,843.54","27,561"
"1991","4900","NATIONAL SCIENCE FOUNDATION","NATIONAL SCIENCE FOUNDATION","4900","$124,078,000.00","254"
"1991","5000","SECURITIES AND EXCHANGE COMMISSION","SECURITIES AND EXCHANGE COMMISSION","5000","$11,448,000.00","82"
"1991","5400","FEDERAL LABOR RELATIONS AUTHORITY","FEDERAL LABOR RELATIONS AUTHORITY","5400","$133,000.00","1"
"1991","5800","FEDERAL EMERGENCY MANAGEMENT AGENCY","FEDERAL EMERGENCY MANAGEMENT AGENCY","5800","$165,429,000.00","694"
"1991","5920","NATIONAL ENDOWMENT FOR THE ARTS","NATIONAL ENDOWMENT FOR THE ARTS","5920","$984,000.00","18"
"1991","5940","NATIONAL ENDOWMENT FOR THE HUMANITIES","NATIONAL ENDOWMENT FOR THE HUMANITIES","5940","$788,000.00","10"
"1991","6000","RAILROAD RETIREMENT BOARD","RAILROAD RETIREMENT BOARD","6000","$9,468,000.00","63"
"1991","6100","CONSUMER PRODUCT SAFETY COMMISSION","CONSUMER PRODUCT SAFETY COMMISSION","6100","$1,818,000.00","56"
"1991","6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","6300","$3,986,000.00","48"
"1991","6400","TENNESSEE VALLEY AUTHORITY","TENNESSEE VALLEY AUTHORITY","6400","$3,183,952,000.00","2,007"
"1991","6500","FEDERAL MARITIME COMMISSION","FEDERAL MARITIME COMMISSION","6500","$868,000.00","7"
"1991","6700","UNITED STATES INFORMATION AGENCY","UNITED STATES INFORMATION AGENCY","6700","$82,142,000.00","465"
"1991","6800","ENVIRONMENTAL PROTECTION AGENCY","ENVIRONMENTAL PROTECTION AGENCY","6800","$865,671,000.00","6,888"
"1991","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL AVIATION ADMINISTRATION","6920","$1,347,659,000.00","2,961"
"1991","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL HIGHWAY ADMINISTRATION","6925","$204,058,000.00","562"
"1991","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL RAILROAD ADMINISTRATION","6930","$16,777,000.00","84"
"1991","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL TRANSIT ADMINISTRATION","6955","$19,660,000.00","49"
"1991","6900","TRANSPORTATION, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","6901","$24,575,000.00","141"
"1991","6900","TRANSPORTATION, DEPARTMENT OF","MARITIME ADMINISTRATION","6938","$756,708,000.00","2,629"
"1991","6900","TRANSPORTATION, DEPARTMENT OF","NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION","6940","$25,974,000.00","386"
"1991","6900","TRANSPORTATION, DEPARTMENT OF","RESEARCH AND INNOVATIVE TECHNOLOGY ADMINISTRATION","6943","$104,705,000.00","505"
"1991","6900","TRANSPORTATION, DEPARTMENT OF","SAINT LAWRENCE SEAWAY DEVELOPMENT CORPORATION","6947","$1,860,000.00","23"
"1991","6900","TRANSPORTATION, DEPARTMENT OF","UNITED STATES COAST GUARD","6950","$409,320,000.00","3,277"
"1991","7200","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","7200","$118,000.00","1"
"1991","7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","7300","$10,661,000.00","87"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR DISEASE CONTROL","7523","$113,550,000.00","592"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR MEDICARE AND MEDICAID SERVICES","7530","$50,799,000.00","235"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","FAMILY SUPPORT ADMINISTRATION","7537","$70,000.00","1"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","FOOD AND DRUG ADMINISTRATION","7524","$65,561,000.00","588"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH RESOURCES AND SERVICES ADMINISTRATION","7526","$38,657,000.00","247"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","IMMED OFFICE OF THE SECRETARY OF HEALTH AND HUMAN SERVICES","7501","$1,017,000.00","39"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","NATIONAL INSTITUTES OF HEALTH","7529","$975,881,639.00","3,326"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR MANAGEMENT AND BUDGET","7505","$10,611,000.00","93"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR PERSONNEL","7516","$694,000.00","11"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR PLANNING AND EVALUATION","7506","$5,740,000.00","30"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR PUBLIC AFFAIRS","7508","$22,000.00","2"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASST SECRETARY FOR HEALTH EXCEPT NATIONAL CENTERS","7555","$85,435,000.00","277"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF HUMAN DEVELOPMENT SERVICES","7540","$6,273,000.00","16"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF THE INSPECTOR GENERAL","7504","$1,157,000.00","37"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","PUBLIC HEALTH SERVICE","7520","$370,212,000.00","2,507"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","SOCIAL SECURITY ADMINISTRATION","7550","$147,459,000.00","1,652"
"1991","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION","7522","$140,917,000.00","249"
"1991","8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","8000","$13,521,941,657.00","11,323"
"1991","8600","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","8600","$166,931,000.00","472"
"1991","8800","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","8800","$10,174,000.00","74"
"1991","8900","ENERGY, DEPARTMENT OF","ENERGY, DEPARTMENT OF","8900","$21,578,274,746.40","5,223"
"1991","9000","SELECTIVE SERVICE SYSTEM","SELECTIVE SERVICE SYSTEM","9000","$88,000.00","2"
"1991","9100","EDUCATION, DEPARTMENT OF","EDUCATION, DEPARTMENT OF","9100","$254,774,000.00","763"
"1991","9400","UNITED STATES ARMS CONTROL AND DISARMAMENT AGENCY","UNITED STATES ARMS CONTROL AND DISARMAMENT AGENCY","9400","$2,926,000.00","22"
"1991","9506","FEDERAL ELECTION COMMISSION","FEDERAL ELECTION COMMISSION","9506","$393,000.00","9"
"1991","9507","COMMODITY FUTURES TRADING COMMISSION","COMMODITY FUTURES TRADING COMMISSION","9507","$8,342,000.00","49"
"1991","9514","OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION","FOREST SERVICE","1226","$419,017,000.00","7,275"
"1991","9516","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","9516","$3,064,000.00","16"
"1991","9524","NATIONAL MEDIATION BOARD","NATIONAL MEDIATION BOARD","9524","$1,558,000.00","134"
"1991","9568","BROADCASTING BOARD OF GOVERNORS","EXTENSION","1232","$409,000.00","17"
"1991","9700","DEPT OF DEFENSE","AFRRI","9770","$824,000.00","12"
"1991","9700","DEPT OF DEFENSE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","97AE","$287,526,000.00","216"
"1991","9700","DEPT OF DEFENSE","DEFENSE INFORMATION SYSTEMS AGENCY (DISA)","97AK","$878,086,000.00","3,679"
"1991","9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","$11,425,059,000.00","26,743"
"1991","9700","DEPT OF DEFENSE","DEFENSE MEDIA CENTER (DMC)","97F1","$16,757,000.00","87"
"1991","9700","DEPT OF DEFENSE","DEFENSE THREAT REDUCTION AGENCY (DTRA)","9761","$268,288,000.00","790"
"1991","9700","DEPT OF DEFENSE","DEPT OF DEFENSE","9700","$39,110,000.00","154"
"1991","9700","DEPT OF DEFENSE","DEPT OF THE AIR FORCE","5700","$33,698,568,000.00","60,228"
"1991","9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","$25,502,651,214.11","58,667"
"1991","9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","$35,165,249,000.00","84,486"
"1991","9700","DEPT OF DEFENSE","IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE","97AD","$0.00","5"
"1991","9700","DEPT OF DEFENSE","MISSILE DEFENSE AGENCY (MDA)","97JC","$568,632,000.00","301"
"1991","9700","DEPT OF DEFENSE","NATIONAL GEOSPATIAL-INTELLIGENCE AGENCY (NGA)","97AB","$81,696,000.00","525"
"1991","9700","DEPT OF DEFENSE","OFFICE OF THE CIVILIAN HEALTH AND MEDICAL PROGRAM","97F3","$683,925,000.00","113"
"1991","9700","DEPT OF DEFENSE","ON SITE INSPECTION AGENCY","97AW","$11,149,000.00","32"
"1991","9700","DEPT OF DEFENSE","U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY","96CE","$1,824,673,000.00","7,230"
"1991","9700","DEPT OF DEFENSE","UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES  (USUHS)","97HW","$2,573,000.00","38"
"1991","9700","DEPT OF DEFENSE","VIRGINIA CONTRACTING AGENCY","9773","$121,437,000.00","432"
"1991","9700","DEPT OF DEFENSE","WASHINGTON HEADQUARTERS SERVICES (WHS)","97F5","$16,099,000.00","106"
"1991",,,,,"$0.00","18,148"
"1992","1100","EXECUTIVE OFFICE OF THE PRESIDENT","EXECUTIVE OFFICE OF THE PRESIDENT","1100","$12,991,000.00","94"
"1992","1145","PEACE CORPS","PEACE CORPS","1145","$10,948,000.00","156"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","1152","$912,184,000.00","2,763"
"1992","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL MARKETING SERVICE","1241","$664,430,000.00","1,193"
"1992","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL RESEARCH SERVICE","1230","$123,914,000.00","1,302"
"1992","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL STABILIZATION AND CONSERVATION SERVICE","1220","$1,197,422,000.00","1,756"
"1992","1200","AGRICULTURE, DEPARTMENT OF","ANIMAL AND PLANT HEALTH INSPECTION SERVICE","1242","$21,526,000.00","186"
"1992","1200","AGRICULTURE, DEPARTMENT OF","ECONOMICS MANAGEMENT STAFF","1259","$2,976,000.00","97"
"1992","1200","AGRICULTURE, DEPARTMENT OF","FARM SERVICE AGENCY","12D2","$0.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","FARMERS HOME ADMINISTRATION","1236","$62,914,000.00","4,850"
"1992","1200","AGRICULTURE, DEPARTMENT OF","FEDERAL CROP INSURANCE CORPORATION","1222","$462,000.00","10"
"1992","1200","AGRICULTURE, DEPARTMENT OF","FOOD AND NUTRITION SERVICE","1251","$62,428,000.00","143"
"1992","1200","AGRICULTURE, DEPARTMENT OF","FOOD SAFETY AND INSPECTION SERVICE","1252","$8,304,000.00","65"
"1992","1200","AGRICULTURE, DEPARTMENT OF","FOREIGN AGRICULTURAL SERVICE","1223","$7,337,000.00","52"
"1992","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF FINANCE AND MANAGEMENT","1217","$1,183,000.00","28"
"1992","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1204","$1,096,000.00","40"
"1992","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF INTERNATIONAL COOPERATION AND DEVELOPMENT","1224","$43,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","SOIL CONSERVATION SERVICE","1227","$126,290,000.00","1,180"
"1992","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF OPERATIONS","1215","$65,185,000.00","476"
"1992","1300","COMMERCE, DEPARTMENT OF","BUREAU OF ECONOMIC ANALYSIS","1321","$1,625,000.00","16"
"1992","1300","COMMERCE, DEPARTMENT OF","BUREAU OF THE CENSUS","1323","$22,918,000.00","250"
"1992","1300","COMMERCE, DEPARTMENT OF","ECONOMIC AFFAIRS","131E","$92,000.00","3"
"1992","1300","COMMERCE, DEPARTMENT OF","ECONOMIC DEVELOPMENT ADMINISTRATION","1325","$522,000.00","7"
"1992","1300","COMMERCE, DEPARTMENT OF","INTERNATIONAL TRADE ADMINISTRATION","1350","$5,379,000.00","42"
"1992","1300","COMMERCE, DEPARTMENT OF","MINORITY BUSINESS DEVELOPMENT AGENCY","1352","$2,755,000.00","23"
"1992","1300","COMMERCE, DEPARTMENT OF","NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","1341","$52,579,000.00","550"
"1992","1300","COMMERCE, DEPARTMENT OF","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","1330","$350,091,000.00","1,929"
"1992","1300","COMMERCE, DEPARTMENT OF","NATIONAL TECHNICAL INFORMATION SERVICE","1342","$4,520,000.00","34"
"1992","1300","COMMERCE, DEPARTMENT OF","NATIONAL TELECOMMUNICATIONS AND INFORMATION ADMINISTRATION","1335","$1,098,000.00","24"
"1992","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE INSPECTOR GENERAL","1304","$37,000.00","1"
"1992","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE SECRETARY","1301","$7,681,000.00","97"
"1992","1300","COMMERCE, DEPARTMENT OF","PATENT AND TRADEMARK OFFICE","1344","$98,335,000.00","447"
"1992","1300","COMMERCE, DEPARTMENT OF","U.S. TRAVEL AND TOURISM ADMINISTRATION","1355","$1,128,000.00","12"
"1992","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF INDIAN AFFAIRS","1450","$273,279,000.00","2,902"
"1992","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF LAND MANAGEMENT","1422","$89,646,000.00","1,860"
"1992","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF MINES","1432","$23,157,000.00","321"
"1992","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF OCEAN ENERGY MANAGEMENT","1435","$44,150,000.00","554"
"1992","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF RECLAMATION","1425","$534,874,000.00","2,243"
"1992","1400","INTERIOR, DEPARTMENT OF THE","GEOLOGICAL SURVEY","1434","$138,132,000.00","2,459"
"1992","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL PARK SERVICE","1443","$285,444,000.00","1,950"
"1992","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, BUDGET AND ADMINISTRATION","1406","$86,323,000.00","1,310"
"1992","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF SURFACE MINING, RECLAMATION AND ENFORCEMENT","1438","$16,044,000.00","590"
"1992","1400","INTERIOR, DEPARTMENT OF THE","U.S. FISH AND WILDLIFE SERVICE","1448","$128,411,000.00","2,256"
"1992","1500","JUSTICE, DEPARTMENT OF","DRUG ENFORCEMENT ADMINISTRATION","1524","$60,374,000.00","338"
"1992","1500","JUSTICE, DEPARTMENT OF","FEDERAL BUREAU OF INVESTIGATION","1549","$186,131,000.00","942"
"1992","1500","JUSTICE, DEPARTMENT OF","FEDERAL PRISON SYSTEM","1540","$650,386,000.00","3,680"
"1992","1500","JUSTICE, DEPARTMENT OF","IMMIGRATION AND NATURALIZATION SERVICE","1528","$126,067,000.00","812"
"1992","1500","JUSTICE, DEPARTMENT OF","OFFICE OF JUSTICE PROGRAMS","1550","$13,659,000.00","40"
"1992","1500","JUSTICE, DEPARTMENT OF","OFFICES, BOARDS AND DIVISIONS","1501","$268,375,000.00","2,434"
"1992","1500","JUSTICE, DEPARTMENT OF","U.S. MARSHALS SERVICE","1544","$93,320,000.00","743"
"1992","1600","LABOR, DEPARTMENT OF","BENEFITS REVIEW BOARD","1615","$101,000.00","2"
"1992","1600","LABOR, DEPARTMENT OF","BUREAU OF INTERNATIONAL LABOR AFFAIRS","1609","$571,000.00","2"
"1992","1600","LABOR, DEPARTMENT OF","BUREAU OF LABOR STATISTICS","1625","$15,624,000.00","116"
"1992","1600","LABOR, DEPARTMENT OF","EMPLOYEE BENEFITS SECURITY ADMINISTRATION","1621","$3,739,000.00","41"
"1992","1600","LABOR, DEPARTMENT OF","EMPLOYMENT AND TRAINING ADMINISTRATION","1630","$589,921,000.00","793"
"1992","1600","LABOR, DEPARTMENT OF","EMPLOYMENT STANDARDS ADMINISTRATION","1635","$19,290,000.00","81"
"1992","1600","LABOR, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","1601","$28,000.00","1"
"1992","1600","LABOR, DEPARTMENT OF","MINE SAFETY AND HEALTH ADMINISTRATION","1645","$6,240,000.00","67"
"1992","1600","LABOR, DEPARTMENT OF","OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION","1650","$7,643,000.00","52"
"1992","1600","LABOR, DEPARTMENT OF","OFFICE OF ADMINISTRATIVE LAW JUDGES","1613","$450,000.00","2"
"1992","1600","LABOR, DEPARTMENT OF","OFFICE OF INFORMATION AND PUBLIC AFFAIRS","1608","$55,000.00","4"
"1992","1600","LABOR, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1604","$4,990,000.00","151"
"1992","1600","LABOR, DEPARTMENT OF","OFFICE OF LABOR-MANAGEMENT STANDARDS","1643","$123,000.00","4"
"1992","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR ADMIN AND MANAGEMENT","1605","$13,310,000.00","146"
"1992","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR POLICY","1606","$2,114,000.00","12"
"1992","1600","LABOR, DEPARTMENT OF","OFFICE OF THE SOLICITOR","1603","$1,871,000.00","12"
"1992","1600","LABOR, DEPARTMENT OF","PRESIDENT'S COMMITTEE ON EMPLOYMENT OF THE HANDICAPPED","1667","$72,000.00","2"
"1992","1600","LABOR, DEPARTMENT OF","VETERANS EMPLOYMENT AND TRAINING SERVICES","1653","$2,850,000.00","3"
"1992","1600","LABOR, DEPARTMENT OF","WOMEN'S BUREAU","1655","$129,000.00","1"
"1992","1900","STATE, DEPARTMENT OF","STATE, DEPARTMENT OF","1900","$716,029,000.00","3,983"
"1992","2000","TREASURY, DEPARTMENT OF THE","ALCOHOL AND TOBACCO TAX AND TRADE BUREAU","2022","$18,957,000.00","127"
"1992","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF ENGRAVING AND PRINTING","2041","$116,248,000.00","315"
"1992","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF THE PUBLIC DEBT","2036","$13,154,000.00","198"
"1992","2000","TREASURY, DEPARTMENT OF THE","DEPARTMENTAL OFFICES","2001","$29,545,000.00","300"
"1992","2000","TREASURY, DEPARTMENT OF THE","FEDERAL LAW ENFORCEMENT TRAINING CENTER","2024","$29,420,000.00","230"
"1992","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL CRIME ENFORCEMENT NETWORK","2026","$422,023,000.00","1,566"
"1992","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL MANAGEMENT SERVICE","2033","$33,620,000.00","293"
"1992","2000","TREASURY, DEPARTMENT OF THE","INTERNAL REVENUE SERVICE","2050","$527,654,000.00","5,477"
"1992","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THRIFT SUPERVISION","2047","$22,042,000.00","66"
"1992","2000","TREASURY, DEPARTMENT OF THE","TREASURY, DEPARTMENT OF THE","2000","$0.00","1"
"1992","2000","TREASURY, DEPARTMENT OF THE","U.S. SAVINGS BONDS DIVISION","2048","$18,000.00","1"
"1992","2000","TREASURY, DEPARTMENT OF THE","U.S. SECRET SERVICE","2028","$35,026,000.00","142"
"1992","2000","TREASURY, DEPARTMENT OF THE","UNITED STATES MINT","2044","$270,024,000.00","520"
"1992","2400","OFFICE OF PERSONNEL MANAGEMENT","OFFICE OF PERSONNEL MANAGEMENT","2400","$54,730,000.00","1,879"
"1992","2700","FEDERAL COMMUNICATIONS COMMISSION","FEDERAL COMMUNICATIONS COMMISSION","2700","$834,000.00","6"
"1992","2900","FEDERAL TRADE COMMISSION","FEDERAL TRADE COMMISSION","2900","$3,828,000.00","52"
