"Fiscal Year","Contracting Department ID","Contracting Department Name","Contracting Agency Name","Contracting Agency ID","Action Obligation","Actions"
"2001","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE SECRETARY","1301","$71,708,857.70","254"
"2001","1300","COMMERCE, DEPARTMENT OF","PATENT AND TRADEMARK OFFICE","1344","$208,707,026.10","642"
"2001","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF INDIAN AFFAIRS","1450","$153,360,954.57","858"
"2001","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF LAND MANAGEMENT","1422","$146,746,302.09","2,456"
"2001","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF OCEAN ENERGY MANAGEMENT","1435","$234,280,094.96","1,103"
"2001","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF RECLAMATION","1425","$164,943,556.97","1,426"
"2001","1400","INTERIOR, DEPARTMENT OF THE","GEOLOGICAL SURVEY","1434","$120,355,061.41","2,172"
"2001","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL PARK SERVICE","1443","$304,624,214.26","3,570"
"2001","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, BUDGET AND ADMINISTRATION","1406","$451,259,534.83","2,093"
"2001","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF SURFACE MINING, RECLAMATION AND ENFORCEMENT","1438","$7,595,000.00","260"
"2001","1400","INTERIOR, DEPARTMENT OF THE","U.S. FISH AND WILDLIFE SERVICE","1448","$102,134,655.27","2,116"
"2001","1500","JUSTICE, DEPARTMENT OF","ATF ACQUISITION AND PROPERTY MGMT DIV","1560","$0.00","1"
"2001","1500","JUSTICE, DEPARTMENT OF","DRUG ENFORCEMENT ADMINISTRATION","1524","$180,491,553.00","954"
"2001","1500","JUSTICE, DEPARTMENT OF","FEDERAL BUREAU OF INVESTIGATION","1549","$130,348,664.98","632"
"2001","1500","JUSTICE, DEPARTMENT OF","FEDERAL PRISON SYSTEM","1540","$1,165,789,482.70","6,096"
"2001","1500","JUSTICE, DEPARTMENT OF","IMMIGRATION AND NATURALIZATION SERVICE","1528","$517,734,000.00","1,105"
"2001","1500","JUSTICE, DEPARTMENT OF","OFFICE OF JUSTICE PROGRAMS","1550","$88,841,450.27","368"
"2001","1500","JUSTICE, DEPARTMENT OF","OFFICES, BOARDS AND DIVISIONS","1501","$533,074,733.37","4,088"
"2001","1500","JUSTICE, DEPARTMENT OF","U.S. MARSHALS SERVICE","1544","$318,736,000.00","1,370"
"2001","1600","LABOR, DEPARTMENT OF","BUREAU OF INTERNATIONAL LABOR AFFAIRS","1609","$17,135,000.00","37"
"2001","1600","LABOR, DEPARTMENT OF","BUREAU OF LABOR STATISTICS","1625","$29,664,000.00","134"
"2001","1600","LABOR, DEPARTMENT OF","EMPLOYEE BENEFITS SECURITY ADMINISTRATION","1621","$26,513,000.00","73"
"2001","1600","LABOR, DEPARTMENT OF","EMPLOYMENT AND TRAINING ADMINISTRATION","1630","$1,064,942,791.00","1,227"
"2001","1600","LABOR, DEPARTMENT OF","EMPLOYMENT STANDARDS ADMINISTRATION","1635","$53,463,000.00","156"
"2001","1600","LABOR, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","1601","$68,000.00","1"
"2001","1600","LABOR, DEPARTMENT OF","MINE SAFETY AND HEALTH ADMINISTRATION","1645","$11,885,000.00","120"
"2001","1600","LABOR, DEPARTMENT OF","OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION","1650","$15,920,000.00","91"
"2001","1600","LABOR, DEPARTMENT OF","OFF OF THE DEPUTY UNDER SECRETARY FOR CONGRESSIONAL AFFAIRS","1607","$35,000.00","1"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF ADMINISTRATIVE LAW JUDGES","1613","$409,000.00","12"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF INFORMATION AND PUBLIC AFFAIRS","1608","$515,000.00","17"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1604","$17,431,000.00","75"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR ADMIN AND MANAGEMENT","1605","$29,295,229.56","202"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR POLICY","1606","$6,535,000.00","22"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF THE CHIEF FINANCIAL OFFICER","1622","$13,036,000.00","57"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF THE SOLICITOR","1603","$2,051,000.00","7"
"2001","1600","LABOR, DEPARTMENT OF","PENSION BENEFIT GUARANTY CORPORATION","1665","$62,338,927.81","4"
"2001","1600","LABOR, DEPARTMENT OF","PRESIDENT'S COMMITTEE ON EMPLOYMENT OF THE HANDICAPPED","1667","$2,689,000.00","12"
"2001","1600","LABOR, DEPARTMENT OF","VETERANS EMPLOYMENT AND TRAINING SERVICES","1653","$3,425,000.00","11"
"2001","1900","STATE, DEPARTMENT OF","STATE, DEPARTMENT OF","1900","$1,393,068,386.41","5,887"
"2001","2000","TREASURY, DEPARTMENT OF THE","ALCOHOL AND TOBACCO TAX AND TRADE BUREAU","2022","$58,164,000.00","321"
"2001","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF ENGRAVING AND PRINTING","2041","$75,231,527.00","186"
"2001","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF THE PUBLIC DEBT","2036","$183,705,945.22","5,580"
"2001","2000","TREASURY, DEPARTMENT OF THE","DEPARTMENTAL OFFICES","2001","$60,142,197.43","359"
"2001","2000","TREASURY, DEPARTMENT OF THE","FEDERAL LAW ENFORCEMENT TRAINING CENTER","2024","$56,677,000.00","1,096"
"2001","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL CRIME ENFORCEMENT NETWORK","2026","$280,736,000.00","608"
"2001","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL MANAGEMENT SERVICE","2033","$40,956,990.24","213"
"2001","2000","TREASURY, DEPARTMENT OF THE","INTERNAL REVENUE SERVICE","2050","$1,033,212,160.69","2,995"
"2001","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THE COMPTROLLER OF THE CURRENCY","2046","$26,530,000.00","327"
"2001","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THRIFT SUPERVISION","2047","$10,549,000.00","135"
"2001","2000","TREASURY, DEPARTMENT OF THE","U.S. SECRET SERVICE","2028","$25,527,000.00","195"
"2001","2000","TREASURY, DEPARTMENT OF THE","UNITED STATES MINT","2044","$163,250,000.00","954"
"2001","2400","OFFICE OF PERSONNEL MANAGEMENT","OFFICE OF PERSONNEL MANAGEMENT","2400","$265,428,583.00","3,049"
"2001","2700","FEDERAL COMMUNICATIONS COMMISSION","FEDERAL COMMUNICATIONS COMMISSION","2700","$9,926,102.00","123"
"2001","2800","SOCIAL SECURITY ADMINISTRATION","SOCIAL SECURITY ADMINISTRATION","2800","$288,335,947.98","3,514"
"2001","2900","FEDERAL TRADE COMMISSION","FEDERAL TRADE COMMISSION","2900","$8,913,000.00","91"
"2001","3100","NUCLEAR REGULATORY COMMISSION","NUCLEAR REGULATORY COMMISSION","3100","$65,268,430.00","581"
"2001","3300","SMITHSONIAN INSTITUTION","SMITHSONIAN INSTITUTION","3300","$146,833,903.70","566"
"2001","3352","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","3352","$15,415,972.00","132"
"2001","3355","NATIONAL GALLERY OF ART","NATIONAL GALLERY OF ART","3355","$13,116,000.00","93"
"2001","3400","INTERNATIONAL TRADE COMMISSION","INTERNATIONAL TRADE COMMISSION","3400","$1,274,000.00","24"
"2001","3600","VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF","3600","$1,794,622,135.07","20,759"
"2001","4500","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","4500","$34,029,000.00","258"
"2001","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4730","$2,263,274.08","1,772"
"2001","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4735","$5,229,681,324.53","15,420"
"2001","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE ADMINISTRATOR(ACMD)","4705","$2,246,000.00","13"
"2001","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE CHIEF ACQUISITION OFFICER","4745","$2,530,000.00","6"
"2001","4700","GENERAL SERVICES ADMINISTRATION","PUBLIC BUILDINGS SERVICE","4740","$4,942,927,874.67","28,031"
"2001","4900","NATIONAL SCIENCE FOUNDATION","NATIONAL SCIENCE FOUNDATION","4900","$169,999,415.00","302"
"2001","5000","SECURITIES AND EXCHANGE COMMISSION","SECURITIES AND EXCHANGE COMMISSION","5000","$10,860,096.40","76"
"2001","5800","FEDERAL EMERGENCY MANAGEMENT AGENCY","FEDERAL EMERGENCY MANAGEMENT AGENCY","5800","$281,008,000.00","1,185"
"2001","5920","NATIONAL ENDOWMENT FOR THE ARTS","NATIONAL ENDOWMENT FOR THE ARTS","5920","$187,000.00","5"
"2001","5940","NATIONAL ENDOWMENT FOR THE HUMANITIES","NATIONAL ENDOWMENT FOR THE HUMANITIES","5940","$30,000.00","2"
"2001","6000","RAILROAD RETIREMENT BOARD","RAILROAD RETIREMENT BOARD","6000","$6,462,599.00","53"
"2001","6100","CONSUMER PRODUCT SAFETY COMMISSION","CONSUMER PRODUCT SAFETY COMMISSION","6100","$3,553,000.00","110"
"2001","6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","6300","$7,676,000.00","41"
"2001","6500","FEDERAL MARITIME COMMISSION","FEDERAL MARITIME COMMISSION","6500","$36,000.00","2"
"2001","6800","ENVIRONMENTAL PROTECTION AGENCY","ENVIRONMENTAL PROTECTION AGENCY","6800","$1,012,347,174.87","6,970"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL AVIATION ADMINISTRATION","6920","$58,058,217.75","2"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL HIGHWAY ADMINISTRATION","6925","$386,298,359.96","1,455"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION","6959","$2,655,941.49","9"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL RAILROAD ADMINISTRATION","6930","$20,226,119.07","122"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL TRANSIT ADMINISTRATION","6955","$30,552,298.00","71"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","6901","$317,873,425.00","475"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","MARITIME ADMINISTRATION","6938","$350,373,381.25","2,628"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION","6940","$55,074,274.00","530"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","RESEARCH AND INNOVATIVE TECHNOLOGY ADMINISTRATION","6943","$148,791,556.91","670"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","SAINT LAWRENCE SEAWAY DEVELOPMENT CORPORATION","6947","$984,000.00","21"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","UNITED STATES COAST GUARD","6950","$539,793,465.90","6,848"
"2001","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. COAST GUARD","7008","$2,680,588.70","83"
"2001","7200","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","7200","$524,203,599.62","1,867"
"2001","7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","7300","$64,328,610.12","204"
"2001","7400","AMERICAN BATTLE MONUMENTS COMMISSION","AMERICAN BATTLE MONUMENTS COMMISSION","7400","$49,000.00","1"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","AGENCY FOR HEALTH CARE POLICY AND RESEARCH","7528","$81,135,718.00","186"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR DISEASE CONTROL","7523","$915,693,325.62","4,307"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR MEDICARE AND MEDICAID SERVICES","7530","$445,241,835.96","576"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","FOOD AND DRUG ADMINISTRATION","7524","$170,175,020.00","1,754"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH RESOURCES AND SERVICES ADMINISTRATION","7526","$116,824,895.00","470"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","INDIAN HEALTH SERVICE","7527","$31,793,984.66","303"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","NATIONAL INSTITUTES OF HEALTH","7529","$1,882,465,791.25","4,277"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR MANAGEMENT AND BUDGET","7505","$67,418,036.00","324"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASST SECRETARY FOR HEALTH EXCEPT NATIONAL CENTERS","7555","$480,017,562.44","1,456"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","PUBLIC HEALTH SERVICE","7520","$152,761,809.00","1,094"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION","7522","$219,891,622.00","194"
"2001","8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","8000","$5,057,285,086.40","8,020"
"2001","84AF","ARMED FORCES RETIREMENT HOME","UNITED STATES SOLDIERS AND AIRMENS HOME","8400","$8,761,000.00","37"
"2001","8600","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","8600","$837,364,790.00","2,376"
"2001","8800","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","8800","$49,866,188.90","164"
"2001","8900","ENERGY, DEPARTMENT OF","ENERGY, DEPARTMENT OF","8900","$22,712,408,535.69","5,912"
"2001","8961","FEDERAL ENERGY REGULATORY COMMISSION","FEDERAL ENERGY REGULATORY COMMISSION","8961","$17,997,000.00","70"
"2001","9000","SELECTIVE SERVICE SYSTEM","SELECTIVE SERVICE SYSTEM","9000","$486,000.00","6"
"2001","9100","EDUCATION, DEPARTMENT OF","EDUCATION, DEPARTMENT OF","9100","$964,924,808.74","923"
"2001","9506","FEDERAL ELECTION COMMISSION","FEDERAL ELECTION COMMISSION","9506","$516,000.00","9"
"2001","9507","COMMODITY FUTURES TRADING COMMISSION","COMMODITY FUTURES TRADING COMMISSION","9507","$9,990,000.00","55"
"2001","9514","OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION","FOREST SERVICE","1226","$751,678,642.86","11,245"
"2001","9516","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","9516","$25,000.00","1"
"2001","9517","COMMISSION ON CIVIL RIGHTS","COMMISSION ON CIVIL RIGHTS","9517","$1,000.00","1"
"2001","9524","NATIONAL MEDIATION BOARD","NATIONAL MEDIATION BOARD","9524","$2,283,000.00","188"
"2001","9531","UNITED STATES HOLOCAUST MEMORIAL MUSEUM","UNITED STATES HOLOCAUST MEMORIAL MUSEUM","9531","$719,000.00","17"
"2001","9568","BROADCASTING BOARD OF GOVERNORS","BROADCASTING BOARD OF GOVERNORS","9568","$32,666,004.00","269"
"2001","9577","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","9577","$1,550,000.00","6"
"2001","9594","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","PRETRIAL SERVICES AGENCY","959P","$678,588.00","12"
"2001","9700","DEPT OF DEFENSE","AFRRI","9770","$1,042,241.00","6"
"2001","9700","DEPT OF DEFENSE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","97AE","$153,103,530.00","308"
"2001","9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","$139,574,003.00","791"
"2001","9700","DEPT OF DEFENSE","DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS)","97BZ","$150,831,808.31","330"
"2001","9700","DEPT OF DEFENSE","DEFENSE INFORMATION SYSTEMS AGENCY (DISA)","97AK","$2,153,724,151.00","7,597"
"2001","9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","$831,498,719.79","2,826"
"2001","9700","DEPT OF DEFENSE","DEFENSE MEDIA CENTER (DMC)","97F1","$13,045,950.00","52"
"2001","9700","DEPT OF DEFENSE","DEFENSE MICROELECTRONICS ACTIVITY (DMEA)","9771","$101,119,298.00","161"
"2001","9700","DEPT OF DEFENSE","DEFENSE THREAT REDUCTION AGENCY (DTRA)","9761","$335,967,757.69","479"
"2001","9700","DEPT OF DEFENSE","DEPT OF DEFENSE","9700","$0.00","1"
"2001","9700","DEPT OF DEFENSE","DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA)","97F2","$64,712,837.40","254"
"2001","9700","DEPT OF DEFENSE","DEPT OF THE AIR FORCE","5700","$21,382,840,000.39","39,794"
"2001","9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","$25,159,487,428.28","73,753"
"2001","9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","$23,989,086,757.76","81,265"
"2001","9700","DEPT OF DEFENSE","MISSILE DEFENSE AGENCY (MDA)","97JC","$1,672,392,289.00","426"
"2001","9700","DEPT OF DEFENSE","NATIONAL GEOSPATIAL-INTELLIGENCE AGENCY (NGA)","97AB","$467,060,233.00","774"
"2001","9700","DEPT OF DEFENSE","TRICARE MANAGEMENT ACTIVITY (TMA)","9760","$2,348,472,041.00","337"
"2001","9700","DEPT OF DEFENSE","U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY","96CE","$0.00","1"
"2001","9700","DEPT OF DEFENSE","U.S. SPECIAL OPERATIONS COMMAND (USSOCOM)","97ZS","$302,692,647.00","783"
"2001","9700","DEPT OF DEFENSE","UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES  (USUHS)","97HW","$11,688,372.00","60"
"2001","9700","DEPT OF DEFENSE","VIRGINIA CONTRACTING AGENCY","9773","$181,531,668.00","536"
"2001","9700","DEPT OF DEFENSE","WASHINGTON HEADQUARTERS SERVICES (WHS)","97F5","$283,215,898.00","392"
"2002","0300","LIBRARY OF CONGRESS","LIBRARY OF CONGRESS","0300","$0.00","4"
"2002","1100","EXECUTIVE OFFICE OF THE PRESIDENT","EXECUTIVE OFFICE OF THE PRESIDENT","1100","$30,276,000.00","139"
"2002","1145","PEACE CORPS","PEACE CORPS","1145","$21,181,174.00","118"
"2002","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","1152","$60,000.00","1"
"2002","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","UNITED STATES TRADE AND DEVELOPMENT AGENCY","1153","$186,000.00","5"
"2002","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL MARKETING SERVICE","1241","$123,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL RESEARCH SERVICE","1230","$121,128,000.00","1,167"
"2002","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL RESEARCH SERVICE","12H2","-$20,070,335.60","131"
"2002","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL STABILIZATION AND CONSERVATION SERVICE","1220","$73,733,000.00","220"
"2002","1200","AGRICULTURE, DEPARTMENT OF","ANIMAL AND PLANT HEALTH INSPECTION SERVICE","1242","$39,081,793.00","175"
"2002","1200","AGRICULTURE, DEPARTMENT OF","ANIMAL AND PLANT HEALTH INSPECTION SERVICE","12K3","$19,308,634.00","53"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FARM SERVICE AGENCY","12D2","$15,098,136.00","157"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FARMERS HOME ADMINISTRATION","1236","$38,334,000.00","249"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FOOD AND NUTRITION SERVICE","1251","$23,588,000.00","102"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FOOD AND NUTRITION SERVICE","12F2","$28,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FOOD SAFETY AND INSPECTION SERVICE","1252","$8,472,000.00","143"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FOOD SAFETY AND INSPECTION SERVICE","12G2","$217,890.00","10"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FOREST SERVICE","12C2","$232,815,004.95","884"
"2002","1200","AGRICULTURE, DEPARTMENT OF","NATURAL RESOURCES CONSERVATION SERVICE","12C3","$3,528,631.00","81"
"2002","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF FINANCE AND MANAGEMENT","1217","$5,581,000.00","67"
"2002","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1204","$1,322,000.00","17"
"2002","1200","AGRICULTURE, DEPARTMENT OF","RURAL HOUSING SERVICE","12E3","$1,633,802.06","23"
"2002","1200","AGRICULTURE, DEPARTMENT OF","SOIL CONSERVATION SERVICE","1227","$61,543,000.00","495"
"2002","1200","AGRICULTURE, DEPARTMENT OF","USDA, ASSISTANT SECRETARY FOR ADMINISTRATION","12B0","$12,599,139.80","44"
"2002","1200","AGRICULTURE, DEPARTMENT OF","USDA, ASSISTANT SECRETARY FOR DEPARTMENTAL MANAGEMENT","12B0","$92,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF OPERATIONS","1215","$95,246,697.00","404"
"2002","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF THE CHIEF FINANCIAL OFFICER","1205","$284,488.00","6"
"2002","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF THE CHIEF INFORMATION OFFICER","12A7","$6,000.00","1"
"2002","1300","COMMERCE, DEPARTMENT OF","BUREAU OF ECONOMIC ANALYSIS","1321","$478,000.00","8"
"2002","1300","COMMERCE, DEPARTMENT OF","BUREAU OF THE CENSUS","1323","$234,519,500.00","622"
"2002","1300","COMMERCE, DEPARTMENT OF","ECONOMIC DEVELOPMENT ADMINISTRATION","1325","$2,419,000.00","3"
"2002","1300","COMMERCE, DEPARTMENT OF","INTERNATIONAL TRADE ADMINISTRATION","1350","$513,000.00","8"
"2002","1300","COMMERCE, DEPARTMENT OF","NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","1341","$112,955,244.40","1,437"
"2002","1300","COMMERCE, DEPARTMENT OF","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","1330","$346,354,023.33","3,312"
"2002","1300","COMMERCE, DEPARTMENT OF","NATIONAL TECHNICAL INFORMATION SERVICE","1342","$354,000.00","7"
"2002","1300","COMMERCE, DEPARTMENT OF","NATIONAL TELECOMMUNICATIONS AND INFORMATION ADMINISTRATION","1335","$211,000.00","6"
"2002","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE SECRETARY","1301","$100,568,291.95","406"
"2002","1300","COMMERCE, DEPARTMENT OF","PATENT AND TRADEMARK OFFICE","1344","$209,747,486.23","587"
"2002","1300","COMMERCE, DEPARTMENT OF","U.S. EXPORT ADMINISTRATION","1351","$2,780,000.00","78"
"2002","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF INDIAN AFFAIRS","1450","$8,223,092.71","69"
"2002","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF LAND MANAGEMENT","1422","$173,184,753.47","3,117"
"2002","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF OCEAN ENERGY MANAGEMENT","1435","$164,742,430.99","717"
"2002","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF RECLAMATION","1425","$133,738,095.61","1,169"
"2002","1400","INTERIOR, DEPARTMENT OF THE","GEOLOGICAL SURVEY","1434","$122,919,262.43","1,930"
"2002","1400","INTERIOR, DEPARTMENT OF THE","MINERALS MANAGEMENT SERVICE","1435","$4,900.00","3"
"2002","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL PARK SERVICE","1443","$586,380,499.89","3,949"
"2002","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, BUDGET AND ADMINISTRATION","1406","$561,381,837.34","2,231"
"2002","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF SURFACE MINING, RECLAMATION AND ENFORCEMENT","1438","$11,154,598.00","347"
"2002","1400","INTERIOR, DEPARTMENT OF THE","U.S. FISH AND WILDLIFE SERVICE","1448","$131,564,036.06","2,145"
"2002","1500","JUSTICE, DEPARTMENT OF","DRUG ENFORCEMENT ADMINISTRATION","1524","$137,732,557.32","1,241"
"2002","1500","JUSTICE, DEPARTMENT OF","FEDERAL BUREAU OF INVESTIGATION","1549","$175,148,983.00","554"
"2002","1500","JUSTICE, DEPARTMENT OF","FEDERAL PRISON SYSTEM","1540","$940,335,420.38","5,439"
"2002","1500","JUSTICE, DEPARTMENT OF","IMMIGRATION AND NATURALIZATION SERVICE","1528","$795,226,963.00","1,206"
"2002","1500","JUSTICE, DEPARTMENT OF","OFFICE OF JUSTICE PROGRAMS","1550","$122,730,383.97","345"
"2002","1500","JUSTICE, DEPARTMENT OF","OFFICES, BOARDS AND DIVISIONS","1501","$727,876,995.97","6,012"
"2002","1500","JUSTICE, DEPARTMENT OF","U.S. MARSHALS SERVICE","1544","$369,953,476.00","1,606"
"2002","1600","LABOR, DEPARTMENT OF","BENEFITS REVIEW BOARD","1615","$27,000.00","2"
"2002","1600","LABOR, DEPARTMENT OF","BUREAU OF INTERNATIONAL LABOR AFFAIRS","1609","$18,293,000.00","37"
"2002","1600","LABOR, DEPARTMENT OF","BUREAU OF LABOR STATISTICS","1625","$56,095,000.00","167"
"2002","1600","LABOR, DEPARTMENT OF","EMPLOYEE BENEFITS SECURITY ADMINISTRATION","1621","$16,878,000.00","97"
"2002","1600","LABOR, DEPARTMENT OF","EMPLOYMENT AND TRAINING ADMINISTRATION","1630","$1,270,099,497.44","1,408"
"2002","1600","LABOR, DEPARTMENT OF","EMPLOYMENT STANDARDS ADMINISTRATION","1635","$50,886,000.00","157"
"2002","1600","LABOR, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","1601","$1,123,000.00","8"
"2002","1600","LABOR, DEPARTMENT OF","MINE SAFETY AND HEALTH ADMINISTRATION","1645","$13,274,761.00","155"
"2002","1600","LABOR, DEPARTMENT OF","OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION","1650","$24,948,000.00","128"
"2002","1600","LABOR, DEPARTMENT OF","OFFICE OF ADMINISTRATIVE LAW JUDGES","1613","$530,000.00","17"
"2002","1600","LABOR, DEPARTMENT OF","OFFICE OF INFORMATION AND PUBLIC AFFAIRS","1608","$976,000.00","27"
"2002","1600","LABOR, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1604","$12,599,000.00","81"
"2002","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR ADMIN AND MANAGEMENT","1605","$61,481,000.79","307"
