"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"1994","1300","COMMERCE, DEPARTMENT OF","6720","CAMERAS, STILL PICTURE","$70,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","6730","PHOTOGRAPHIC PROJECTION EQUIPMENT","$166,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","6740","PHOTO DEVELOPLNG & FINISHING EQ","$156,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","6750","PHOTOGRAPHIC SUPPLIES","$218,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","6760","PHOTOGRAPHIC EQ & ACCESSORIES","$146,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","6810","CHEMICALS","$65,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","6830","GASES: COMPRESSED AND LIQUEFIED","$354,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","6850","MISCELLANEOUS CHEMICAL SPECIALTIES","$129,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","7010","ADPE SYSTEM CONFIGURATION","$40,645,000.00","374"
"1994","1300","COMMERCE, DEPARTMENT OF","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","$90,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$166,000.00","7"
"1994","1300","COMMERCE, DEPARTMENT OF","7022","ADP CENTRAL PROCESSING UNIT-HYBRID","$411,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$10,432,000.00","99"
"1994","1300","COMMERCE, DEPARTMENT OF","7030","ADP SOFTWARE","$4,739,000.00","105"
"1994","1300","COMMERCE, DEPARTMENT OF","7035","ADP SUPPORT EQUIPMENT","$14,445,000.00","177"
"1994","1300","COMMERCE, DEPARTMENT OF","7042","MINI & MICRO COMPUTER CONT DEVICES","$9,254,000.00","186"
"1994","1300","COMMERCE, DEPARTMENT OF","7045","ADP SUPPLIES","$915,000.00","24"
"1994","1300","COMMERCE, DEPARTMENT OF","7050","ADP COMPONENTS","$2,301,000.00","22"
"1994","1300","COMMERCE, DEPARTMENT OF","7110","OFFICE FURNITURE","$6,892,000.00","99"
"1994","1300","COMMERCE, DEPARTMENT OF","7125","CABINETS LOCKERS BINS & SHELVING","$179,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","7195","MISC FURNITURE & FIXTURES","$43,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","7220","FLOOR COVERINGS","$194,000.00","6"
"1994","1300","COMMERCE, DEPARTMENT OF","7330","KITCHEN HAND TOOLS AND UTENSILS","$5,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","7435","OFFICE INFORMATION SYSTEM EQUIPMENT","$108,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","7490","MISCELLANEOUS OFFICE MACHINES","$121,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","7510","OFFICE SUPPLIES","$33,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","7530","STATIONERY AND RECORD FORMS","$414,000.00","6"
"1994","1300","COMMERCE, DEPARTMENT OF","7610","BOOKS AND PAMPHLETS","$2,898,000.00","7"
"1994","1300","COMMERCE, DEPARTMENT OF","7630","NEWSPAPERS AND PERIODICALS","$512,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","7640","MAPS, ATLASES, CHARTS, AND GLOBES","$1,998,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","7690","MISCELLANEOUS PRINTED MATTER","$20,254,000.00","7"
"1994","1300","COMMERCE, DEPARTMENT OF","8145","SPECIAL SHIPPING & STORAGE CONTAIN","$16,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","8540","TOILETRY PAPER PRODUCTS","$44,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","8905","MEAT, POULTRY, AND FISH","$36,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","8960","BEVERAGES, NONALCOHOLIC","$75,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","8999","FOOD ITEMS FOR RESALE","$159,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","9110","FUELS, SOLID","-$19,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","9130","LIQUID PROPELLANTS -PETROLEUM BASE","$56,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","9140","FUEL OILS","$788,000.00","19"
"1994","1300","COMMERCE, DEPARTMENT OF","9390","MISC FABRICATED NONMETAL MATERIALS","$64,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","9510","BARS AND RODS","$7,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","9905","SIGNS,AD DISPLAYS & IDENT PLATES","$36,000.00","31"
"1994","1300","COMMERCE, DEPARTMENT OF","9999","MISCELLANEOUS ITEMS","$204,000.00","22"
"1994","1300","COMMERCE, DEPARTMENT OF","AB22","R&D-FIRE PREVENT & CONT-A RES/EXPL","$22,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","AD61","CONSTRUCTION (BASIC)","$94,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","AE33","MANUFACTURING TECHNOLOGY (ADVANCED)","$1,002,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","AH21","AIR POLLUTION (BASIC)","$79,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","AH31","WATER POLLUTION (BASIC)","$47,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","AH91","R&D-OTHER ENVIRONMENT-B RES","$1,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","AH96","R&D-OTHER ENVIRONMENT-MGMT SUP","$670,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","AJ11","PHYSICAL SCIENCES (BASIC)","$1,941,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","AJ12","R&D-PHYSICAL SCIENCE-A RES/EXPL DEV","$166,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","AJ13","PHYSICAL SCIENCES (ADVANCED)","$1,024,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","AJ16","R&D-PHYSICAL SCIENCE-MGMT SUP","$525,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","AJ22","R&D-MATH & COMPUTER SCI-A RES/EXPL","$59,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","AJ23","R&D-MATH & COMPUTER SCI-ADV DEV","$24,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","AJ25","R&D-MATH & COMPUTER SCI-OPSY DEV","$151,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","AJ31","ENVIRONMENTAL SCIENCES (BASIC)","$2,700,000.00","16"
"1994","1300","COMMERCE, DEPARTMENT OF","AJ32","R&D-ENVIRONMENTAL SCI-A RES/EXPL DE","$31,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","AN46","R&D-HEALTH SVCS-MGMT SUP","$226,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","AP51","MARINE AND OCEANOGRAPHIC (BASIC)","$137,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","AP52","R&D-NAT RES-MARINE & OCEAN-A RES/EX","$305,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","AP61","MARINE FISHERIES (BASIC)","$2,768,000.00","10"
"1994","1300","COMMERCE, DEPARTMENT OF","AP64","MARINE FISHERIES (ENGINEERING)","$72,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","AP71","ATMOSPHERIC (BASIC)","$38,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","AP72","ATMOSPHERIC (APPLIED/EXPLORATORY)","$399,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","AP92","R&D-OTHER NAT RESOURCE-A RES/EXPL D","$347,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","AR46","R&D-SPACE TRACK DATA ACQ-MGMT SUP","$5,979,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","AZ11","R&D-OTHER R & D-B RES","$4,389,000.00","60"
"1994","1300","COMMERCE, DEPARTMENT OF","AZ12","R&D-OTHER R & D-A RES/EXPL DEV","$125,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","AZ13","R&D-OTHER R & D-ADV DEV","-$2,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","AZ15","R&D-OTHER R & D-OPSY DEV","$338,000.00","7"
"1994","1300","COMMERCE, DEPARTMENT OF","B502","AIR QUALITY ANALYSES","$9,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","B504","STUDY/CHEMICAL-BIOLOGICAL","$1,923,000.00","9"
"1994","1300","COMMERCE, DEPARTMENT OF","B506","STUDY/DATA - OTHER THAN SCIENTIFIC","$1,032,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","B507","ECONOMIC STUDIES","$59,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","B509","STUDY/ENDANGERED SPECIES-PLANT/ANIM","$77,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","B510","STUDY/ENVIRONMENTAL ASSESSMENTS","$206,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","B516","ANIMAL AND FISHERIES STUDIES","$1,059,000.00","9"
"1994","1300","COMMERCE, DEPARTMENT OF","B526","OCEANOLOGICAL STUDIES","$843,000.00","13"
"1994","1300","COMMERCE, DEPARTMENT OF","B529","SCIENTIFIC DATA STUDIES","$23,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","B544","TECHNOLOGY STUDIES","$37,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","B550","STUDY/ORGANIZATION/ADMIN/PERSONNEL","$150,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","B599","OTHER SPECIAL STUDIES AND ANALYSES","$1,732,000.00","23"
"1994","1300","COMMERCE, DEPARTMENT OF","C111","BLDGS & FAC / ADMIN & SVC BLDGS","$435,000.00","11"
"1994","1300","COMMERCE, DEPARTMENT OF","C118","RESEARCH AND DEVELOPMENT FACILITIES","$21,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","C119","OTHER BUILDINGS","$1,264,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","C122","HIGHWAY, ROADS, STREETS, BRIDGES, A","$94,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","C124","UTILITIES","$8,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","C211","A/E SVCS. (INCL LANDSCAPING INTERIO","$39,959,000.00","99"
"1994","1300","COMMERCE, DEPARTMENT OF","C212","ENGINEERING DRAFTING SERVICES","$517,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","C216","A/E - MARINE ENGINEERING","$242,000.00","12"
"1994","1300","COMMERCE, DEPARTMENT OF","C219","OTHER ARCHITECTS & ENGIN GEN","$1,669,000.00","16"
"1994","1300","COMMERCE, DEPARTMENT OF","D301","ADP FACILITY MANAGEMENT","$11,318,000.00","72"
"1994","1300","COMMERCE, DEPARTMENT OF","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$23,907,000.00","55"
"1994","1300","COMMERCE, DEPARTMENT OF","D303","ADP DATA ENTRY SERVICES","$1,695,000.00","10"
"1994","1300","COMMERCE, DEPARTMENT OF","D304","ADP SVCS/TELECOMM & TRANSMISSION","$1,880,000.00","9"
"1994","1300","COMMERCE, DEPARTMENT OF","D305","ADP TELEPROCESSING & TIMESHARE","$91,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","D306","ADP SYSTEMS ANALYSIS SERVICES","$236,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","D307","AUTOMATED INFORMATION SYSTEM SVCS","$41,787,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","D308","PROGRAMMING SERVICES","$1,692,000.00","22"
"1994","1300","COMMERCE, DEPARTMENT OF","D309","ADP INF, BROADCAST & DIST SVCS","$152,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","D310","ADP BACKUP AND SECURITY SERVICES","$755,000.00","12"
"1994","1300","COMMERCE, DEPARTMENT OF","D311","ADP DATA CONVERSION SERVICES","$72,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","D312","ADP OPTICAL SCANNING SERVICES","$256,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","D313","COMPUTER AIDED DESGN/MFG SVCS","$50,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","D314","ADP ACQUISITION SUP SVCS","$2,029,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","D315","DIGITIZING SVCS","$269,000.00","7"
"1994","1300","COMMERCE, DEPARTMENT OF","D316","TELECOMMUNICATION NETWORK MGMT SVCS","$9,212,000.00","46"
"1994","1300","COMMERCE, DEPARTMENT OF","D317","AUTO NEWS, DATA & OTHER SVCS","$512,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$20,361,000.00","184"
"1994","1300","COMMERCE, DEPARTMENT OF","E119","PURCH OF GOVT OTHER ADMIN-SVC BLDGS","$812,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","F019","OTHER WILDLIFE MANAGEMENT SERVICES","$354,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","F020","FISHERIES RES MGMT","$3,194,000.00","12"
"1994","1300","COMMERCE, DEPARTMENT OF","F099","OTHER NAT RES MGMT & CONSERV","$340,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","F103","WATER QUALITY SUPPORT SERVICES","$1,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","F104","IND INVEST SURV/TCH SUP","$564,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","F106","TOXIC SUBSTANCES SUPPORT SERVICES","$101,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","F108","HARZ REMV/CLEAN-UP/DISP/OP","$504,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","F109","LEAK UNDERGRND STORE TANK SUP","$400,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","F111","MULT POL IND INVST SURV/TECH SUP","-$10,000.00","6"
"1994","1300","COMMERCE, DEPARTMENT OF","F999","OTHER ENVIR SVC/STUD/SUP","$699,000.00","24"
"1994","1300","COMMERCE, DEPARTMENT OF","G003","RECREATIONAL SERVICES","$36,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","G099","OTHER SOCIAL SERVICES","$143,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","H299","EQ TEST SVCS/MISC EQUIP","$31,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","H338","INSPECT SVCS/CONTRUCT EQ","$5,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","H389","INSPECT SVCS/SUBSISTENCE","$97,000.00","7"
"1994","1300","COMMERCE, DEPARTMENT OF","H999","MISC TEST & INSPECT SVC","$781,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","J016","MAINT-REP OF AIRCRAFT COMPONENTS","$28,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","J019","MAINT-REP OF SHIPS-SML CRAFT-DOCKS","$921,000.00","24"
"1994","1300","COMMERCE, DEPARTMENT OF","J020","MAINT-REP OF SHIP & MARINE EQ","$514,000.00","8"
"1994","1300","COMMERCE, DEPARTMENT OF","J036","MAINT-REP OF SP INDUSTRY MACHINERY","$2,086,000.00","22"
"1994","1300","COMMERCE, DEPARTMENT OF","J038","MAINT-REP OF CONTRUCT EQ","$188,000.00","6"
"1994","1300","COMMERCE, DEPARTMENT OF","J039","MAINT-REP OF MATERIALS HANDLING EQ","$3,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","J041","MAINT-REP OF REFRIGERATION - AC EQ","$100,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","J045","MAINT-REP OF PLUMBING-HEATING EQ","$37,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","J058","MAINT-REP OF COMMUNICATION EQ","$1,981,000.00","38"
"1994","1300","COMMERCE, DEPARTMENT OF","J059","MAINT-REP OF ELECT-ELCT EQ","$153,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","J061","MAINT-REP OF POWER DISTRIBUTION EQ","$5,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","J066","MAINT-REP OF INSTRUMENTS & LAB EQ","$533,000.00","66"
"1994","1300","COMMERCE, DEPARTMENT OF","J067","MAINT-REP OF PHOTOGRAPHIC EQ","$722,000.00","8"
"1994","1300","COMMERCE, DEPARTMENT OF","J070","MAINT-REP OF ADP EQ & SUPPLIES","$3,847,000.00","79"
"1994","1300","COMMERCE, DEPARTMENT OF","J071","MAINT-REP OF FURNITURE","$26,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","J074","MAINT-REP OF OFFICE MACHINES","$1,949,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","J099","MAINT-REP OF MISC EQ","$2,158,000.00","26"
"1994","1300","COMMERCE, DEPARTMENT OF","J998","NON-NUCLEAR SHIP REPAIR (EAST)","$2,957,000.00","41"
"1994","1300","COMMERCE, DEPARTMENT OF","K034","MOD OF METALWORK MACHINE","$69,000.00","7"
"1994","1300","COMMERCE, DEPARTMENT OF","K059","MOD OF ELECT-ELCT EQ","$336,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","K066","MOD OF INSTRUMENTS & LAB EQ","$190,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","K070","MOD OF ADP EQ & SUPPLIES","$33,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","K095","MOD OF METAL BARS & SHEETS","$194,000.00","15"
"1994","1300","COMMERCE, DEPARTMENT OF","L020","TECH REP SVCS/SHIP & MARINE EQ","$45,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","L081","TECH REP SVCS/CONTAINERS-PACKAGING","-$404,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","M119","OPER OF GOVT OTHER ADMIN-SVC BLDGS","-$10,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","M127","OPER OF GOVT ELCT & COMM SYS FAC","$4,853,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","M129","OPER OF GOVT OTHER AIRFIELD STRUCT","$44,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","M181","OPER OF GOVT R&D GOCO FACILITIES","$65,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","M199","OPER OF GOVT MISC BLDGS","$308,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","M299","OPER OF GOVT ALL OTH NON-BLDG FACS","$2,541,000.00","24"
"1994","1300","COMMERCE, DEPARTMENT OF","N058","INSTALL OF COMMUNICATION EQ","$825,000.00","26"
"1994","1300","COMMERCE, DEPARTMENT OF","N059","INSTALL OF ELECT-ELCT EQ","$24,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","N071","INSTALL OF FURNITURE","$35,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","N072","INSTALL OF HOUSEHOLD FURNISHINGS","$5,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","P300","SALVAGE OF MARINE VESSELS","$39,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","P500","DEMOLITION OF STRUCTURES/FACILITIES","$19,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","P999","OTHER SALVAGE SERVICES","$78,000.00","7"
"1994","1300","COMMERCE, DEPARTMENT OF","Q201","GENERAL HEALTH CARE SERVICES","$244,000.00","9"
"1994","1300","COMMERCE, DEPARTMENT OF","Q519","PSYCHIATRY SERVICES","$68,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","Q999","OTHER MEDICAL SERVICES","$62,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","R404","PROF SVCS/LAND SURVEYS - CADASTRAL","-$5,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","R405","OPERATIONS RESEARCH & QUANTITATIVE","-$13,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","R407","PROGRAM EVALUATION SERVICES","$1,533,000.00","7"
"1994","1300","COMMERCE, DEPARTMENT OF","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$6,864,000.00","20"
"1994","1300","COMMERCE, DEPARTMENT OF","R413","SPECIFICATIONS DEVELOPMENT SERVICES","$178,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","R414","SYSTEMS ENGINEERING SERVICES","$9,268,000.00","21"
"1994","1300","COMMERCE, DEPARTMENT OF","R415","PROF SVCS/TECH SHARING-UTIL","$701,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","R418","LEGAL SERVICES","$1,103,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","R419","EDUCATIONAL SERVICES","$289,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","R421","TECHNICAL ASSISTANCE","$5,114,000.00","32"
"1994","1300","COMMERCE, DEPARTMENT OF","R422","MARKET RESEARCH & PUBLIC OPINION SE","-$3,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","R425","ENGINEERING AND TECHNICAL SERVICES","$3,793,000.00","41"
"1994","1300","COMMERCE, DEPARTMENT OF","R426","COMMUNICATIONS SERVICES","$141,000.00","7"
"1994","1300","COMMERCE, DEPARTMENT OF","R427","PROF SVCS/WEATHER RPT-OBSERV","$14,373,000.00","176"
"1994","1300","COMMERCE, DEPARTMENT OF","R498","PATENT AND TRADEMARK SERVICES","$291,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","R499","OTHER PROFESSIONAL SERVICES","$11,876,000.00","56"
"1994","1300","COMMERCE, DEPARTMENT OF","R602","COURIER AND MESSENGER SERVICES","$396,000.00","7"
"1994","1300","COMMERCE, DEPARTMENT OF","R604","MAILING AND DISTRIBUTION SERVICES","$1,932,000.00","14"
"1994","1300","COMMERCE, DEPARTMENT OF","R605","LIBRARY SERVICES","$3,820,000.00","41"
"1994","1300","COMMERCE, DEPARTMENT OF","R607","WORD PROCESSING/TYPING SERVICES","$96,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","R608","ADMIN SVCS/TRANSLATION-SIGN LANGUAG","$1,347,000.00","50"
"1994","1300","COMMERCE, DEPARTMENT OF","R610","PERSONAL PROPERTY MANAGEMENT SERVIC","$100,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","R611","CREDIT REPORTING SERVICES","$67,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","R612","INFORMATION RETRIEVAL","$82,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$6,456,000.00","53"
"1994","1300","COMMERCE, DEPARTMENT OF","R703","ACCOUNTING SERVICES","-$92,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","R704","AUDITING SERVICES","$668,000.00","15"
"1994","1300","COMMERCE, DEPARTMENT OF","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$71,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","R799","OTHER MANAGEMENT SUPPORT SERVICES","$3,412,000.00","11"
"1994","1300","COMMERCE, DEPARTMENT OF","S112","ELECTRIC SERVICES","$7,451,000.00","22"
"1994","1300","COMMERCE, DEPARTMENT OF","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$1,009,000.00","10"
"1994","1300","COMMERCE, DEPARTMENT OF","S114","WATER SERVICES","$1,675,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","S119","OTHER UTILITIES","$53,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","S201","CUSTODIAL JANITORIAL SERVICES","$2,791,000.00","59"
"1994","1300","COMMERCE, DEPARTMENT OF","S203","FOOD SERVICES","$91,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","S205","TRASH/GARBAGE COLLECTION","$139,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","S206","GUARD SERVICES","$2,315,000.00","32"
"1994","1300","COMMERCE, DEPARTMENT OF","S207","INSECT AND RODENT CONTROL SERVICES","$20,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","S208","LANDSCAPING/GROUNDSKEEPING SERVICES","$207,000.00","5"
"1994","1300","COMMERCE, DEPARTMENT OF","S211","SURVEILLANCE SERVICES","$204,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","S215","WAREHOUSING AND STORAGE SERVICES","$209,000.00","7"
"1994","1300","COMMERCE, DEPARTMENT OF","S216","FACILITIES OPERATIONS SUPPORT SVCS","$2,367,000.00","13"
"1994","1300","COMMERCE, DEPARTMENT OF","S299","OTHER HOUSEKEEPING SERVICES","$576,000.00","6"
"1994","1300","COMMERCE, DEPARTMENT OF","T003","CATALOGING SERVICES","$42,000.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","T004","CHARTING SERVICES","$344,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","T007","MICROFORM SERVICES","$729,000.00","14"
"1994","1300","COMMERCE, DEPARTMENT OF","T009","AERIAL PHOTOGRAPHIC SERVICES","$156,000.00","4"
"1994","1300","COMMERCE, DEPARTMENT OF","T011","PRINT/BINDING SERVICES","$6,000.00","3"
"1994","1300","COMMERCE, DEPARTMENT OF","T012","REPRODUCTION SERVICES","$2,354,000.00","70"
"1994","1300","COMMERCE, DEPARTMENT OF","T013","TECHNICAL WRITING SERVICES","$30,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","T099","OTHER PHOTO MAPPING PRINTING SVC","$1,582,000.00","6"
"1994","1300","COMMERCE, DEPARTMENT OF","U008","TRAINING/CURRICULUM DEVELOPMENT","$22,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","V003","PACKING/CRATING SERVICES","$630,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","V119","OTHER CARGO AND FREIGHT SERVICES","$165,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","V122","MOTOR CHARTER FOR THINGS","$29,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","V213","RAIL PASSENGER SERVICE","$300,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","V221","PASSENGER AIR CHARTER SERVICE","$30,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","V224","PASSENGER MARINE CHARTER SERVICE","$1,407,000.00","19"
"1994","1300","COMMERCE, DEPARTMENT OF","V231","LODGING - HOTEL/MOTEL","$1,244,000.00","29"
"1994","1300","COMMERCE, DEPARTMENT OF","W023","LEASE-RENT OF VEHICLES-TRAILERS-CYC","$83,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","W036","LEASE-RENT OF SP INDUSTRY MACHINERY","$847,000.00","9"
"1994","1300","COMMERCE, DEPARTMENT OF","W054","LEASE-RENT OF PREFAB STRUCTURES","$0.00","2"
"1994","1300","COMMERCE, DEPARTMENT OF","W058","LEASE-RENT OF COMMUNICATION EQ","$977,000.00","8"
"1994","1300","COMMERCE, DEPARTMENT OF","W066","LEASE-RENT OF INSTRUMENTS & LAB EQ","$34,000.00","1"
"1994","1300","COMMERCE, DEPARTMENT OF","W070","LEASE-RENT OF ADP EQ & SUPPLIES","$1,932,000.00","11"
"1994","1300","COMMERCE, DEPARTMENT OF","X112","LEASE-RENT OF CONF SPACE & FAC","$207,000.00","4"
