"Fiscal Year","Contracting Department ID","Contracting Department Name","Contracting Agency Name","Contracting Agency ID","Action Obligation","Actions"
"1996","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF MINES","1432","$9,326,000.00","188"
"1996","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF OCEAN ENERGY MANAGEMENT","1435","$55,755,000.00","376"
"1996","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF RECLAMATION","1425","$317,723,000.00","2,326"
"1996","1400","INTERIOR, DEPARTMENT OF THE","GEOLOGICAL SURVEY","1434","$116,791,000.00","2,141"
"1996","1400","INTERIOR, DEPARTMENT OF THE","MINERALS MANAGEMENT SERVICE","1435","$118,000.00","1"
"1996","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL BIOLOGICAL SURVEY","1445","$4,661,000.00","182"
"1996","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL PARK SERVICE","1443","$158,251,000.00","2,346"
"1996","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, BUDGET AND ADMINISTRATION","1406","$59,755,000.00","1,065"
"1996","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF SURFACE MINING, RECLAMATION AND ENFORCEMENT","1438","$10,062,000.00","713"
"1996","1400","INTERIOR, DEPARTMENT OF THE","U.S. FISH AND WILDLIFE SERVICE","1448","$42,186,087.00","1,983"
"1996","1500","JUSTICE, DEPARTMENT OF","DRUG ENFORCEMENT ADMINISTRATION","1524","$84,749,000.00","1,419"
"1996","1500","JUSTICE, DEPARTMENT OF","FEDERAL BUREAU OF INVESTIGATION","1549","$354,816,000.00","1,261"
"1996","1500","JUSTICE, DEPARTMENT OF","FEDERAL PRISON SYSTEM","1540","$797,395,000.00","12,847"
"1996","1500","JUSTICE, DEPARTMENT OF","IMMIGRATION AND NATURALIZATION SERVICE","1528","$457,601,000.00","1,502"
"1996","1500","JUSTICE, DEPARTMENT OF","JUSTICE, DEPARTMENT OF","1500","$0.00","1"
"1996","1500","JUSTICE, DEPARTMENT OF","OFFICE OF JUSTICE PROGRAMS","1550","$26,758,000.00","140"
"1996","1500","JUSTICE, DEPARTMENT OF","OFFICES, BOARDS AND DIVISIONS","1501","$258,238,000.00","2,372"
"1996","1500","JUSTICE, DEPARTMENT OF","U.S. MARSHALS SERVICE","1544","$191,020,000.00","929"
"1996","1600","LABOR, DEPARTMENT OF","BUREAU OF INTERNATIONAL LABOR AFFAIRS","1609","$105,000.00","4"
"1996","1600","LABOR, DEPARTMENT OF","BUREAU OF LABOR STATISTICS","1625","$30,943,000.00","101"
"1996","1600","LABOR, DEPARTMENT OF","EMPLOYEE BENEFITS SECURITY ADMINISTRATION","1621","$6,362,000.00","27"
"1996","1600","LABOR, DEPARTMENT OF","EMPLOYMENT AND TRAINING ADMINISTRATION","1630","$735,992,000.00","962"
"1996","1600","LABOR, DEPARTMENT OF","EMPLOYMENT STANDARDS ADMINISTRATION","1635","$31,323,000.00","91"
"1996","1600","LABOR, DEPARTMENT OF","MINE SAFETY AND HEALTH ADMINISTRATION","1645","$2,654,000.00","34"
"1996","1600","LABOR, DEPARTMENT OF","OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION","1650","$13,595,000.00","68"
"1996","1600","LABOR, DEPARTMENT OF","OFFICE OF ADMINISTRATIVE LAW JUDGES","1613","$185,000.00","5"
"1996","1600","LABOR, DEPARTMENT OF","OFFICE OF INFORMATION AND PUBLIC AFFAIRS","1608","$526,000.00","12"
"1996","1600","LABOR, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1604","$9,093,000.00","214"
"1996","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR ADMIN AND MANAGEMENT","1605","$14,725,000.00","172"
"1996","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR POLICY","1606","$106,000.00","6"
"1996","1600","LABOR, DEPARTMENT OF","OFFICE OF THE SOLICITOR","1603","$1,014,000.00","6"
"1996","1600","LABOR, DEPARTMENT OF","PENSION BENEFIT GUARANTY CORPORATION","1665","$3,073,065.49","1"
"1996","1600","LABOR, DEPARTMENT OF","VETERANS EMPLOYMENT AND TRAINING SERVICES","1653","$4,296,000.00","13"
"1996","1900","STATE, DEPARTMENT OF","STATE, DEPARTMENT OF","1900","$676,592,334.52","4,111"
"1996","2000","TREASURY, DEPARTMENT OF THE","ALCOHOL AND TOBACCO TAX AND TRADE BUREAU","2022","$37,264,000.00","279"
"1996","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF ENGRAVING AND PRINTING","2041","$194,671,000.00","745"
"1996","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF THE PUBLIC DEBT","2036","$11,354,000.00","228"
"1996","2000","TREASURY, DEPARTMENT OF THE","DEPARTMENTAL OFFICES","2001","$39,898,000.00","396"
"1996","2000","TREASURY, DEPARTMENT OF THE","FEDERAL LAW ENFORCEMENT TRAINING CENTER","2024","$17,737,000.00","587"
"1996","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL CRIME ENFORCEMENT NETWORK","2026","$290,051,000.00","1,488"
"1996","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL MANAGEMENT SERVICE","2033","$61,825,000.00","426"
"1996","2000","TREASURY, DEPARTMENT OF THE","INTERNAL REVENUE SERVICE","2050","$749,206,626.00","5,660"
"1996","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THRIFT SUPERVISION","2047","$6,746,000.00","29"
"1996","2000","TREASURY, DEPARTMENT OF THE","U.S. SECRET SERVICE","2028","$27,154,000.00","200"
"1996","2000","TREASURY, DEPARTMENT OF THE","UNITED STATES MINT","2044","$380,693,000.00","760"
"1996","2400","OFFICE OF PERSONNEL MANAGEMENT","OFFICE OF PERSONNEL MANAGEMENT","2400","$60,931,000.00","2,497"
"1996","2700","FEDERAL COMMUNICATIONS COMMISSION","FEDERAL COMMUNICATIONS COMMISSION","2700","$1,951,000.00","53"
"1996","2800","SOCIAL SECURITY ADMINISTRATION","SOCIAL SECURITY ADMINISTRATION","2800","$466,656,000.00","3,454"
"1996","2900","FEDERAL TRADE COMMISSION","FEDERAL TRADE COMMISSION","2900","$4,613,000.00","122"
"1996","3000","INTERSTATE COMMERCE COMMISSION","INTERSTATE COMMERCE COMMISSION","3000","$886,000.00","8"
"1996","3100","NUCLEAR REGULATORY COMMISSION","NUCLEAR REGULATORY COMMISSION","3100","$82,957,000.00","802"
"1996","3300","SMITHSONIAN INSTITUTION","SMITHSONIAN INSTITUTION","3300","$94,342,417.57","339"
"1996","3352","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","3352","$5,218,000.00","40"
"1996","3355","NATIONAL GALLERY OF ART","NATIONAL GALLERY OF ART","3355","$7,856,000.00","17"
"1996","3400","INTERNATIONAL TRADE COMMISSION","INTERNATIONAL TRADE COMMISSION","3400","$307,000.00","31"
"1996","3600","VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF","3600","$2,441,700,388.17","30,143"
"1996","4100","MERIT SYSTEMS PROTECTION BOARD","MERIT SYSTEMS PROTECTION BOARD","4100","$317,000.00","4"
"1996","4500","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","4500","$32,819,000.00","509"
"1996","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4730","$992,501,000.00","12,494"
"1996","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4735","$1,076,637,000.00","5,273"
"1996","4700","GENERAL SERVICES ADMINISTRATION","INFORMATION TECHNOLOGY SERVICE","4720","$0.00","18"
"1996","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE ADMINISTRATOR(ACMD)","4705","$204,000.00","2"
"1996","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE CHIEF FINANCIAL OFFICER","4717","$2,967,000.00","59"
"1996","4700","GENERAL SERVICES ADMINISTRATION","PUBLIC BUILDINGS SERVICE","4740","$3,923,186,963.25","30,600"
"1996","4900","NATIONAL SCIENCE FOUNDATION","NATIONAL SCIENCE FOUNDATION","4900","$124,228,000.00","147"
"1996","5000","SECURITIES AND EXCHANGE COMMISSION","SECURITIES AND EXCHANGE COMMISSION","5000","$30,735,000.00","163"
"1996","5800","FEDERAL EMERGENCY MANAGEMENT AGENCY","FEDERAL EMERGENCY MANAGEMENT AGENCY","5800","$178,161,000.00","1,360"
"1996","5920","NATIONAL ENDOWMENT FOR THE ARTS","NATIONAL ENDOWMENT FOR THE ARTS","5920","$1,995,000.00","13"
"1996","5940","NATIONAL ENDOWMENT FOR THE HUMANITIES","NATIONAL ENDOWMENT FOR THE HUMANITIES","5940","$540,000.00","9"
"1996","6000","RAILROAD RETIREMENT BOARD","RAILROAD RETIREMENT BOARD","6000","$6,549,000.00","65"
"1996","6100","CONSUMER PRODUCT SAFETY COMMISSION","CONSUMER PRODUCT SAFETY COMMISSION","6100","$1,301,000.00","63"
"1996","6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","6300","$5,194,000.00","61"
"1996","6400","TENNESSEE VALLEY AUTHORITY","TENNESSEE VALLEY AUTHORITY","6400","$3,707,891,000.00","5,187"
"1996","6700","UNITED STATES INFORMATION AGENCY","UNITED STATES INFORMATION AGENCY","6700","$125,873,000.00","686"
"1996","6800","ENVIRONMENTAL PROTECTION AGENCY","ENVIRONMENTAL PROTECTION AGENCY","6800","$1,162,512,313.24","10,024"
"1996","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL AVIATION ADMINISTRATION","6920","$1,770,602,000.00","5,065"
"1996","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL HIGHWAY ADMINISTRATION","6925","$355,204,000.00","1,519"
"1996","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL RAILROAD ADMINISTRATION","6930","$11,778,000.00","40"
"1996","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL TRANSIT ADMINISTRATION","6955","$26,342,217.00","78"
"1996","6900","TRANSPORTATION, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","6901","$50,466,000.00","181"
"1996","6900","TRANSPORTATION, DEPARTMENT OF","MARITIME ADMINISTRATION","6938","$406,740,000.00","2,328"
"1996","6900","TRANSPORTATION, DEPARTMENT OF","NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION","6940","$45,302,000.00","424"
"1996","6900","TRANSPORTATION, DEPARTMENT OF","RESEARCH AND INNOVATIVE TECHNOLOGY ADMINISTRATION","6943","$144,542,000.00","889"
"1996","6900","TRANSPORTATION, DEPARTMENT OF","SAINT LAWRENCE SEAWAY DEVELOPMENT CORPORATION","6947","$1,133,000.00","17"
"1996","6900","TRANSPORTATION, DEPARTMENT OF","UNITED STATES COAST GUARD","6950","$535,260,000.00","6,974"
"1996","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. COAST GUARD","7008","$33,000.00","1"
"1996","7200","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","7200","$230,000.00","2"
"1996","7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","7300","$23,973,000.00","239"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","AGENCY FOR HEALTH CARE POLICY AND RESEARCH","7528","$25,939,000.00","53"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR DISEASE CONTROL","7523","$154,366,920.00","929"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR MEDICARE AND MEDICAID SERVICES","7530","$77,079,000.00","195"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","FAMILY SUPPORT ADMINISTRATION","7537","$3,901,000.00","24"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","FOOD AND DRUG ADMINISTRATION","7524","$124,507,000.00","1,030"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH RESOURCES AND SERVICES ADMINISTRATION","7526","$587,311,000.00","285"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","INDIAN HEALTH SERVICE","7527","$1,548,281.07","64"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","NATIONAL INSTITUTES OF HEALTH","7529","$1,295,674,175.00","3,363"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR MANAGEMENT AND BUDGET","7505","$27,591,000.00","94"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR PERSONNEL","7516","$1,744,000.00","25"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR PLANNING AND EVALUATION","7506","$3,811,000.00","24"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASST SECRETARY FOR HEALTH EXCEPT NATIONAL CENTERS","7555","$83,459,474.00","257"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF HUMAN DEVELOPMENT SERVICES","7540","$27,778,000.00","65"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF THE INSPECTOR GENERAL","7504","$4,665,000.00","74"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","PUBLIC HEALTH SERVICE","7520","$861,815,000.00","3,776"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION","7522","$37,939,000.00","104"
"1996","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","U.S. OFFICE OF CONSUMER AFFAIRS","7510","$93,000.00","5"
"1996","8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","8000","$22,552,641,657.34","11,810"
"1996","84AF","ARMED FORCES RETIREMENT HOME","UNITED STATES SOLDIERS AND AIRMENS HOME","8400","$11,734,000.00","147"
"1996","8600","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","8600","$253,717,062.00","652"
"1996","8800","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","8800","$5,789,000.00","65"
"1996","8900","ENERGY, DEPARTMENT OF","ENERGY, DEPARTMENT OF","8900","$18,531,793,238.57","5,720"
"1996","8961","FEDERAL ENERGY REGULATORY COMMISSION","FEDERAL ENERGY REGULATORY COMMISSION","8961","$21,905,000.00","132"
"1996","9000","SELECTIVE SERVICE SYSTEM","SELECTIVE SERVICE SYSTEM","9000","$147,000.00","2"
"1996","9100","EDUCATION, DEPARTMENT OF","EDUCATION, DEPARTMENT OF","9100","$437,780,393.40","940"
"1996","9400","UNITED STATES ARMS CONTROL AND DISARMAMENT AGENCY","UNITED STATES ARMS CONTROL AND DISARMAMENT AGENCY","9400","$3,959,000.00","36"
"1996","9502","NATIONAL CAPITAL PLANNING COMMISSION","NATIONAL CAPITAL PLANNING COMMISSION","9502","$80,000.00","1"
"1996","9506","FEDERAL ELECTION COMMISSION","FEDERAL ELECTION COMMISSION","9506","$1,902,000.00","31"
"1996","9507","COMMODITY FUTURES TRADING COMMISSION","COMMODITY FUTURES TRADING COMMISSION","9507","$13,649,000.00","63"
"1996","9514","OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION","FOREST SERVICE","1226","$458,826,000.00","7,054"
"1996","9516","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","9516","$293,000.00","1"
"1996","9524","NATIONAL MEDIATION BOARD","NATIONAL MEDIATION BOARD","9524","$1,274,000.00","181"
"1996","9577","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","9577","$497,000.00","2"
"1996","9700","DEPT OF DEFENSE","AFRRI","9770","$244,000.00","9"
"1996","9700","DEPT OF DEFENSE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","97AE","$201,247,000.00","296"
"1996","9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","$1,211,634,000.00","3,735"
"1996","9700","DEPT OF DEFENSE","DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS)","97BZ","$194,103.01","7"
"1996","9700","DEPT OF DEFENSE","DEFENSE INFORMATION SYSTEMS AGENCY (DISA)","97AK","$1,814,790,000.00","7,248"
"1996","9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","$7,229,211,790.00","41,568"
"1996","9700","DEPT OF DEFENSE","DEFENSE MEDIA CENTER (DMC)","97F1","$60,447,000.00","718"
"1996","9700","DEPT OF DEFENSE","DEFENSE MICROELECTRONICS ACTIVITY (DMEA)","9771","$0.00","1"
"1996","9700","DEPT OF DEFENSE","DEFENSE THREAT REDUCTION AGENCY (DTRA)","9761","$374,646,000.00","986"
"1996","9700","DEPT OF DEFENSE","DEPT OF DEFENSE","9700","$84,446,000.00","194"
"1996","9700","DEPT OF DEFENSE","DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA)","97F2","$52,027,000.00","558"
"1996","9700","DEPT OF DEFENSE","DEPT OF THE AIR FORCE","5700","$37,848,391,768.51","74,467"
"1996","9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","$29,444,082,773.27","92,228"
"1996","9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","$36,777,079,735.00","125,776"
"1996","9700","DEPT OF DEFENSE","IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE","97AD","$0.00","26"
"1996","9700","DEPT OF DEFENSE","MISSILE DEFENSE AGENCY (MDA)","97JC","$321,012,000.00","350"
"1996","9700","DEPT OF DEFENSE","NATIONAL GEOSPATIAL-INTELLIGENCE AGENCY (NGA)","97AB","$173,239,000.00","1,016"
"1996","9700","DEPT OF DEFENSE","OFFICE OF THE CIVILIAN HEALTH AND MEDICAL PROGRAM","97F3","$1,617,520,000.00","332"
"1996","9700","DEPT OF DEFENSE","ON SITE INSPECTION AGENCY","97AW","$41,349,000.00","122"
"1996","9700","DEPT OF DEFENSE","U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY","96CE","$2,354,986,000.00","13,244"
"1996","9700","DEPT OF DEFENSE","U.S. SPECIAL OPERATIONS COMMAND (USSOCOM)","97ZS","$262,493,000.00","765"
"1996","9700","DEPT OF DEFENSE","UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES  (USUHS)","97HW","$11,177,000.00","77"
"1996","9700","DEPT OF DEFENSE","VIRGINIA CONTRACTING AGENCY","9773","$222,015,000.00","1,015"
"1996","9700","DEPT OF DEFENSE","WASHINGTON HEADQUARTERS SERVICES (WHS)","97F5","$8,358,000.00","213"
"1996",,,,,"$1,030,000.00","25,227"
"1997","0300","LIBRARY OF CONGRESS","LIBRARY OF CONGRESS","0300","$0.00","1"
"1997","1100","EXECUTIVE OFFICE OF THE PRESIDENT","EXECUTIVE OFFICE OF THE PRESIDENT","1100","$20,683,000.00","142"
"1997","1145","PEACE CORPS","PEACE CORPS","1145","$10,830,000.00","86"
"1997","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","1152","$226,126,000.00","117"
"1997","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","UNITED STATES TRADE AND DEVELOPMENT AGENCY","1153","$1,801,000.00","31"
"1997","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL MARKETING SERVICE","1241","$523,146,000.00","1,101"
"1997","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL RESEARCH SERVICE","1230","$178,159,000.00","1,333"
"1997","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL STABILIZATION AND CONSERVATION SERVICE","1220","$770,888,000.00","1,457"
"1997","1200","AGRICULTURE, DEPARTMENT OF","ANIMAL AND PLANT HEALTH INSPECTION SERVICE","1242","$30,768,000.00","821"
"1997","1200","AGRICULTURE, DEPARTMENT OF","FARMERS HOME ADMINISTRATION","1236","$27,393,000.00","580"
"1997","1200","AGRICULTURE, DEPARTMENT OF","FOOD AND NUTRITION SERVICE","1251","$28,900,000.00","101"
"1997","1200","AGRICULTURE, DEPARTMENT OF","FOOD SAFETY AND INSPECTION SERVICE","1252","$16,906,000.00","310"
"1997","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF FINANCE AND MANAGEMENT","1217","$2,487,000.00","52"
"1997","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1204","$1,498,000.00","32"
"1997","1200","AGRICULTURE, DEPARTMENT OF","SOIL CONSERVATION SERVICE","1227","$84,261,000.00","1,364"
"1997","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF OPERATIONS","1215","$59,483,000.00","335"
"1997","1300","COMMERCE, DEPARTMENT OF","BUREAU OF ECONOMIC ANALYSIS","1321","$1,200,000.00","19"
"1997","1300","COMMERCE, DEPARTMENT OF","BUREAU OF THE CENSUS","1323","$68,627,000.00","484"
"1997","1300","COMMERCE, DEPARTMENT OF","ECONOMIC AFFAIRS","131E","$917,000.00","8"
"1997","1300","COMMERCE, DEPARTMENT OF","ECONOMIC DEVELOPMENT ADMINISTRATION","1325","$931,000.00","11"
"1997","1300","COMMERCE, DEPARTMENT OF","INTERNATIONAL TRADE ADMINISTRATION","1350","$13,479,000.00","167"
"1997","1300","COMMERCE, DEPARTMENT OF","MINORITY BUSINESS DEVELOPMENT AGENCY","1352","$2,434,000.00","20"
"1997","1300","COMMERCE, DEPARTMENT OF","NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","1341","$82,584,000.00","948"
"1997","1300","COMMERCE, DEPARTMENT OF","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","1330","$295,225,000.00","2,954"
"1997","1300","COMMERCE, DEPARTMENT OF","NATIONAL TECHNICAL INFORMATION SERVICE","1342","$3,617,000.00","97"
"1997","1300","COMMERCE, DEPARTMENT OF","NATIONAL TELECOMMUNICATIONS AND INFORMATION ADMINISTRATION","1335","$1,985,000.00","18"
"1997","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE INSPECTOR GENERAL","1304","$1,938,000.00","38"
"1997","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE SECRETARY","1301","$48,121,000.00","152"
"1997","1300","COMMERCE, DEPARTMENT OF","PATENT AND TRADEMARK OFFICE","1344","$231,167,664.50","792"
"1997","1300","COMMERCE, DEPARTMENT OF","U.S. TRAVEL AND TOURISM ADMINISTRATION","1355","$1,167,000.00","5"
"1997","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF INDIAN AFFAIRS","1450","$115,600,000.00","1,042"
"1997","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF LAND MANAGEMENT","1422","$145,287,000.00","2,215"
"1997","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF OCEAN ENERGY MANAGEMENT","1435","$76,945,000.00","498"
"1997","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF RECLAMATION","1425","$191,024,000.00","1,810"
"1997","1400","INTERIOR, DEPARTMENT OF THE","GEOLOGICAL SURVEY","1434","$135,075,000.00","1,766"
"1997","1400","INTERIOR, DEPARTMENT OF THE","MINERALS MANAGEMENT SERVICE","1435","$375,000.00","1"
"1997","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL BIOLOGICAL SURVEY","1445","$848,000.00","39"
"1997","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL PARK SERVICE","1443","$207,598,000.00","1,872"
"1997","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, BUDGET AND ADMINISTRATION","1406","$56,708,000.00","861"
"1997","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF SURFACE MINING, RECLAMATION AND ENFORCEMENT","1438","$11,979,000.00","536"
"1997","1400","INTERIOR, DEPARTMENT OF THE","U.S. FISH AND WILDLIFE SERVICE","1448","$58,371,000.00","1,581"
"1997","1500","JUSTICE, DEPARTMENT OF","DRUG ENFORCEMENT ADMINISTRATION","1524","$114,793,000.00","1,524"
"1997","1500","JUSTICE, DEPARTMENT OF","FEDERAL BUREAU OF INVESTIGATION","1549","$363,548,000.00","1,380"
"1997","1500","JUSTICE, DEPARTMENT OF","FEDERAL PRISON SYSTEM","1540","$919,684,611.60","14,239"
"1997","1500","JUSTICE, DEPARTMENT OF","IMMIGRATION AND NATURALIZATION SERVICE","1528","$543,735,000.00","1,432"
"1997","1500","JUSTICE, DEPARTMENT OF","OFFICE OF JUSTICE PROGRAMS","1550","$23,860,000.00","98"
"1997","1500","JUSTICE, DEPARTMENT OF","OFFICES, BOARDS AND DIVISIONS","1501","$404,347,000.00","3,426"
"1997","1500","JUSTICE, DEPARTMENT OF","U.S. MARSHALS SERVICE","1544","$166,684,000.00","886"
"1997","1600","LABOR, DEPARTMENT OF","BUREAU OF INTERNATIONAL LABOR AFFAIRS","1609","$855,000.00","16"
"1997","1600","LABOR, DEPARTMENT OF","BUREAU OF LABOR STATISTICS","1625","$39,515,000.00","167"
"1997","1600","LABOR, DEPARTMENT OF","EMPLOYEE BENEFITS SECURITY ADMINISTRATION","1621","$7,187,000.00","41"
"1997","1600","LABOR, DEPARTMENT OF","EMPLOYMENT AND TRAINING ADMINISTRATION","1630","$856,729,000.00","1,015"
"1997","1600","LABOR, DEPARTMENT OF","EMPLOYMENT STANDARDS ADMINISTRATION","1635","$21,598,000.00","130"
"1997","1600","LABOR, DEPARTMENT OF","MINE SAFETY AND HEALTH ADMINISTRATION","1645","$4,898,000.00","73"
"1997","1600","LABOR, DEPARTMENT OF","OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION","1650","$21,819,000.00","98"
"1997","1600","LABOR, DEPARTMENT OF","OFF OF THE DEPUTY UNDER SECRETARY FOR CONGRESSIONAL AFFAIRS","1607","$30,000.00","1"
"1997","1600","LABOR, DEPARTMENT OF","OFFICE OF ADMINISTRATIVE LAW JUDGES","1613","$271,000.00","8"
"1997","1600","LABOR, DEPARTMENT OF","OFFICE OF INFORMATION AND PUBLIC AFFAIRS","1608","$2,058,000.00","19"
"1997","1600","LABOR, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1604","$6,043,000.00","138"
"1997","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR ADMIN AND MANAGEMENT","1605","$20,838,000.00","186"
"1997","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR POLICY","1606","$253,000.00","7"
"1997","1600","LABOR, DEPARTMENT OF","OFFICE OF THE SOLICITOR","1603","$2,045,000.00","16"
"1997","1600","LABOR, DEPARTMENT OF","PENSION BENEFIT GUARANTY CORPORATION","1665","$1,683,522.38","1"
"1997","1600","LABOR, DEPARTMENT OF","PRESIDENT'S COMMITTEE ON EMPLOYMENT OF THE HANDICAPPED","1667","$150,000.00","1"
"1997","1600","LABOR, DEPARTMENT OF","VETERANS EMPLOYMENT AND TRAINING SERVICES","1653","$4,119,000.00","14"
"1997","1900","STATE, DEPARTMENT OF","STATE, DEPARTMENT OF","1900","$554,821,787.37","3,372"
