

====================================================
Starting ETL.Sp_FPDSdelta_6_SelectUnmatchedForeignKeys
Start Time: 2025-12-26 17:05:24
Total record to process: 1669233
====================================================
recipient_country_code	MaxOfNewFKrecipient_country_name	unmatched_name_count	PKCountry3LetterCode	SKCountry3LetterCodeText	any_name_match	PrimaryKeyTable	SecondaryKeyTable
2100	W51HPN	W0KG US ARMY JOINT COUNTER UAS	1	NULL	0	Office.OfficeID
2100	W51HQF	W0VN USAG FT CARSON	1	W0VN DPW	0	Office.OfficeID
2100	W51HQT	W2P1 USA MEDDAC FORT CARSON	1	W2P1 USA MEDDAC FT CARSON	0	Office.OfficeID
2100	W51HR4	0000 HQ HQ     USARNORTH MPE	1	NULL	0	Office.OfficeID
2100	W51XTP	W2P1 USA MEDDAC FORT CARSON	1	W2P1 USA MEDDAC FT CARSON	0	Office.OfficeID
2100	W52P1J	NULL	0	W4MM USA JOINT MUNITIONS CMD	1	Office.OfficeID
2100	W55C6G	W6X3 USALRCTR FT LEAVENW	1	XR W6B7 USAG FT LEAVENWORTH	0	Office.OfficeID
2100	W55CU6	W0VM GARRISON DPW BUS OPS DIV	1	W0VM USAG PUBLIC WORKS    PB00	0	Office.OfficeID
2100	W55QRA	W6YU USALRCTR FT RILEY	1	W0VM INST BREAK BULK POINT	0	Office.OfficeID
2100	W55RN3	W0VM GARRISON DPW BUS OPS DIV	1	W0VM USAG PUBLIC WORKS    PB00	0	Office.OfficeID
2100	W55XTW	W2P0 USA MEDDAC FT RILEY	1	W2P0 MEDDAC MED SUPPLY ACCT	0	Office.OfficeID
2100	W560HN	W03W USA RSCH INST ENV MED	1	NULL	0	Office.OfficeID
2100	W560JB	W8B7 TX ARNG MED DET	1	TEXAS MEDICAL DETACHMENT	0	Office.OfficeID
2100	W561TY	W4QF USA MMDA	1	NULL	0	Office.OfficeID
2100	W561UG	W03W USA RSCH INST ENV MED	1	U S ARMY RESEARCH INSTITUTE OF ENVI	0	Office.OfficeID
2100	W5626F	W78C 81ST TRP CMD	1	0138 FI CO     FINANCE MGMT	0	Office.OfficeID
2100	W564KV	0409 AQ HQ     CONTRACT	1	0409 AQ HQ	0	Office.OfficeID
2100	W564NX	W79C 64TH TRP CMD	1	64TH TROOP COMMAND	0	Office.OfficeID
2100	W5655T	0141 MI BN     MI BN LINGUIST	1	NULL	0	Office.OfficeID
2100	W566FH	W6DY PEO ENT FT  KNOX	1	W6DY PEO EIS FT  KNOX	0	Office.OfficeID
2100	W566SL	W04X ARTIC RGN TEST CTR GREELY	1	NULL	0	Office.OfficeID
2100	W5676G	W1E8 USAICOE DOT	1	W1E8 USAICOE TDS, HQS	0	Office.OfficeID
2100	W5676M	W1E8 USAICOE FORCE DESIGN	1	W1E8 USAICOE CDID	0	Office.OfficeID
2100	W5678R	0100 SP TM     TM X1 GMD BDE	1	0100 SP TM     TM X1 HHB GMD B	0	Office.OfficeID
2100	W567GP	0453 CM HHC    HHC CBRN BN	1	NULL	0	Office.OfficeID
2100	W567HR	W8BE RIARNG ELEMENT, JF HQ	1	1207 CS CO     FSC 155T FIRES	0	Office.OfficeID
2100	W568BU	W8F9 HQ 204TH REGT (RTI)	1	0116 AR SQ  02 TRP B RSTA HBCT	0	Office.OfficeID
2100	W568BW	W7XE IDARNG TR CTR GOWENFIELD	1	W7XE INST SPT UNIT GOWENFIELD	0	Office.OfficeID
2100	W568TN	0049 FI HHD    HEADQUARTERS AN	1	NULL	0	Office.OfficeID
2100	W5699Y	0238 AV BN  02 CO C FWD 1	1	NULL	0	Office.OfficeID
2100	W569KY	0004 AR HQ     HQ AA REAR DET	1	0004 AR HQ     DIV HQ AND HQ B	0	Office.OfficeID
2100	W569UH	W6W6 USA OEM	1	W6W6 USA OFC BUS TRANS	0	Office.OfficeID
2100	W56AHX	W0UC DPW ENMD	1	W0UC EMHD	0	Office.OfficeID
2100	W56B5X	W0UC USA JBM-HH	1	W0UC DFMWR	0	Office.OfficeID
2100	W56B7T	W6DY PEO ENT FT MONROE	1	W6DY PEO EIS FT MONROE	0	Office.OfficeID
2100	W56CXJ	W91F PENNSYLVANIA REC & RET	1	W91F PENNSYLVANIA REC  RET	0	Office.OfficeID
2100	W56D5P	W6DP PEO IEW & S HANOVER	1	W6DP PEO IEW&S ALEXANDRIA	0	Office.OfficeID
2100	W56DJX	W469 US ARMY AIR AND MISSILE D	1	W469 INTEGRA TEST AND EVAL DIR	0	Office.OfficeID
2100	W56DRP	W6DY PEO ENTERPRISE	1	W6DY PEO EIS	0	Office.OfficeID
2100	W56DRX	W4GG HQ US ARMY TACOM	1	W4GG TACOM LCMC G8 GFEBS	0	Office.OfficeID
2100	W56DTW	W1HC USA ABN RGR TRAINING BDE	1	W1HC USA RANGER TRAINING BDE	0	Office.OfficeID
2100	W56DVT	W6DY PEO ENTERPRISE	1	W6DY PEO EIS	0	Office.OfficeID
2100	W56E7Y	0712 MP CO     MP COMPANY (GS)	1	NULL	0	Office.OfficeID
2100	W56F7T	1742 TC CO     TRANS MDM TRK C	1	1742D TRANSPORTATION COMPANY	0	Office.OfficeID
2100	W56G8L	0740 TC CO     TRANS MDM TRK C	1	740TH TRANSPORTATION COMPANY	0	Office.OfficeID
2100	W56G8W	W6DY PEO ENTERPRISE	1	W6DY PEO EIS	0	Office.OfficeID
2100	W56GBU	0175 FI CTR    FINANCE OPERATI	1	0175 FI CTR    FINANCE MGMT	0	Office.OfficeID
2100	W56GFQ	W6VE HSC, ATC	1	W6VE HHC, ATC	0	Office.OfficeID
2100	W56GLV	W6YT USALRCTR FT LEONARD	1	W6B8 SERVICES DIV, DOL	0	Office.OfficeID
2100	W56HZV	NULL	0	W4GG HQ US ARMY TACOM	1	Office.OfficeID
2100	W56JKV	W6ZQ ARNG WTU FT BENNING	1	W39L ARNG WTU FT BENNING	0	Office.OfficeID
2100	W56KGZ	0408 AQ HQ     CONTRACT	1	0408 AQ HQ     KUWAIT	0	Office.OfficeID
2100	W56LLK	0029 AR HQ     CO A DET 1	1	NULL	0	Office.OfficeID
2100	W56LPK	W8BL WAARNG ELEMENT, JF HQ	1	W8BL CS TNG TM 1 WAARNG EL JFH	0	Office.OfficeID
2100	W56M2P	W6KE FT SAM HOUSTON USARC	1	NULL	0	Office.OfficeID
2100	W56MKE	W6DW PEO CS & CSS WARREN	1	W4GG TACOM LCMC PMSKOT	0	Office.OfficeID
2100	W56MKU	W03J HQ CO USA MED DEV MAT CM	1	W03J HQ CO USA MED RES MAT CM	0	Office.OfficeID
2100	W56MPP	W91C OHIO REC & RET	1	NULL	0	Office.OfficeID
2100	W56NQX	W792 56TH TRP CMD	1	NULL	0	Office.OfficeID
2100	W56P0F	0000 HQ HHB    HQ AND HQ BN EI	1	HHBN, EIGHTH ARMY	0	Office.OfficeID
2100	W56PEF	W8AV INARNG ELEMENT, JFHQ	1	ARNG STAFF ELEMENT, JOINT FORCE HEA	0	Office.OfficeID
2100	W56PHC	0176 EN HHC    HHC EN BDE	1	HHC, 176TH ENGINEER BRIGADE	0	Office.OfficeID
2100	W56PPG	W8BN NYARNG ELEMENT, JF HQ	1	ARNG STAFF ELEMENT, JOINT FORCE HEA	0	Office.OfficeID
2100	W56Q4P	0101 AR SQ  02 CAVALRY SQUADRO	1	2D SQUADRON, 101ST CAVALRY REGIMENT	0	Office.OfficeID
2100	W56Q4X	W8SS NY ARNG FMS	1	NYARNG FIELD MAINTENANCE SHOP	0	Office.OfficeID
2100	W56RJZ	W6DV PEO M & S ABERDEEN	1	W6DV PEO MISSLE SPACE APG	0	Office.OfficeID
2100	W56RSX	W6DQ PEO AVN HUNTSVILLE	1	W6DQ 01 PEO AVN	0	Office.OfficeID
2100	W56RSZ	0002 AD BTY    ADA BATTERY (TH	1	BATTERY D, 2D AIR DEFENSE ARTILLERY	0	Office.OfficeID
2100	W56RXS	0308 QM CO     PLT A3 ASLT HOS	1	3D PLATOON, 308TH QUARTERMASTER COM	0	Office.OfficeID
2100	W56SKA	W6WC OCAEM	1	W6WC AMRG	0	Office.OfficeID
2100	W56SMQ	W6DZ JPEOCBD EDGEWOOD	1	W6DZ JPEO CHEM BIO DEF APG	0	Office.OfficeID
2100	W56SQE	W6DZ JPEOCBD JPMOGUARDIAN (06)	1	W6DZ JPEO CHEM BIO DEF	0	Office.OfficeID
2100	W56SRX	W6ER USA CHEM MATERIALS ACTIVI	1	NULL	0	Office.OfficeID
2100	W56SXL	1109 AV GRP    THEATER AVIATIO	1	1109TH AVIATION GROUP	0	Office.OfficeID
2100	W56T0V	W6J1 RCCTO REDSTONE	1	US ARMY RAPID CAPABILITIES OFFICE	0	Office.OfficeID
2100	W56T6F	0949 CS BN     BRIGADE SUPPORT	1	949TH SUPPORT BN	0	Office.OfficeID
2100	W56T6K	0436 CM CO     CBRN CO (AS)	1	436TH CHEMICAL COMPANY	0	Office.OfficeID
2100	W56T7W	W6DW PEO CS & CSS NATICK	1	W6DW PEO CSCSS NATICK	0	Office.OfficeID
2100	W56T8W	0551 EN CO     MULTIROLE BRIDG	1	NULL	0	Office.OfficeID
2100	W56TEJ	W6DP PEO IEW & S ABERDEEN	1	W6DP PEO IEWS ABERDEEN	0	Office.OfficeID
2100	W56THU	0025 AR HQ     DIV HQ AND HQ B	1	HHBN, 25TH INFANTRY DIVISION	0	Office.OfficeID
2100	W56TUP	0294 QM CO     AERIAL DELIVERY	1	0294 QM CO     BRIGADE AERIAL	0	Office.OfficeID
2100	W56TUR	0136 ME HSC    HSC MANEUVER EN	1	0136 ME HHC    HHC MANEUVER EN	0	Office.OfficeID
2100	W56TVY	0071 IO HQ     HHC THEATER INF	1	HHC, 71ST INFORMATION OPERATIONS GR	0	Office.OfficeID
2100	W56U0N	0036 AR HQ     DIV HQ AND HQ B	1	HHBN, 36TH INFANTRY DIVISION	0	Office.OfficeID
2100	W56U0P	0149 AG CO     HR CO (RECAP)	1	NULL	0	Office.OfficeID
2100	W56U0R	0236 MP CO     MP COMPANY (GS)	1	236TH MILITARY POLICE COMPANY	0	Office.OfficeID
2100	W56U8V	W0H9 US ARMY AVN & MISSLES CMD	1	HEADQUARTERS US ARMY AVIATION  MIS	0	Office.OfficeID
2100	W56UCT	0101 SC BN     EXPEDITIONARY S	1	COMPANY A, 101ST SIGNAL BATTALION R	0	Office.OfficeID
2100	W56UDQ	0119 CS HHC    CO A DIVISION S	1	133D QUARTERMASTER COMPANY	0	Office.OfficeID
2100	W56USZ	W6DX PEO GCS	1	NULL	0	Office.OfficeID
2100	W56UUM	0175 FI CTR    FINANCE OPERATI	1	175TH FINANCIAL MANAGEMENT SUPPORT	0	Office.OfficeID
2100	W56UVU	W0H9 US ARMY AVN & MISSLES CMD	1	W0H9 US ARMY AVN  MISSLES CMD	0	Office.OfficeID
2100	W56UVV	W0H9 US ARMY AVN & MISSLES CMD	1	HEADQUARTERS US ARMY AVIATION  MIS	0	Office.OfficeID
2100	W56V7K	W1D7 USATSCH	1	US ARMY TRANSPORTATION SCHOOL	0	Office.OfficeID
2100	W56V7M	W3XT SUSTAINMENT COE	1	USA COMBINED ARMS SUPPORT COMMAND A	0	Office.OfficeID
2100	W56VJA	0133 FA BN  04 BN AA REAR DET	1	4TH BATTALION, 133D FIELD ARTILLERY	0	Office.OfficeID
2100	W56VJB	0133 FA BN  03 FIELD ARTILLERY	1	3D BATTALION, 133D FIELD ARTILLERY	0	Office.OfficeID
2100	W56W4X	W777 VIRGINIA REC & RET	1	VAARNG RECRUITING AND RETENTION BAT	0	Office.OfficeID
2100	W56WSP	W2SD WASHINGTON AQUEDUCT	1	W2SD WASHINGTON ACQUEDUCT	0	Office.OfficeID
2100	W56XSK	W6DZ JPEO CBRND ABERDEEN	1	W6DZ JPEOCBD IS SAN DIEGO	0	Office.OfficeID
2100	W56YGF	0001 AR HQ     CO T0 REAR DET	1	0001 AR HQ     CO HQ AND SPT	0	Office.OfficeID
2100	W56YHX	W1D1 NATICK SOLDIER CENTER	1	W1D1 NATICK SOLDIER RDEC	0	Office.OfficeID
2100	W56YQQ	W8AF DEARNG ELEMENT, JF HQ	1	ARNG STAFF ELEMENT, JOINT FORCE HEA	0	Office.OfficeID
2100	W56YV0	W262 CCDC ARL	1	NULL	0	Office.OfficeID
2100	W56ZJS	0018 HQ CPS    CORPS HQ AND HQ	1	HHBN, XVIII AIRBORNE CORPS	0	Office.OfficeID
2100	W56ZTS	0082 AR HQ     HQ AA REAR DET	1	0082 AR HQ     DIV HQ AND HQ B	0	Office.OfficeID
2100	W5800B	0003 IN GRP    HEADQUARTERS IN	1	HHC, 3D INFANTRY GROUP	0	Office.OfficeID
2100	W5800H	W0US USAG FT MEADE	1	NULL	0	Office.OfficeID
2100	W5802V	W8FH HQ 254TH REGT (CA)	1	254TH REGIMENT - NEW JERSEY ARNG RT	0	Office.OfficeID
2100	W5802Y	W8BK NJARNG ELEMENT, JF HQ	1	NULL	0	Office.OfficeID
2100	W5808Q	0095 CA HHC    HHC CIVIL AFFAI	1	0095 CA HHC	0	Office.OfficeID
2100	W5809Q	0528 CS HHC    HHC SUSTAIN BDE	1	HHC, 528TH SUSTAINMENT BRIGADE	0	Office.OfficeID
2100	W580EK	W6DR PEO C3N	1	W6DR PEO C3T	0	Office.OfficeID
2100	W580FP	W0V2 USA 1ST SF CMD(A) HQ	1	1ST SPECIAL FORCES COMMAND	0	Office.OfficeID
2100	W580FS	W0U3 USAG FT BRAGG	1	UNITED STATES ARMY GARRISON, FORT B	0	Office.OfficeID
2100	W580J0	0025 AV BN  01 ATTACK BATTALIO	1	0025 AV BN  01 ATTACK RECON BN	0	Office.OfficeID
2100	W580N9	W8A0 IAARNG ELEMENT, JF HQ	1	ARNG STAFF ELEMENT, JOINT FORCE HEA	0	Office.OfficeID
2100	W580QM	0016 CS HHC    HHC AND SPECIAL	1	16TH SUSTAINMENT BRIGADE	0	Office.OfficeID
2100	W581HU	W6L6 USAE US AFRICA CMD	1	NULL	0	Office.OfficeID
2100	W581JC	W8Z2 IA ARNG MED DET	1	IOWA MEDICAL DETACHMENT	0	Office.OfficeID
2100	W581JS	W7AA SUSTAINMENT TRAINING CTR	1	ARNG SUSTAINMENT TRAINING CENTER	0	Office.OfficeID
2100	W581JV	W8FR HQ 185TH REGT (RTI)	1	185TH REGIMENT - IOWA ARNG RTI	0	Office.OfficeID
2100	W581MQ	0010 AD CMD    ARMY AIR & MSL	1	HHB, 10TH ARMY AIR AND MISSILE DEFE	0	Office.OfficeID
2100	W581PE	0008 CS HHC    HHC THEATER SUS	1	HHC AND STB, 8TH SUSTAINMENT COMMAN	0	Office.OfficeID
2100	W581PQ	0094 AD CMD    AIR & MSL DEFENSE	1	NULL	0	Office.OfficeID
2100	W581TM	0002 SC BDE    THEATER SIGNAL	1	NULL	0	Office.OfficeID
2100	W582KW	0041 SC HHD    HHD STRATEGIC S	1	0041 SC HHD    HHD STRAT SIG B	0	Office.OfficeID
2100	W582LE	W6B0 USA GARRISON YONGSAN	1	W1FD USA GARRISON RED CLOUD	0	Office.OfficeID
2100	W582LK	W0C3 USA ARMY MAT SPT CMD KORE	1	UNITED STATES ARMY MATERIEL SUPPORT	0	Office.OfficeID
2100	W582MG	W395 USA TNG SPT ACTV KOREA HQ	1	W395 USA TNG SPT ACTV  KOREA	0	Office.OfficeID
2100	W582MY	0025 TC HHD    HHD MVT CTL BN	1	HHD, 25TH TRANSPORTATION BATTALION	0	Office.OfficeID
2100	W582QZ	W6B1 USA GARRISON DAEGU	1	NULL	0	Office.OfficeID
2100	W5830T	0000 IN HHC    HEADQUARTERS AN	1	HHC, ARMORED BCT EQUIPMENT SET, KOR	0	Office.OfficeID
2100	W583FM	0602 CS BN     AVIATION SUPPOR	1	NULL	0	Office.OfficeID
2100	W583FR	W0P3 AFSB KOREA	1	NULL	0	Office.OfficeID
2100	W583FW	0160 AV BN  03 SPECIAL OPERATI	1	0160 AV BN  03 AV BN	0	Office.OfficeID
2100	W583JY	W3LD EAST REGION USACIDC	1	W3LD THIRD REGION USACIDC	0	Office.OfficeID
2100	W583NL	0030 SC HHD    HHD STRATEGIC S	1	0030 SC HHD    HHD STRAT SIG B	0	Office.OfficeID
2100	W583NM	0078 SC HHD    HHD STRATEGIC S	1	0078 SC HHD    HHD STRAT SIG B	0	Office.OfficeID
2100	W583Q0	W6ZA USAG KWAJ-ATOLL	1	NULL	0	Office.OfficeID
2100	W583UZ	W0L7 BLUE GRASS ARMY DEPOT	1	NULL	0	Office.OfficeID
2100	W583Z0	0765 TC HHD    HHD TRANS TERMI	1	HHC, 35TH SUPPORT BATTALION	0	Office.OfficeID
2100	W584FN	0052 AV BN  01 GENERAL SPT AVN	1	1ST BATTALION, 52D AVIATION REGIMEN	0	Office.OfficeID
2100	W584UU	0001 SF BN  01 SF BN SF GP (AB	1	0001 SF BN  01 SF BN	0	Office.OfficeID
2100	W585MT	1010 EN CO     ENGINEER CONSTR	1	1010TH ENGINEER COMPANY	0	Office.OfficeID
2100	W585PU	0228 AV BN  01 AVIATION BATTAL	1	0228 AV BN  01 AVIATION BN (US	0	Office.OfficeID
2100	W585QG	W6S2 SIG USANEC CARSON	1	NULL	0	Office.OfficeID
2100	W585QR	3662 OD CO     SUPPORT MAINTEN	1	3662D MAINTENANCE CO	0	Office.OfficeID
2100	W585SJ	0071 OD HHD    HHD ORD GRP (EO	1	HHD, 71ST ORDNANCE GROUP	0	Office.OfficeID
2100	W586DV	0001 SF HHC    HHC SF GPS (ABN	1	0001 SF HHC	0	Office.OfficeID
2100	W586EU	W495 USA E JT LATIN AM SPT CM	1	US ARMY ELEMENT JOINT LATIN AMERICA	0	Office.OfficeID
2100	W586EV	0000 HQ HQ     MCP HQ (USARSOU	1	0000 HQ HQ     ARMY HQ AND HQ	0	Office.OfficeID
2100	W586KF	W5AA 7TH INF DIV JBLM X1	1	W5AA 7TH INF DIV JBLM	0	Office.OfficeID
2100	W586LK	0016 AV HHC    HHC COMBAT AVN	1	HHC, 16TH COMBAT AVIATION BRIGADE	0	Office.OfficeID
2100	W586NA	0062 MD HHC    HHC MEDICAL BRI	1	NULL	0	Office.OfficeID
2100	W586XW	W90B ALASKA  REC & RET	1	NULL	0	Office.OfficeID
2100	W5870U	0007 SF BN  02 SF BN  SF GP (A	1	0007 SF BN  02 SF BN	0	Office.OfficeID
2100	W5870W	0007 SF HHC    HHC SF GPS (ABN	1	0007 SF HHC	0	Office.OfficeID
2100	W5872K	W8AU AKARNG ELEMENT, JFHQ	1	W8AU AKARNG ELEMENT, JF HQ	0	Office.OfficeID
2100	W5876J	W6KR JOINT MODERNIZATION CMD	1	W6KR BDE MODERNIZATION CMD	0	Office.OfficeID
2100	W5876L	W3LF PACIFIC FO	1	0019 MP HHD    HHD CID BATTALI	0	Office.OfficeID
2100	W588N0	W4K9 ARMY CHEM SCHOOL CBRN	1	U.S. ARMY CHEMICAL SCHOOL	0	Office.OfficeID
2100	W588TN	W93W NG     ARMY ELE JFHQ WV	1	NULL	0	Office.OfficeID
2100	W588UH	W1DQ USA MARKSMANSHIP UNIT	1	W1DQ USA MRKMNSHIP	0	Office.OfficeID
2100	W589CU	W6DZ JPEOCBD EDGEWOOD	1	W6DZ JPEOCBD FPS EDGEWOOD	0	Office.OfficeID
2100	W589EJ	0021 OD CO     EOD WMD COMPANY	1	NULL	0	Office.OfficeID
2100	W589GE	W0U5 USA SIGNAL SCHOOL	1	US ARMY SIGNAL SCHOOL	0	Office.OfficeID
2100	W589JG	W6ZB CYBER PROTECTION BDE	1	US ARMY CYBER PROTECTION BRIGADE	0	Office.OfficeID
2100	W589KV	0282 AG BND    ARMY BAND DIREC	1	NULL	0	Office.OfficeID
2100	W589KZ	W6VE USA TRNG CTR & FT JACKSON	1	NULL	0	Office.OfficeID
2100	W589PP	W91M WYOMING REC & RET	1	NULL	0	Office.OfficeID
2100	W589TP	W453 JIATFS	1	USA ELEMENT, JOINT INTERAGENCY TASK	0	Office.OfficeID
2100	W589W0	W4ZG 832D US ARMY TRANS BN	1	NULL	0	Office.OfficeID
2100	W58ALU	W8AJ MOARNG ELEMENT, JF HQ	1	ARMY ELEMENT, JOINT FORCE HEADQUART	0	Office.OfficeID
2100	W58ANK	W6Z3 AFNORTH BN	1	NULL	0	Office.OfficeID
2100	W58BEF	W34T HQ, 434TH FA BDE	1	NULL	0	Office.OfficeID
2100	W58BKN	W6NH USA CBRNE A & R ACTIVTY	1	W6NH USA CBRNE ACTIVTY	0	Office.OfficeID
2100	W58C7G	W6EC PEO STRI ORLANDO	1	NULL	0	Office.OfficeID
2100	W58C8J	W6DX PEO GCS	1	NULL	0	Office.OfficeID
2100	W58CEU	W6YT USALRCTR FT LEONARD	1	W6B8 MAINT DIV DOL	0	Office.OfficeID
2100	W58CFY	0025 FA HHB    HHB DIVISION AR	1	HHB, 25TH INFANTRY DIVISION ARTILLE	0	Office.OfficeID
2100	W58CNN	W054 USAGCC CONUS	1	W054 USARCC CONUS	0	Office.OfficeID
2100	W58CTW	W6DT PEO AMMO	1	USA JOINT PROGRAMS EXECUTIVE OFFICE	0	Office.OfficeID
2100	W58D2M	0414 AQ HQ     CONTRACT AUG	1	0623 AQ TM     CONTRACTING TEA	0	Office.OfficeID
2100	W58DBU	0106 FI BN     CORPS-FINANCE B	1	106TH FINANCIAL MANAGEMENT SUPPORT	0	Office.OfficeID
2100	W58DEK	W6J1 RCCTO REDSTONE	1	W6J1 RCCTO FT BELVOIR VA	0	Office.OfficeID
2100	W58DNX	W6DY PEO ENTERPRISE	1	USA PEO, ENTERPRISE INFORMATION SYS	0	Office.OfficeID
2100	W58DUV	W6S0 SIG CNTR {POLK	1	NULL	0	Office.OfficeID
2100	W58DUW	W6S6 SIG CNTR MCCOY	1	NULL	0	Office.OfficeID
2100	W58EDV	0116 MI HHC    HHC AERIAL INTE	1	0116 MI HHC    HHC 116TH MI	0	Office.OfficeID
2100	W58EMG	0007 TC BDE    TRANSPORTATION	1	HHC, 7TH TRANSPORTATION BRIGADE	0	Office.OfficeID
2100	W58F4Q	W469 USA OTC FIRE SPT TEST	1	W469 USA OTC FIRES TEST DIR	0	Office.OfficeID
2100	W58FGW	W0U9 AVIATION COE	1	US ARMY AVIATION CENTER OF EXCELLEN	0	Office.OfficeID
2100	W58FGZ	W06Q RCTG COMD HQ	1	U S ARMY RECRUITING COMMAND HQ	0	Office.OfficeID
2100	W58FJZ	W1B1 6TH MEDICAL RCTG BN	1	NULL	0	Office.OfficeID
2100	W58FNA	W6TF USA SPEC OPS AVN CMD HQ	1	W6TF ARMY SPEC OPS AVN CMD	0	Office.OfficeID
2100	W58G9V	W6JR CCDC CHEM BIO CENTER	1	W6JR EDGEWOOD CHEM BIO CENTER	0	Office.OfficeID
2100	W58GQK	0010 IN HHC 02 HEADQUARTERS IN	1	HHC, 2D BRIGADE COMBAT TEAM, 10TH M	0	Office.OfficeID
2100	W58H0S	W6SV SIG USANEC PRESIDIO	1	NULL	0	Office.OfficeID
2100	W58H0Z	W0H9 US ARMY AVN & MISSLES CMD	1	W0H9 US ARMY AVN  MISSLES CMD	0	Office.OfficeID
2100	W58JKA	0001 CS CO     CO AA REAR DET	1	HQ AND STB, 1ST CAVALRY DIVISION SU	0	Office.OfficeID
2100	W58K0Z	0014 FA BN  01 FIELD ARTILLERY	1	NULL	0	Office.OfficeID
2100	W58K2V	W1S8 166TH AV FMT	1	W1JY 302D DUTCH SQDN FMT	0	Office.OfficeID
2100	W58KHR	W0H9 US ARMY AVN & MISSLES CMD	1	NULL	0	Office.OfficeID
2100	W58MLR	W0ML USA DEP TOBYHANNA	1	U S ARMY DEPOT TOBYHANNA	0	Office.OfficeID
2100	W58P2U	0025 AV CO     GRAY EAGLE UAS	1	COMPANY D, 25TH AVIATION REGIMENT	0	Office.OfficeID
2100	W58RGZ	NULL	0	W6QK ACC-RSA	1	Office.OfficeID
2100	W58TSU	W6ZB CYBER PROTECTION BDE	1	US ARMY CYBER PROTECTION BRIGADE	0	Office.OfficeID
2100	W58TXU	W4B9 TC NORTH SEA	1	W4B9 838TH BENELUX DET	0	Office.OfficeID
2100	W58VLR	W09B PHC EUROPE	1	W09B PHC-EUROPE	0	Office.OfficeID
2100	W58Z0F	0000 HQ HQ     HSC HHB FWD	1	NULL	0	Office.OfficeID
2100	W58Z0P	0000 HQ HQ     CP OPS CO T2	1	NULL	0	Office.OfficeID
2100	W5CSEG	W0XY DES	1	DIRECTORATE OF EMERGENCY SERVICES	0	Office.OfficeID
2100	W5J9B0	W8FM HQ 138TH REGT (CA)	1	138TH REGIMENT - INDIANA ARNG RTI	0	Office.OfficeID
2100	W5J9LC	W6DP PEO IEW & S ABERDEEN	1	W6DP PEO IEW&S APG	0	Office.OfficeID
2100	W5J9QW	W6MY USA ELE NATO SPEC OPS HQ	1	W6MY USA ELE NATO SOF COORD CT	0	Office.OfficeID
2100	W5J9RN	0167 CS HHC    HHC THEATER SUS	1	1343 CM CO     CHEM SMOKE	0	Office.OfficeID
2100	W5J9TR	W90F COLORADO REC & RET	1	W90F  COLORADO REC  RET	0	Office.OfficeID
2100	W5J9VJ	0152 CS HHC    HHC COMBAT SUST	1	0152 CS HHC    HHC AA REAR DET	0	Office.OfficeID
2100	W5J9W1	W8ME HIGH ALTITUDE AVN TNG SIT	1	US ARMY HIGH ALTITUDE AVAIATION TRA	0	Office.OfficeID
2100	W5J9ZS	0536 CS BN     BRIGADE SUPPORT	1	0136 MP HHC     HHC	0	Office.OfficeID
2100	W5JA39	0198 IN BN  02 COMBINED ARMS B	1	0198 IN BN  02 HHC	0	Office.OfficeID
2100	W5JA4D	W8WQ SD ARNG UTES 1	1	NULL	0	Office.OfficeID
2100	W5K9BA	W6R8 SIG USANEC STEWART	1	W6R8 SIG CNTR STEWART	0	Office.OfficeID
2100	W5K9BC	W6R9 SIG USANEC HOOD	1	W6R9 SIG CNTR HOOD	0	Office.OfficeID
2100	W5K9BE	W6S0 SIG CNTR {POLK	1	W6S0 SIG CNTR POLK	0	Office.OfficeID
2100	W5K9BG	W6S1 SIG USANEC RILEY	1	W6S1 SIG CNTR RILEY	0	Office.OfficeID
2100	W5K9BH	W6S2 SIG USANEC CARSON	1	W6S2 SIG CNTR CARSON	0	Office.OfficeID
2100	W5K9BN	W6S5 SIG USANEC DRUM	1	W6S5 SIG CNTR DRUM	0	Office.OfficeID
2100	W5K9BV	W6T0 SIG USANEC EUSTIS	1	NULL	0	Office.OfficeID
2100	W5K9BW	W6T0 SIG USANEC EUSTIS	1	W6T0 SIG CNTR EUSTIS	0	Office.OfficeID
2100	W5K9C3	W6SC SIG USANEC DETROIT	1	W6SC SIG CNTR DETROIT	0	Office.OfficeID
2100	W5K9C8	W6SG SIG USANEC ABERDEEN	1	W6SG SIG CNTR ABERDEEN	0	Office.OfficeID
2100	W5K9CA	W6SK SIG USANEC DUGWAY	1	W6SK SIG CNTR DUGWAY	0	Office.OfficeID
2100	W5K9CG	W6SS SIG USANEC KNOX	1	W6SS SIG CNTR KNOX	0	Office.OfficeID
2100	W5K9CW	W6SQ SIG USANEC GORDON	1	W6SQ SIG CNTR GORDON	0	Office.OfficeID
2100	W5K9DL	W6SJ SIG USANECPICATINNY	1	W6SJ SIG CNTR PICATINNY	0	Office.OfficeID
2100	W5K9EQ	W6ST SIG USANEC RUCKER	1	W6ST SIG CNTR RUCKER	0	Office.OfficeID
2100	W5K9EZ	W6SV SIG USANEC PRESIDIO	1	W6SV SIG CNTR PRESIDIO	0	Office.OfficeID
2100	W5K9F3	W6SW SIG USANEC SAM HOUSTON	1	W6SW SIG CNTR SAM HOUSTON	0	Office.OfficeID
2100	W5K9F8	W6SY SIG USANEC BLISS	1	W6SY SIG CNTR BLISS	0	Office.OfficeID
