TreasuryAgencyCode,MainAccountCode,GWAagencyName,a,Acct_Type,Acct_Type_Description,Admin_Bureau,ATA,Fund_Type,Fund_Type_Description,SP,MinOfBPOA,MaxOfEPOA,GWA_TAS_Name,OMBaccountName,USAIDgreenbookAccountName,FundingAgencyID,ImplementingAgencyID,AgencyCode,BureauCode,SubfunctionCode,BEAcategory,dac_sector_code,USAIDgreenbookImplementingAgencyID,USAIDgreenbookImplementingSubagencyID,USAIDgreenbookFundingAgencyID,implementing_partner_type,assistance_category_id,CSIScreatedDate,CSISmodifiedDate,CSISmodifiedBy,totalFPDSandFAADSamount,topFundingAgencyIDtotalamount,IsManualOverride,IsOffsetAccount,IsGWATAScode,istofix,IsManualOMBagencyOrBureau,AccountTitle,IsOMBvsGreenbookContradiction,IsOperatingExpense,IsMultiFundingAgency,IsMultiImplementingAgency,FPDSandFAADSaccountTitle,IsFMS,ColorOfMoney
11,6016,EXECUTIVE OFFICE OF THE PRESIDENT,X,EXPND,NULL,44,0,DF,NULL,NULL,0,0,"READJUSTMENT ALLOWANCES, PEACE CORPS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"READJUSTMENT ALLOWANCES, PEACE CORPS",NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,6050,EXECUTIVE OFFICE OF THE PRESIDENT,X,EXPND,NULL,NULL,0,DF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,6130,EXECUTIVE OFFICE OF THE PRESIDENT,X,EXPND,NULL,44,0,DF,NULL,NULL,0,0,"EMPLOYEE AND EMPLOYER CONTRIBUTIONS, FOREIGN GOVERNMENT SOCIAL SECURITY AND RELATED PROGRAMS, PEACE CORPS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"EMPLOYEE AND EMPLOYER CONTRIBUTIONS, FOREIGN GOVERNMENT SOCIAL SECURITY AND RELATED PROGRAMS, PEACE CORPS",NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,6147,EXECUTIVE OFFICE OF THE PRESIDENT,X,EXPND,NULL,0,0,DF,NULL,NULL,0,0,"SECURITY ASSISTANCE AND INTERNATIONAL PROGRAMS, DEPOSIT ACCOUNT",NULL,NULL,5700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-12 06:53:40.6030000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,8020972.4456,7970820.4456,0,0,1,NULL,0,"SECURITY ASSISTANCE AND INTERNATIONAL PROGRAMS, DEPOSIT ACCOUNT",NULL,NULL,NULL,NULL,"SECURITY ASSISTANCE AND INTERNATIONAL PROGRAMS, DEPOSIT ACCOUNT",NULL,NULL
11,6275,EXECUTIVE OFFICE OF THE PRESIDENT,X,EXPND,NULL,NULL,0,DF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,6809,EXECUTIVE OFFICE OF THE PRESIDENT,X,EXPND,NULL,44,0,DF,NULL,NULL,0,0,"SUSPENSE, DEPOSITS ABROAD, PEACE CORPS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"SUSPENSE, DEPOSITS ABROAD, PEACE CORPS",NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,6875,EXECUTIVE OFFICE OF THE PRESIDENT,X,EXPND,NULL,0,0,DF,NULL,NULL,0,0,"SUSPENSE, WHITE HOUSE OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"SUSPENSE, WHITE HOUSE OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,7512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12C2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,21821.8700,21997.3300,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,7840,EXECUTIVE OFFICE OF THE PRESIDENT,X,EXPND,NULL,0,0,FCAS,NULL,NULL,0,0,NULL,NULL,NULL,1900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,126712.4700,126712.4700,0,0,1,NULL,0,"ADVANCES FROM FOREIGN GOVERNMENTS AND ORGANIZATIONS, PEACE CORPS, MOROCCO",NULL,NULL,NULL,NULL,"ADVANCES FROM FOREIGN GOVERNMENTS AND ORGANIZATIONS, PEACE CORPS, MOROCCO",NULL,NULL
11,8173,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12C2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,2900.0000,2900.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,8197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,-70.3700,-70.3700,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,8238,EXECUTIVE OFFICE OF THE PRESIDENT,X,NULL,NULL,0,0,TF,NULL,NULL,0,0,NULL,Kuwait civil reconstruction trust fund,NULL,NULL,NULL,184,70,155,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,NULL,1,0,0,Kuwait civil reconstruction trust fund,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,8239,EXECUTIVE OFFICE OF THE PRESIDENT,X,NULL,NULL,0,0,TF,NULL,NULL,0,0,"GIFTS AND DONATIONS, AFRICAN DEVELOPMENT FOUNDATION","Gifts and Donations, African Development Foundation",NULL,NULL,NULL,184,50,151,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,0.0000,0.0000,0,NULL,1,0,0,"GIFTS AND DONATIONS, AFRICAN DEVELOPMENT FOUNDATION",NULL,NULL,NULL,NULL,"GIFTS AND DONATIONS, AFRICAN DEVELOPMENT FOUNDATION",NULL,NULL
11,8240,EXECUTIVE OFFICE OF THE PRESIDENT,X,NULL,NULL,0,0,TF,NULL,NULL,0,0,"GIFTS AND DONATIONS, THE WHITE HOUSE CONFERENCE ON DRUG ABUSE AND CONTROL",NULL,NULL,NULL,NULL,100,60,802,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,26070.0000,26070.0000,1,NULL,1,0,0,"GIFTS AND DONATIONS, THE WHITE HOUSE CONFERENCE ON DRUG ABUSE AND CONTROL",NULL,NULL,NULL,NULL,"GIFTS AND DONATIONS, THE WHITE HOUSE CONFERENCE ON DRUG ABUSE AND CONTROL",NULL,NULL
11,8241,EXECUTIVE OFFICE OF THE PRESIDENT,X,NULL,NULL,0,0,TF,NULL,NULL,0,0,DONATIONS FOR THE OFFICIAL RESIDENCE OF THE VICE PRESIDENT,NULL,NULL,NULL,NULL,100,15,802,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-24 13:06:47.5030000,CSIS\GSanders,36736638.5856,34388288.7418,1,NULL,1,0,0,DONATIONS FOR THE OFFICIAL RESIDENCE OF THE VICE PRESIDENT,NULL,NULL,NULL,NULL,DONATIONS FOR THE OFFICIAL RESIDENCE OF THE VICE PRESIDENT,NULL,NULL
11,8242,NULL,X,NULL,NULL,0,NULL,TF,NULL,NULL,0,0,NULL,NULL,"Advances, Foreign Military Sales",9700,NULL,184,70,155,Mandatory,NULL,10,88,7,1,2,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,45245317658.1476,41946191634.0340,1,NULL,1,1,0,"DEPOSITS, ADVANCES, FOREIGN MILITARY SALES, EXECUTIVE",NULL,NULL,0,1,"DEPOSITS, ADVANCES, FOREIGN MILITARY SALES, EXECUTIVE",1,FMS
11,8243,EXECUTIVE OFFICE OF THE PRESIDENT,X,NULL,NULL,31,0,TF,NULL,NULL,0,0,NULL,"Gifts and contributions, Inter-American Foundation",NULL,2100,7200,184,40,151,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-12 06:53:40.6030000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,796924.2000,796924.2000,0,NULL,1,0,0,"Gifts and contributions, Inter-American Foundation",NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,8244,EXECUTIVE OFFICE OF THE PRESIDENT,X,NULL,NULL,0,0,TF,NULL,NULL,0,0,NULL,NULL,NULL,1700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,18891.5605,18891.5605,0,NULL,1,NULL,0,"BEQUESTS AND GIFTS, DISASTER RELIEF, FUNDS APPROPRIATED TO THE PRESIDENT",NULL,NULL,NULL,NULL,"BEQUESTS AND GIFTS, DISASTER RELIEF, FUNDS APPROPRIATED TO THE PRESIDENT",NULL,NULL
11,8245,EXECUTIVE OFFICE OF THE PRESIDENT,X,NULL,NULL,44,0,TF,NULL,NULL,0,0,"GIFTS AND CONTRIBUTIONS, PEACE CORPS","Gifts and donations, Peace Corps",NULL,NULL,NULL,184,0,151,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,NULL,1,0,0,"GIFTS AND CONTRIBUTIONS, PEACE CORPS",NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,8246,EXECUTIVE OFFICE OF THE PRESIDENT,X,NULL,NULL,44,0,TF,NULL,NULL,0,0,"ADVANCES FROM FOREIGN GOVERNMENTS, PEACE CORPS","Advances from Foreign Governments, Peace Corps",NULL,NULL,NULL,184,35,151,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,NULL,1,0,0,"ADVANCES FROM FOREIGN GOVERNMENTS, PEACE CORPS",NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,8345,EXECUTIVE OFFICE OF THE PRESIDENT,X,NULL,NULL,44,0,TF,NULL,NULL,0,0,"FOREIGN SERVICE NATIONAL SEPARATION LIABILITY TRUST FUND, PEACE CORPS",Foreign service national separation liability trust fund,NULL,NULL,NULL,184,35,602,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,NULL,1,0,0,"FOREIGN SERVICE NATIONAL SEPARATION LIABILITY TRUST FUND, PEACE CORPS",NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,8607,EXECUTIVE OFFICE OF THE PRESIDENT,X,EXPND,NULL,0,0,TF2,NULL,NULL,0,0,"FEDERAL DRUG CONTROL PROGRAMS, FUNDSA APPROPRIATED TO THE PRESIDENT, VIOLENT CRIME REDUCTION TRUST FUND - HIDTA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"FEDERAL DRUG CONTROL PROGRAMS, FUNDSA APPROPRIATED TO THE PRESIDENT, VIOLENT CRIME REDUCTION TRUST FUND - HIDTA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,8613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-12 06:53:40.6030000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,304990.3700,304990.3700,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,9004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Deltas between the Annualized CR Amounts and the FY 2013 Budget Request,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,NULL,0,Deltas between the Annualized CR Amounts and the FY 2013 Budget Request,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,9911,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Miscellaneous appropriations, AID",NULL,NULL,NULL,184,15,151,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,NULL,0,0,0,"Miscellaneous appropriations, AID",NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,9972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,184,35,151,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,9999,EXECUTIVE OFFICE OF THE PRESIDENT,X,EXPND,NULL,0,0,MISC,NULL,NULL,0,0,"Foreign Military Sales, Adjustment for Borrowing From Federal Financing Bank",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"Foreign Military Sales, Adjustment for Borrowing From Federal Financing Bank",NULL,NULL,NULL,NULL,NULL,1,FMS
12,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016-03-04 12:12:47.8870000,2016-03-04 12:12:47.8870000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12C2,NULL,5,0,352,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-12 06:53:40.6030000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1321452.0800,1321452.0800,0,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12B2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,105649.9600,97899.9600,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,0.0000,0.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12C2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,33298.0000,33298.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Fund for Rural America,NULL,1200,NULL,5,3,NULL,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,1160988.9400,459244.6200,0,NULL,0,0,0,Fund for Rural America,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,13,DEPARTMENT OF AGRICULTURE,,EXPND,NULL,0,0,GF,NULL,NULL,2009,2014,"EXPENSES, OFFICE OF THE CHIEF INFORMATION OFFICER, AGRICULTURE",Office of the Chief Information Officer,NULL,12A7,NULL,5,12,352,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-12 06:53:40.6030000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,249071198.6400,235478971.7900,0,0,1,NULL,0,"EXPENSES, OFFICE OF THE CHIEF INFORMATION OFFICER, AGRICULTURE",NULL,NULL,NULL,NULL,"EXPENSES, OFFICE OF THE CHIEF INFORMATION OFFICER, AGRICULTURE",NULL,NULL
12,14,DEPARTMENT OF AGRICULTURE,,EXPND,NULL,0,0,GF,NULL,NULL,2009,2014,"EXPENSES, OFFICE OF THE CHIEF FINANCIAL OFFICER",Office of the Chief Financial Officer,NULL,1200,NULL,5,14,352,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,2735273.1200,2090777.7800,0,0,1,NULL,0,"EXPENSES, OFFICE OF THE CHIEF FINANCIAL OFFICER",NULL,NULL,NULL,NULL,"EXPENSES, OFFICE OF THE CHIEF FINANCIAL OFFICER",NULL,NULL
12,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Healthy Food Financing Initiative,NULL,NULL,NULL,5,65,451,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,NULL,0,0,0,Healthy Food Financing Initiative,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12C2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,13910.4000,13910.4000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12C2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,7764.0000,7764.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,19,DEPARTMENT OF AGRICULTURE,,EXPND,NULL,0,0,GF,NULL,NULL,2009,2014,"HOMELAND SECURITY STAFF, AGRICULTURE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,16844465.6200,11499707.2800,0,0,1,NULL,0,"HOMELAND SECURITY STAFF, AGRICULTURE",NULL,NULL,NULL,NULL,"HOMELAND SECURITY STAFF, AGRICULTURE",NULL,NULL
12,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,2197860.5200,2159001.0100,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12D2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1008514.5000,1002655.0200,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12A9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,26000.0000,26000.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1308133.6700,1308133.6700,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12C3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,3250.0000,3250.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12C3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,68314.9000,66224.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,-8260.8800,-8260.8800,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,0.0000,0.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12C3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,2430534.4400,2210096.7100,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,111,DEPARTMENT OF AGRICULTURE,,EXPND,NULL,0,0,GF,NULL,NULL,2009,2010,"AGRICULTURE BUILDINGS AND FACILITIES AND RENTAL PAYMENTS - RECOVERY ACT, AGRICULTURE",NULL,NULL,1215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,25321408.2100,24241014.8700,0,0,1,NULL,0,"AGRICULTURE BUILDINGS AND FACILITIES AND RENTAL PAYMENTS - RECOVERY ACT, AGRICULTURE",NULL,NULL,NULL,NULL,"AGRICULTURE BUILDINGS AND FACILITIES AND RENTAL PAYMENTS - RECOVERY ACT, AGRICULTURE",NULL,NULL
12,113,DEPARTMENT OF AGRICULTURE,X,EXPND,NULL,0,0,GF,NULL,NULL,0,0,"EXPENSES, COMMON COMPUTING ENVIRONMENT",Common Computing Environment,NULL,1200,NULL,5,4,352,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,3284405.4600,3309670.4000,0,0,1,0,0,"EXPENSES, COMMON COMPUTING ENVIRONMENT",NULL,NULL,NULL,NULL,"EXPENSES, COMMON COMPUTING ENVIRONMENT",NULL,NULL
