"Fiscal Year","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2000","J999","NON-NUCLEAR SHIP REPAIR (WEST)","$541,675,313.50","4,017"
"2000","K010","MODIFICATION OF EQUIPMENT: WEAPONS","$71,027.00","6"
"2000","K012","MOD OF FIRE CONT EQ","$682,900.00","5"
"2000","K013","MOD OF AMMO & EXPLOSIVES","$62,168.00","1"
"2000","K014","MOD OF GUIDED MISSILES","$29,916,987.00","15"
"2000","K015","MOD OF AIRCRAFT","$234,974,204.00","335"
"2000","K016","MOD OF AIRCRAFT COMPONENTS","$186,859,027.00","230"
"2000","K017","MOD OF AIRCRAFT GROUND EQ","-$800,519.00","1"
"2000","K018","MOD OF SPACE VEHICLES","$11,000,000.00","1"
"2000","K020","MOD OF SHIP & MARINE EQ","$168,170.00","4"
"2000","K023","MOD OF VEHICLES-TRAILERS-CYC","$20,291,374.00","9"
"2000","K025","MOD OF VEHICULAR EQ","$2,232,816.00","52"
"2000","K028","MOD OF ENGINES & TURBINES","$8,516,369.00","38"
"2000","K029","MOD OF ENGINE ACCESSORIES","$441,713.00","2"
"2000","K030","MOD OF MECH POWER TRANS EQ","$498,000.00","2"
"2000","K034","MOD OF METALWORK MACHINE","$1,002,397.00","8"
"2000","K035","MOD OF SERVICE & TRADE EQ","$26,500.00","1"
"2000","K036","MOD OF SP INDUSTRY MACHINERY","$540,000.00","3"
"2000","K038","MOD OF CONTRUCT EQ","$48,000.00","1"
"2000","K039","MOD OF MATERIALS HANDLING EQ","$824,558.00","3"
"2000","K040","MOD OF ROPE-CABLE-CHAIN","$78,240.00","1"
"2000","K041","MOD OF REFRIGERATION - AC EQ","$1,326,700.00","3"
"2000","K042","MOD OF FIRE-RESCUE-SAFETY EQ","$69,210.00","1"
"2000","K043","MOD OF PUMPS & COMPRESSORS","$190,800.00","1"
"2000","K044","MOD OF FURNACE-NUCLEAR REAC","$232,820.00","5"
"2000","K045","MOD OF PLUMBING-HEATING EQ","$189,597.00","5"
"2000","K046","MOD OF WATER PURIFICATION EQ","$247,272.00","1"
"2000","K048","MODIFICATION OF EQUIPMENT: VALVES","$522,755.00","4"
"2000","K049","MOD OF MAINT REPAIR SHOP EQ","$647,781.00","4"
"2000","K054","MOD OF PREFAB STRUCTURES","-$8,105.00","5"
"2000","K058","MOD OF COMMUNICATION EQ","$151,942,371.00","99"
"2000","K059","MOD OF ELECT-ELCT EQ","$7,235,025.00","9"
"2000","K060","MOD OF FIBER OPTICS MATERIAL","$33,000.00","1"
"2000","K061","MOD OF POWER DISTRIBUTION EQ","$365,842.00","8"
"2000","K062","MOD OF LIGHTING FIXTURES","$815,665.00","7"
"2000","K063","MOD OF ALARM & SIGNAL SYSTEM","$2,586.50","1"
"2000","K065","MOD OF MEDICAL-DENTAL-VET EQ","$33,984.00","1"
"2000","K066","MOD OF INSTRUMENTS & LAB EQ","$395,522.00","4"
"2000","K067","MOD OF PHOTOGRAPHIC EQ","$64,000.00","5"
"2000","K069","MOD OF TRAINING AIDS-DEVICES","$29,892,961.00","18"
"2000","K070","MOD OF ADP EQ & SUPPLIES","$2,367,704.00","14"
"2000","K071","MOD OF FURNITURE","$59,813.00","2"
"2000","K073","MOD OF FOOD PREP-SERVING EQ","$81,000.00","1"
"2000","K074","MOD OF OFFICE MACHINES","$137,000.00","3"
"2000","K076","MOD OF BOOKS-MAPS-PUBS","$60,000.00","1"
"2000","K078","MOD OF RECREATIONAL EQ","$26,333.00","1"
"2000","K080","MOD OF BRUSHES-PAINTS-SEALER","$83,000.00","2"
"2000","K081","MOD OF CONTAINERS-PACKAGING","$5,426,000.00","26"
"2000","K099","MOD OF MISC EQ","$132,034,110.00","509"
"2000","L010","TECH REP SVCS/WEAPONS","$8,802,191.00","43"
"2000","L012","TECH REP SVCS/FIRE CONT EQ","$9,347,453.00","23"
"2000","L013","TECH REP SVCS/AMMO & EXPLOSIVES","$5,094,727.00","9"
"2000","L014","TECH REP SVCS/GUIDED MISSILES","$800,834,982.00","221"
"2000","L015","TECH REP SVCS/AIRCRAFT","$9,061,431.64","143"
"2000","L016","TECH REP SVCS/AIRCRAFT COMPONENTS","$98,982,956.00","405"
"2000","L017","TECH REP SVCS/AIRCRAFT GROUND EQ","$14,031,923.00","128"
"2000","L018","TECH REP SVCS/SPACE VEHICLES","$28,013,767.00","19"
"2000","L019","TECH REP SVCS/SHIPS-SML CRAFT-DOCKS","$12,226,981.00","24"
"2000","L020","TECH REP SVCS/SHIP & MARINE EQ","$4,834,049.00","34"
"2000","L023","TECH REP SVCS/VEHICLES-TRAILERS-CYC","$3,217,846.00","6"
"2000","L028","TECH REP SVCS/ENGINES & TURBINES","$4,101,283.00","3"
"2000","L029","TECH REP SVCS/ENGINE ACCESSORIES","$135,900.00","2"
"2000","L030","TECH REP SVCS/MECH POWER TRANS EQ","$222,000.00","2"
"2000","L034","TECH REP SVCS/METALWORK MACHINE","$5,000.00","1"
"2000","L035","TECH REP SVCS/SERVICE & TRADE EQ","$1,086,000.00","25"
"2000","L036","TECH REP SVCS/SP INDUSTRY MACHINERY","$102,105.00","4"
"2000","L041","TECH REP SVCS/REFRIGERATION - AC EQ","$402,800.00","3"
"2000","L042","TECH REP SVCS/FIRE-RESCUE-SAFETY EQ","$212,397.00","2"
"2000","L043","TECH REP SVCS/PUMPS & COMPRESSORS","$36,400.00","1"
"2000","L044","TECH REP SVCS/FURNACE-NUCLEAR REAC","$548,710.00","8"
"2000","L046","TECH REP SVCS/WATER PURIFICATION EQ","$7,676,000.00","3"
"2000","L047","TECH REP SVCS/PIPE-TUBING-HOSE","$65,500.00","3"
"2000","L048","TECH REP SVCS/VALVES","$228,000.00","4"
"2000","L049","TECH REP SVCS/MAINT REPAIR SHOP EQ","$85,142.00","1"
"2000","L052","TECH REP SVCS/MEASURING TOOLS","$74,550.00","1"
"2000","L058","TECH REP SVCS/COMMUNICATION EQ","$9,799,608.00","57"
"2000","L059","TECH REP SVCS/ELECT-ELCT EQ","$9,660,068.00","42"
"2000","L060","TECH REP SVCS/FIBER OPTICS MAT","$42,584.00","1"
"2000","L061","TECH REP SVCS/POWER DISTRIBUTION EQ","$93,687.00","3"
"2000","L062","TECH REP SVCS/LIGHTING FIXTURES","$37,310.00","1"
"2000","L063","TECH REP SVCS/ALARM & SIGNAL SYSTEM","$883,266.00","8"
"2000","L065","TECH REP SVCS/MEDICAL-DENTAL-VET EQ","$310,858.00","7"
"2000","L066","TECH REP SVCS/INSTRUMENTS & LAB EQ","$108,000.00","6"
"2000","L067","TECH REP SVCS/PHOTOGRAPHIC EQ","$184,500.00","2"
"2000","L068","TECH REP SVCS/CHEMICAL PRODUCTS","$99,662.00","3"
"2000","L069","TECH REP SVCS/TRAINING AIDS-DEVICES","$541,399.00","5"
"2000","L070","TECH REP SVCS/ADP EQ & SUPPLIES","$20,429,256.00","58"
"2000","L071","TECH REP SVCS/FURNITURE","$61,000.00","1"
"2000","L072","TECH REP SVCS/HOUSEHOLD FURNISHINGS","$30,500.00","1"
"2000","L073","TECH REP SVCS/FOOD PREP-SERVING EQ","$189,025.00","2"
"2000","L074","TECH REP SVCS/OFFICE MACHINES","$25,000.00","2"
"2000","L075","TECH REP SVCS/OFFICE SUPPLIES","$1,317,233.00","32"
"2000","L076","TECH REP SVCS/BOOKS-MAPS-PUBS","$5,780,935.00","4"
"2000","L080","TECH REP SVCS/BRUSHES-PAINTS-SEALER","$125,000.00","1"
"2000","L087","TECH REP SVCS/AGRICULTURAL SUPPLIES","$188,583.00","3"
"2000","L088","TECH REP SVCS/LIVE ANIMALS","$103,547.00","4"
"2000","L091","TECH REP SVCS/FUELS-LUBRICANTS-OILS","$124,543.00","2"
"2000","L093","TECH REP SVCS/NONMETALIC FAB MAT","$40,689.00","1"
"2000","L099","TECH REP SVCS /MISC EQ","$108,900,192.00","747"
"2000","M111","OPERATION OF OFFICE BUILDINGS","$134,585,658.00","228"
"2000","M112","OPER OF GOVT CONF SPACE & FAC","$1,389,554.00","5"
"2000","M119","OPER OF GOVT OTHER ADMIN-SVC BLDGS","$199,613,797.00","207"
"2000","M121","OPER OF GOVT AIR TRAFFIC TOWERS","$1,677,409.00","6"
"2000","M123","OPER OF GOVT RADAR & NAV FACILITY","$188,302,923.00","126"
"2000","M124","OPERATION OF AIRPORT RUNWAYS","$1,900,871.50","2"
"2000","M125","OPERATION OF AIRPORT TERMINALS","$38,325,573.00","23"
"2000","M126","OPER OF GOVT MISSILE SYSTEMS FAC","$24,117,014.93","22"
"2000","M127","OPER OF GOVT ELCT & COMM SYS FAC","$260,696,650.00","212"
"2000","M129","OPER OF GOVT OTHER AIRFIELD STRUCT","$16,676,567.00","40"
"2000","M131","OPERATION OF SCHOOLS","$552,964.00","3"
"2000","M139","OPER OF GOVT OTHER EDUCATIONAL BLDG","$721,480,160.75","538"
"2000","M141","OPER OF GOVT HOSPITALS & INFIRMARY","$15,589,327.00","77"
"2000","M142","OPER OF GOVT LABS & CLINICS","$17,897,665.00","50"
"2000","M149","OPER OF GOVT OTHER HOSPITAL BLDGS","$1,799,526.00","5"
"2000","M151","OPERATION OF AMMUNITION FACILITIES","$88,755,178.00","224"
"2000","M152","OPERATION OF MAINTENANCE BUILDINGS","$4,308,441.00","20"
"2000","M153","OPERATION OF PRODUCTION BUILDINGS","$11,339,053.00","96"
"2000","M159","OPER OF GOVT OTHER INDUSTRIAL BLDG","$1,364,070,465.00","60"
"2000","M161","OPER OF GOVT FAMILY HOUSING","$118,956,089.00","114"
"2000","M162","OPERATION OF RECREATIONAL BUILDINGS","$410,806.00","4"
"2000","M164","OPERATION OF DINING FACILITIES","$7,978,048.00","15"
"2000","M166","OPERATION OF PENAL FACILITIES","$130,110,306.12","16"
"2000","M169","OPER OF GOVT OTHER RESIDENTIAL BLDG","$461,785.00","2"
"2000","M171","OPER OF GOVT AMMO STORAGE BLDGS","$432,000.00","5"
"2000","M173","OPERATION OF FUEL STORAGE BUILDINGS","$25,284,235.00","57"
"2000","M174","OPER OF GOVT OPEN STORAGE FAC","$304,393.00","2"
"2000","M179","OPER OF GOVT OTHER WAREHOUSE BLDGS","$1,003,317.00","18"
"2000","M181","OPER OF GOVT R&D GOCO FACILITIES","$14,397,772,825.75","502"
"2000","M182","OPER OF GOVT R&D GOGO FACILITIES","$85,102,427.00","16"
"2000","M183","OPER OF GOVT R&D GOCO ENVIR LABS","$28,148,639.00","14"
"2000","M192","OPER OF GOVT TEST BUILDINGS","$24,814,310.75","34"
"2000","M199","OPER OF GOVT MISC BLDGS","$464,746,416.52","385"
"2000","M211","OPERATION OF DAMS","$10,508,639.00","10"
"2000","M219","OPER OF GOVT OTHER CONSV STRUCTURE","$4,249,447.00","6"
"2000","M222","OPER OF GOVT HWYS-RDS-STS-BRDGS-RAI","$261,629.00","4"
"2000","M224","OPER OF GOVT PARKING FACILITIES","$266,000.00","9"
"2000","M231","OPERATION OF EPG FACILITIES - COAL","$1,888,000.00","1"
"2000","M241","OPERATION OF FUEL SUPPLY FACILITIES","$4,204,283.00","8"
"2000","M242","OPER OF GOVT HEATING & COOL PLANTS","$39,891,249.00","6"
"2000","M243","OPER OF GOVT POLLUTION ABATEMENT","$203,381.00","1"
"2000","M244","OPER OF GOVT SEWAGE & WASTE","$674,727.00","7"
"2000","M245","OPER OF GOVT WATER SUPPLY","$2,430,624.00","13"
"2000","M249","OPERATION OF OTHER UTILITIES","$211,755.00","4"
"2000","M291","OPER OF GOVT RECREA NON-BLDG STRUC","$5,176,812.00","14"
"2000","M293","OPER OF GOVT UNIMPROVED REAL PROP","$930,226.00","2"
"2000","M294","OPER OF GOVT WASTE TRMT-STORE FAC","$720,708.00","15"
"2000","M299","OPER OF GOVT ALL OTH NON-BLDG FACS","$365,505,288.00","2,739"
"2000","M300","OPER OF GOVT RESTORATION","$1,663,285,456.73","60"
"2000","N010","INSTALLATION OF EQUIPMENT: WEAPONS","$2,493,633.00","15"
"2000","N012","INSTALL OF FIRE CONT EQ","$402,935.00","3"
"2000","N014","INSTALL OF GUIDED MISSILES","$230,800.00","1"
"2000","N015","INSTALL OF AIRCRAFT","$3,868,190.00","9"
"2000","N016","INSTALL OF AIRCRAFT COMPONENTS","$5,364,046.00","7"
"2000","N017","INSTALL OF AIRCRAFT GROUND EQ","$135,093.00","2"
"2000","N019","INSTALL OF SHIPS-SML CRAFT-DOCKS","$672,398.00","2"
"2000","N020","INSTALL OF SHIP & MARINE EQ","$150,083.00","2"
"2000","N022","INSTALL OF RAILWAY EQ","$867,000.00","3"
"2000","N023","INSTALL OF VEHICLES-TRAILERS-CYC","$316,407.00","3"
"2000","N025","INSTALL OF VEHICULAR EQ","$223,965.00","4"
"2000","N028","INSTALL OF ENGINES & TURBINES","$9,043,213.00","6"
"2000","N029","INSTALL OF ENGINE ACCESSORIES","$121,515.00","2"
"2000","N030","INSTALL OF MECH POWER TRANS EQ","$62,000.00","1"
"2000","N034","INSTALL OF METALWORK MACHINE","$2,917.00","3"
"2000","N035","INSTALL OF SERVICE & TRADE EQ","$257,395.00","3"
"2000","N036","INSTALL OF SP INDUSTRY MACHINERY","$200,732.00","4"
"2000","N038","INSTALL OF CONTRUCT EQ","$312,000.00","1"
"2000","N039","INSTALL OF MATERIALS HANDLING EQ","$806,704.00","3"
"2000","N040","INSTALL OF ROPE-CABLE-CHAIN","$230,005.00","1"
"2000","N041","INSTALL OF REFRIGERATION - AC EQ","$3,280,920.00","35"
"2000","N042","INSTALL OF FIRE-RESCUE-SAFETY EQ","$6,925,433.00","10"
"2000","N043","INSTALL OF PUMPS & COMPRESSORS","$125,508.00","4"
"2000","N044","INSTALL OF FURNACE-NUCLEAR REAC","$176,400.00","2"
"2000","N045","INSTALL OF PLUMBING-HEATING EQ","$534,071.00","5"
"2000","N046","INSTALL OF WATER PURIFICATION EQ","$291,533.00","4"
"2000","N047","INSTALL OF PIPE-TUBING-HOSE","$50,000.00","2"
"2000","N048","INSTALLATION OF EQUIPMENT: VALVES","$132,648.00","3"
"2000","N049","INSTALL OF MAINT REPAIR SHOP EQ","$13,500.00","1"
"2000","N052","INSTALL OF MEASURING TOOLS","$39,196.00","1"
"2000","N053","INSTALL OF HARDWARE & ABRASIVES","$87,300.00","3"
"2000","N054","INSTALL OF PREFAB STRUCTURES","$1,213,381.00","19"
"2000","N056","INSTALL OF CONTRUCT MATERIAL","$217,000.00","8"
"2000","N058","INSTALL OF COMMUNICATION EQ","$17,508,843.76","183"
"2000","N059","INSTALL OF ELECT-ELCT EQ","$8,595,768.93","80"
"2000","N060","INSTALL OF FIBER OPTICS MATERIAL","$3,027,050.00","35"
"2000","N061","INSTALL OF POWER DISTRIBUTION EQ","$2,169,896.00","21"
"2000","N062","INSTALL OF LIGHTING FIXTURES","$683,699.00","14"
"2000","N063","INSTALL OF ALARM & SIGNAL SYSTEM","$32,602,564.00","927"
"2000","N065","INSTALL OF MEDICAL-DENTAL-VET EQ","$551,313.00","9"
"2000","N066","INSTALL OF INSTRUMENTS & LAB EQ","$7,566,819.00","17"
"2000","N067","INSTALL OF PHOTOGRAPHIC EQ","$253,018.00","6"
"2000","N069","INSTALL OF TRAINING AIDS-DEVICES","$76,782.00","2"
"2000","N070","INSTALL OF ADP EQ & SUPPLIES","$8,423,609.00","45"
"2000","N071","INSTALL OF FURNITURE","$2,882,161.00","59"
"2000","N072","INSTALL OF HOUSEHOLD FURNISHINGS","$1,009,585.00","19"
"2000","N073","INSTALL OF FOOD PREP-SERVING EQ","$227,236.00","4"
"2000","N074","INSTALL OF OFFICE MACHINES","$313,088.00","4"
"2000","N078","INSTALL OF RECREATIONAL EQ","$989,136.00","9"
"2000","N079","INSTALL OF CLEANING EQ","$1,823,397.00","15"
"2000","N080","INSTALL OF BRUSHES-PAINTS-SEALER","$43,000.00","2"
"2000","N081","INSTALL OF CONTAINERS-PACKAGING","$249,846.00","1"
"2000","N083","INSTALL OF TEXTILES-LEATHER-FURS","$38,783.00","1"
"2000","N091","INSTALL OF FUELS-LUBRICANTS-OILS","$40,251.00","1"
"2000","N093","INSTALL OF NONMETALIC FAB MAT","$209,000.00","4"
"2000","N095","INSTALL OF METAL BARS & SHEETS","$428,285.00","3"
"2000","N096","INSTALL OF ORES & MINERALS","$73,000.00","1"
"2000","N099","INSTALL OF MISC EQ","$38,364,262.00","335"
"2000","P100","DISPOSAL OF SURPLUS PROPERTY","$21,333,496.00","167"
"2000","P200","SALVAGE OF AIRCRAFT","$5,695,321.00","4"
"2000","P300","SALVAGE OF MARINE VESSELS","$2,912,183.00","9"
"2000","P400","DEMOLITION OF BUILDINGS","$168,250,972.00","246"
"2000","P500","DEMOLITION OF STRUCTURES/FACILITIES","$142,923,757.00","57"
"2000","P999","OTHER SALVAGE SERVICES","$69,945,432.00","267"
"2000","Q101","DEPENDENT MEDICARE SERVICES","$2,500,080.00","20"
"2000","Q201","GENERAL HEALTH CARE SERVICES","$2,035,774,272.51","2,208"
"2000","Q301","LABORATORY TESTING SERVICES","$76,349,012.70","512"
"2000","Q401","NURSING SERVICES","$45,307,939.56","557"
"2000","Q402","NURSING HOME CARE CONTRACTS","$165,238,621.77","5,957"
"2000","Q403","EVALUATION AND SCREENING","$5,456,023.00","80"
"2000","Q501","ANESTHESIOLOGY SERVICES","$18,452,115.00","149"
"2000","Q502","CARDIO-VASCULAR SERVICES","$12,562,300.00","209"
"2000","Q503","DENTISTRY SERVICES","$51,105,489.80","549"
"2000","Q504","DERMATOLOGY SERVICES","$813,456.00","19"
"2000","Q505","GASTROENTEROLOGY SERVICES","$1,157,488.00","24"
"2000","Q506","GERIATRIC SERVICES","$441,000.00","7"
"2000","Q507","GYNECOLOGY SERVICES","$5,464,264.00","79"
"2000","Q508","HEMATOLOGY SERVICES","$2,626,815.00","26"
"2000","Q509","INTERNAL MEDICINE SERVICES","$14,570,367.00","466"
"2000","Q510","NEUROLOGY SERVICES","$3,962,670.00","133"
"2000","Q511","OPHTHALMOLOGY SERVICES","$4,309,970.00","100"
"2000","Q512","OPTOMETRY SERVICES","$1,832,646.00","107"
"2000","Q513","ORTHOPEDIC SERVICES","$7,788,918.00","200"
"2000","Q514","OTOLARYNGOLOGY SERVICES","$2,040,034.00","42"
"2000","Q515","PATHOLOGY SERVICES","$12,526,683.00","115"
"2000","Q516","PEDIATRIC SERVICES","$11,544,252.00","119"
"2000","Q517","PHARMACOLOGY SERVICES","$57,692,908.01","272"
"2000","Q518","PHYSICAL MEDICINE & REHABILITATION","$6,465,690.00","139"
"2000","Q519","PSYCHIATRY SERVICES","$17,743,214.00","741"
"2000","Q520","PODIATRY SERVICES","$708,512.00","27"
"2000","Q521","PULMONARY SERVICES","$4,025,400.00","87"
"2000","Q522","RADIOLOGY SERVICES","$58,410,896.00","695"
"2000","Q523","SURGERY SERVICES","$22,067,431.03","268"
"2000","Q524","THORACIC SERVICES","$2,343,000.00","20"
"2000","Q525","UROLOGY SERVICES","$5,919,720.00","79"
"2000","Q526","MEDICAL/PSYCH CONSULTATION SVCS","$13,190,277.00","292"
"2000","Q527","NUCLEAR MEDICINE","$3,530,232.00","66"
"2000","Q999","OTHER MEDICAL SERVICES","$527,059,936.82","2,450"
"2000","R211","A/E - NON CONTRUCT - GENERAL","$6,341,000.00","9"
"2000","R216","A/E - MARINE ENGINEERING","$0.00","1"
"2000","R302","ADP SYSTEMS DEVELOP & PROGRAMMING","$0.00","33"
"2000","R303","ADP SVCS/DATA ENTRY","$274,000.00","8"
"2000","R401","PERSONAL CARE SERVICES","$819,864.00","12"
"2000","R402","REAL ESTATE BROKERAGE SERVICES","$219,248,759.00","213"
"2000","R403","REAL ESTATE BROKERAGE SERVICES","$36,462,000.00","65"
"2000","R404","PROF SVCS/LAND SURVEYS - CADASTRAL","$21,670,668.00","312"
"2000","R405","OPERATIONS RESEARCH & QUANTITATIVE","$40,295,832.00","159"
"2000","R406","POLICY REVIEW/DEVELOPMENT SERVICES","$80,153,907.00","203"
"2000","R407","PROGRAM EVALUATION SERVICES","$134,411,216.32","568"
"2000","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$1,484,323,893.02","4,319"
"2000","R409","PROGRAM REVIEW/DEVELOPMENT SERVICES","$103,080,343.00","359"
"2000","R411","PROF SVCS/REAL PROPERTY APPRAISALS","$32,005,188.00","648"
"2000","R412","SIMULATION","$53,973,183.00","158"
"2000","R413","SPECIFICATIONS DEVELOPMENT SERVICES","$7,861,039.00","57"
"2000","R414","SYSTEMS ENGINEERING SERVICES","$1,552,073,976.00","2,915"
"2000","R415","PROF SVCS/TECH SHARING-UTIL","$142,443,215.00","553"
"2000","R416","VETERINARY/ANIMAL CARE SERVICES","$42,099,452.00","149"
"2000","R418","LEGAL SERVICES","$119,809,145.00","1,577"
"2000","R419","EDUCATIONAL SERVICES","$46,408,282.00","459"
"2000","R420","CERTIFICATIONS & ACCREDIT PROD & IN","$3,969,654.00","46"
"2000","R421","TECHNICAL ASSISTANCE","$678,536,362.62","2,529"
"2000","R422","MARKET RESEARCH & PUBLIC OPINION SE","$42,775,028.00","145"
"2000","R423","INTELLIGENCE SERVICES","$14,689,252.00","35"
"2000","R424","EXPERT WITNESS","$133,270,264.39","1,063"
"2000","R425","ENGINEERING AND TECHNICAL SERVICES","$5,047,710,932.48","13,700"
"2000","R426","COMMUNICATIONS SERVICES","$482,491,444.13","605"
"2000","R427","PROF SVCS/WEATHER RPT-OBSERV","$17,961,138.00","107"
"2000","R428","INDUSTRIAL HYGIENICS","$3,454,141.00","32"
"2000","R497","PERSONAL SERVICES CONTRACTS","$78,928,454.29","760"
"2000","R498","PATENT AND TRADEMARK SERVICES","$34,978,137.00","125"
"2000","R499","OTHER PROFESSIONAL SERVICES","$2,751,289,120.04","9,534"
"2000","R506","STUDY/DATA - OTHER THAN SCIENTIFIC","-$4,000.00","1"
"2000","R507","STUDY/ECONOMIC/SOCIO-ECO AND LABOR","$325,000.00","1"
"2000","R510","STUDY/ENVIRONMENTAL ASSESSMENTS","$0.00","1"
"2000","R528","STUDY/REGULATORY","$166,000.00","1"
"2000","R599","OTHER SPECIAL STUDY & ANALYSES","$161,000.00","4"
"2000","R602","COURIER AND MESSENGER SERVICES","$19,715,200.87","209"
"2000","R603","TRANSCRIPTION SERVICES","$34,858,927.90","296"
"2000","R604","MAILING AND DISTRIBUTION SERVICES","$51,259,644.00","418"
"2000","R605","LIBRARY SERVICES","$39,481,112.43","448"
"2000","R606","COURT REPORTING SERVICES","$8,455,481.00","173"
"2000","R607","WORD PROCESSING/TYPING SERVICES","$38,270,167.32","379"
"2000","R608","ADMIN SVCS/TRANSLATION-SIGN LANGUAG","$103,577,308.86","621"
"2000","R609","STENOGRAPHIC SERVICES","$667,708.00","3"
"2000","R610","PERSONAL PROPERTY MANAGEMENT SERVIC","$3,208,511.00","32"
"2000","R611","CREDIT REPORTING SERVICES","$114,619,027.00","129"
"2000","R612","INFORMATION RETRIEVAL","$16,566,394.00","118"
"2000","R613","POST OFFICE SERVICES","$8,159,808.00","18"
"2000","R614","PAPER SHREDDING SERVICES","$452,807.00","14"
"2000","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$969,510,651.60","6,222"
"2000","R701","ADVERTISING SERVICES","$608,730,527.00","717"
"2000","R702","DATA COLLECTION SERVICES","$51,055,279.00","373"
"2000","R703","ACCOUNTING SERVICES","$62,561,585.36","279"
"2000","R704","AUDITING SERVICES","$146,694,525.42","760"
"2000","R705","DEBT COLLECTION SERVICES","$114,712,920.00","73"
"2000","R706","LOGISTICS SUPPORT SERVICES","$1,495,298,319.66","2,172"
"2000","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$53,487,198.43","362"
"2000","R708","PUBLIC RELATIONS SERVICES","$67,454,350.00","522"
"2000","R709","ONGOING AUDIT OPERATIONS SUPPORT","$6,262,367.00","75"
"2000","R710","FINANCIAL SERVICES","$157,146,151.75","188"
"2000","R711","BANKING SERVICES","$24,106,798.00","121"
"2000","R712","COIN MINTING","$1,550,320.00","3"
"2000","R799","OTHER MANAGEMENT SUPPORT SERVICES","$1,919,174,243.31","6,944"
"2000","S111","GAS SERVICES","$193,175,949.00","1,148"
"2000","S112","ELECTRIC SERVICES","$1,375,063,029.13","3,722"
"2000","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$328,485,084.35","2,449"
"2000","S114","WATER SERVICES","$143,878,997.04","1,076"
"2000","S119","OTHER UTILITIES","$659,669,615.70","921"
"2000","S201","CUSTODIAL JANITORIAL SERVICES","$575,494,032.71","3,091"
"2000","S202","FIRE PROTECTION SERVICES","$17,133,660.16","129"
"2000","S203","FOOD SERVICES","$325,437,502.00","1,336"
"2000","S204","FUELING SERVICE","$18,278,510.00","83"
"2000","S205","TRASH/GARBAGE COLLECTION","$187,899,460.96","2,623"
"2000","S206","GUARD SERVICES","$869,218,078.56","2,758"
"2000","S207","INSECT AND RODENT CONTROL SERVICES","$6,462,067.00","139"
"2000","S208","LANDSCAPING/GROUNDSKEEPING SERVICES","$160,390,543.65","1,420"
"2000","S209","LAUNDRY AND DRYCLEANING SERVICES","$57,312,408.72","515"
"2000","S211","SURVEILLANCE SERVICES","$5,241,772.00","56"
"2000","S212","SOLID FUEL HANDLING SERVICES","$1,258,717.00","10"
"2000","S214","CARPET LAYING AND CLEANING","$6,122,457.00","173"
"2000","S215","WAREHOUSING AND STORAGE SERVICES","$64,051,126.01","247"
"2000","S216","FACILITIES OPERATIONS SUPPORT SVCS","$757,405,250.76","1,803"
"2000","S217","INTERIOR PLANTSCAPING","$299,414.00","10"
"2000","S218","SNOW REMOVAL/SALT SERVICE","$3,569,371.00","94"
"2000","S221","HAZARDOUS WASTE REMOVAL","$0.00","2"
"2000","S222","WASTE TREATMENT AND STORAGE","$22,864,450.09","227"
"2000","S299","OTHER HOUSEKEEPING SERVICES","$327,681,034.00","1,599"
"2000","T001","ARTS/GRAPHICS SERVICES","$54,768,970.00","311"
"2000","T002","CARTOGRAPHY SERVICES","$484,248.00","20"
"2000","T003","CATALOGING SERVICES","$965,199.00","8"
"2000","T004","CHARTING SERVICES","$25,000.00","1"
"2000","T005","FILM PROCESSING SERVICES","$2,737,524.00","27"
"2000","T006","FILM/VIDEO TAPE PRODUCTION SERVICES","$11,618,579.12","160"
"2000","T007","MICROFORM SERVICES","$2,352,000.00","20"
"2000","T008","PHOTOGRAMMETRY SERVICES","$1,672,117.00","31"
"2000","T009","AERIAL PHOTOGRAPHIC SERVICES","$13,278,573.00","150"
"2000","T010","PHOTOGRAPHIC - GENERAL - STILL","$3,111,433.00","27"
"2000","T011","PRINT/BINDING SERVICES","$13,799,259.00","184"
"2000","T012","REPRODUCTION SERVICES","$14,361,003.20","318"
"2000","T013","TECHNICAL WRITING SERVICES","$37,957,547.00","174"
"2000","T014","TOPOGRAPHY SERVICES","$1,772,171.00","25"
"2000","T015","PHOTOGRAPHIC - GENERAL - MOTION","$5,691,417.00","17"
"2000","T016","AUDIO/VISUAL SERVICES","$15,631,633.00","157"
"2000","T099","OTHER PHOTO MAPPING PRINTING SVC","$86,651,527.35","365"
"2000","U001","LECTURES FOR TRAINING","$50,118,077.00","2,118"
"2000","U002","PERSONNEL TESTING","$5,315,979.00","26"
"2000","U003","RESERVE TRAINING (MILITARY)","$440,682.00","11"
"2000","U004","SCIENTIFIC AND MANAGEMENT EDUCATION","$7,977,642.00","72"
"2000","U005","TUITION/REG/MEMB FEES","$110,802,948.00","1,084"
"2000","U006","VOCATIONAL/TECHNICAL","$148,743,715.00","444"
"2000","U008","TRAINING/CURRICULUM DEVELOPMENT","$112,157,855.03","620"
"2000","U009","EDUCATION SERVICES","$219,672,803.10","985"
"2000","U010","CERT & ACCREDIATIONS FOR EDUCATIONA","$1,397,254.00","17"
