"Fiscal Year","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"1991","6920","ARMAMENT TRAINING DEVICES","$76,867,000.00","151"
"1991","6930","OPERATION TRAINING DEVICES","$344,955,000.00","250"
"1991","6940","COMMUNICATION TRAINING DEVICES","$22,966,000.00","27"
"1991","7010","ADPE SYSTEM CONFIGURATION","$1,336,366,000.00","9,354"
"1991","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","$48,463,000.00","299"
"1991","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$145,477,000.00","1,391"
"1991","7022","ADP CENTRAL PROCESSING UNIT-HYBRID","$259,255,000.00","84"
"1991","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$431,216,000.00","2,815"
"1991","7030","ADP SOFTWARE","$355,620,000.00","3,094"
"1991","7035","ADP SUPPORT EQUIPMENT","$345,057,000.00","1,944"
"1991","7040","PUNCHED CARD EQUIPMENT","$33,429,000.00","30"
"1991","7042","MINI & MICRO COMPUTER CONT DEVICES","$47,824,000.00","306"
"1991","7045","ADP SUPPLIES","$161,593,000.00","1,188"
"1991","7050","ADP COMPONENTS","$211,093,000.00","3,678"
"1991","7105","HOUSEHOLD FURNITURE","$74,574,000.00","698"
"1991","7110","OFFICE FURNITURE","$207,669,000.00","2,548"
"1991","7125","CABINETS LOCKERS BINS & SHELVING","$27,611,000.00","416"
"1991","7195","MISC FURNITURE & FIXTURES","$78,082,000.00","1,083"
"1991","7210","HOUSEHOLD FURNISHINGS","$30,078,000.00","233"
"1991","7220","FLOOR COVERINGS","$18,606,000.00","307"
"1991","7230","DRAPERIES, AWNINGS, AND SHADES","$5,656,000.00","95"
"1991","7240","HOUSEHOLD & COMM UTIL CONTAINERS","$6,749,000.00","40"
"1991","7290","MSC HOUSEHOLD FURNISHINGS APPLIANCE","$3,131,000.00","57"
"1991","7310","FOOD COOKING BAKING SERVING EQ","$45,291,000.00","242"
"1991","7320","KITCHEN EQUIPMENT AND APPLIANCES","$9,448,000.00","140"
"1991","7330","KITCHEN HAND TOOLS AND UTENSILS","$4,627,000.00","45"
"1991","7340","CUTLERY AND FLATWARE","$15,603,000.00","89"
"1991","7350","TABLEWARE","$29,174,000.00","391"
"1991","7360","SET KIT & OUTFIT FOOD PREP & SERV","$36,690,000.00","228"
"1991","7420","ACCOUNTING AND CALCULATING MACHINES","$1,087,000.00","20"
"1991","7430","TYPEWRITER & OFFICE COMPOSING MACH","$1,079,000.00","29"
"1991","7435","OFFICE INFORMATION SYSTEM EQUIPMENT","$19,297,000.00","55"
"1991","7450","OFFICE SOUND RECORDING REPRO MACH","$7,108,000.00","87"
"1991","7460","VISIBLE RECORD EQUIPMENT","$6,254,000.00","89"
"1991","7490","MISCELLANEOUS OFFICE MACHINES","$7,557,000.00","136"
"1991","7510","OFFICE SUPPLIES","$22,574,000.00","447"
"1991","7520","OFFICE DEVICES AND ACCESSORIES","$14,172,000.00","289"
"1991","7530","STATIONERY AND RECORD FORMS","$119,443,000.00","1,371"
"1991","7540","STANDARD FORMS","$125,000.00","3"
"1991","7610","BOOKS AND PAMPHLETS","$26,491,000.00","339"
"1991","7630","NEWSPAPERS AND PERIODICALS","$10,499,000.00","164"
"1991","7640","MAPS, ATLASES, CHARTS, AND GLOBES","$14,070,000.00","121"
"1991","7650","DRAWINGS AND SPECIFICATIONS","$1,146,000.00","14"
"1991","7670","MICROFILM, PROCESSED","$5,215,000.00","76"
"1991","7690","MISCELLANEOUS PRINTED MATTER","$107,897,000.00","202"
"1991","7710","MUSICAL INSTRUMENTS","$696,000.00","14"
"1991","7720","MUSICAL INSTRUMENT PARTS & ACC","$105,000.00","3"
"1991","7730","PHONOGRAPH,RADIO & TV-HOME TYPE","$1,730,000.00","38"
"1991","7740","PHONOGRAPH RECORDS","$1,626,000.00","7"
"1991","7810","ATHLETIC AND SPORTING EQUIPMENT","$3,839,000.00","49"
"1991","7820","GAMES, TOYS, AND WHEELED GOODS","$437,000.00","8"
"1991","7830","RECREATIONAL & GYMNASTIC EQ","$7,340,000.00","118"
"1991","7910","FLOOR POLISHERS & VACUUM CLEANERS","$3,418,000.00","56"
"1991","7920","BROOMS, BRUSHES, MOPS, AND SPONGES","$27,540,000.00","446"
"1991","7930","CLEANING/POLISHING COMPOUNDS & PREP","$40,580,000.00","544"
"1991","8010","PAINT,DOPE,VARNISH & RELATED PROD","$145,759,000.00","517"
"1991","8020","PAINT AND ARTISTS' BRUSHES","$1,041,000.00","7"
"1991","8030","PRESERVATIVE AND SEALING COMPOUNDS","$8,249,000.00","106"
"1991","8040","ADHESIVES","$3,451,000.00","57"
"1991","8105","BAGS AND SACKS","$79,565,000.00","696"
"1991","8110","DRUMS AND CANS","$9,644,000.00","58"
"1991","8115","BOXES, CARTONS, AND CRATES","$67,933,000.00","344"
"1991","8120","GAS CYLINDERS","$4,062,000.00","29"
"1991","8125","BOTTLES AND JARS","$239,000.00","9"
"1991","8130","REELS AND SPOOLS","$151,000.00","2"
"1991","8135","PACKAGING & PACKING BULK MATERIALS","$25,002,000.00","371"
"1991","8140","AMMUNITION & NUCLEAR ORDNANCE BOXES","$47,770,000.00","160"
"1991","8145","SPECIAL SHIPPING & STORAGE CONTAIN","$93,797,000.00","244"
"1991","8305","TEXTILE FABRICS","$60,709,000.00","488"
"1991","8310","YARD AND THREAD","$10,423,000.00","14"
"1991","8315","NOTIONS AND APPAREL FINDINGS","$3,574,000.00","22"
"1991","8320","PADDING AND STUFFING MATERIALS","$978,000.00","28"
"1991","8325","FUR MATERIALS","$62,000.00","4"
"1991","8330","LEATHER","$1,976,000.00","16"
"1991","8335","SHOE FINDINGS AND SOLING MATERIALS","$45,000.00","2"
"1991","8340","TENTS AND TARPAULINS","$78,877,000.00","136"
"1991","8345","FLAGS AND PENNANTS","$19,046,000.00","42"
"1991","8405","OUTERWEAR, MEN'S","$120,701,000.00","146"
"1991","8410","OUTERWEAR, WOMEN'S","$14,742,000.00","78"
"1991","8415","CLOTHING, SPECIAL PURPOSE","$677,099,000.00","419"
"1991","8420","UNDERWEAR AND NIGHTWEAR, MEN'S","$36,849,000.00","28"
"1991","8425","UNDERWEAR AND NIGHTWEAR, WOMEN'S","$1,254,000.00","6"
"1991","8430","FOOTWEAR, MEN'S","$137,555,000.00","98"
"1991","8435","FOOTWEAR, WOMEN'S","$3,793,000.00","3"
"1991","8440","HOSIERY HANDWEAR & CLOTHING ACC-MEN","$32,588,000.00","64"
"1991","8445","HOSIERY HANDWEAR-CLOTHING ACC-WOMEN","$1,776,000.00","31"
"1991","8450","CHILDREN & INFANTS APPAREL & ACC","$7,927,000.00","67"
"1991","8455","BADGES AND INSIGNIA","$10,432,000.00","104"
"1991","8460","LUGGAGE","$11,396,000.00","54"
"1991","8465","INDIVIDUAL EQUIPMENT","$98,647,000.00","170"
"1991","8470","ARMOR, PERSONAL","$63,317,000.00","56"
"1991","8475","SPEC FLIGHT CLOTHING & ACCESSORIES","$20,375,000.00","62"
"1991","8510","PERFUME,TOILET PREPARATION & POWDER","$16,014,000.00","211"
"1991","8520","TOILET SOAP,SHAVE PREP & DENTIFRICE","$7,916,000.00","144"
"1991","8530","PERSONAL TOILETRY ARTICLES","$3,494,000.00","90"
"1991","8540","TOILETRY PAPER PRODUCTS","$60,644,000.00","681"
"1991","8710","FORAGE AND FEED","$15,052,000.00","263"
"1991","8720","FERTILIZERS","$660,000.00","11"
"1991","8730","SEEDS AND NURSERY STOCK","$2,574,000.00","90"
"1991","8810","LIVE ANIMALS, RAISED FOR FOOD","$294,000.00","2"
"1991","8820","LIVE ANIMALS, NOT RAISED FOR FOOD","$6,641,000.00","75"
"1991","8900","PERISHABLE SUBSISTENCE $10K TO $25K","$75,000.00","4"
"1991","8905","MEAT, POULTRY, AND FISH","$873,828,000.00","4,980"
"1991","8910","DAIRY FOODS AND EGGS","$278,555,000.00","1,682"
"1991","8915","FRUITS AND VEGETABLES","$510,730,000.00","2,716"
"1991","8920","BAKERY AND CEREAL PRODUCTS","$734,403,000.00","2,563"
"1991","8925","SUGAR, CONFECTIONERY, AND NUTS","$81,207,000.00","716"
"1991","8930","JAMS, JELLIES, AND PRESERVES","$25,075,000.00","129"
"1991","8935","SOUPS AND BOUILLONS","$21,902,000.00","126"
"1991","8940","SPECIAL DIETARY FOOD & SPECIAL PREP","$523,891,000.00","1,239"
"1991","8945","FOOD, OILS AND FATS","$172,592,000.00","312"
"1991","8950","CONDIMENTS AND RELATED PRODUCTS","$36,099,000.00","553"
"1991","8955","COFFEE, TEA, AND COCOA","$35,028,000.00","219"
"1991","8960","BEVERAGES, NONALCOHOLIC","$43,934,000.00","520"
"1991","8970","COMPOSITE FOOD PACKAGES","$375,329,000.00","34"
"1991","8975","TOBACCO PRODUCTS","$99,782,000.00","483"
"1991","8999","FOOD ITEMS FOR RESALE","$135,395,000.00","1,227"
"1991","9110","FUELS, SOLID","$2,125,302,000.00","206"
"1991","9130","LIQUID PROPELLANTS -PETROLEUM BASE","$4,561,263,000.00","524"
"1991","9135","LIQUID PROPELLANTS - CHEMICAL BASE","$70,515,000.00","271"
"1991","9140","FUEL OILS","$1,055,105,000.00","668"
"1991","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC","$174,371,000.00","271"
"1991","9160","MISCELLANEOUS WAXES, OILS, AND FATS","$1,408,000.00","13"
"1991","9310","PAPER AND PAPERBOARD","$107,306,000.00","186"
"1991","9320","RUBBER FABRICATED MATERIALS","$8,271,000.00","27"
"1991","9330","PLASTICS FABRICATED MATERIALS","$7,500,000.00","174"
"1991","9340","GLASS FABRICATED MATERIALS","$3,574,000.00","25"
"1991","9350","REFRACTORIES & FIRE SURFACING MAT","$336,000.00","7"
"1991","9390","MISC FABRICATED NONMETAL MATERIALS","$10,067,000.00","73"
"1991","9420","FIBERS VEGETABLE ANIMAL & SYNTHETIC","$401,000.00","7"
"1991","9430","MISC CRUDE ANIMAL PRODS - INEDIBLE","$5,675,000.00","10"
"1991","9440","MISC CRUDE AGRI & FORESTRY PROD","$15,130,000.00","15"
"1991","9450","NONMETALLIC SCRAP, EXCEPT TEXTILE","$146,000.00","2"
"1991","9505","WIRE, NONELECTRICAL","$10,322,000.00","26"
"1991","9510","BARS AND RODS","$3,617,000.00","49"
"1991","9515","PLATE, SHEET, STRIP, FOIL, AND LEAF","$17,702,000.00","222"
"1991","9520","STRUCTURAL SHAPES","$9,276,000.00","88"
"1991","9525","WIRE NONELECT NONFERROUS BASE METAL","$394,000.00","8"
"1991","9530","BARS & RODS NONFERROUS BASE METAL","$5,768,000.00","41"
"1991","9535","PLATE SHEET STRIP-NONFERROUS METAL","$47,372,000.00","213"
"1991","9540","STRUCTURAL SHAPES NONFERROUS METAL","$3,060,000.00","27"
"1991","9545","PLATE,SHEET,STRIP & WIRE-PREC METAL","$1,529,000.00","19"
"1991","9610","ORES","$112,000.00","2"
"1991","9620","MINERALS, NATURAL AND SYNTHETIC","$4,029,000.00","41"
"1991","9630","ADDITIVE METAL MATERIALS","$67,000.00","4"
"1991","9640","IRON & STEEL PRIMARY & SEMIFINISHED","$1,351,000.00","9"
"1991","9650","NONFERROUS BASE METAL REFINERY","$50,033,000.00","46"
"1991","9660","PRECIOUS METALS PRIMARY FORMS","$169,869,000.00","89"
"1991","9670","IRON AND STEEL SCRAP","$50,000.00","1"
"1991","9905","SIGNS,AD DISPLAYS & IDENT PLATES","$8,620,000.00","100"
"1991","9910","JEWELRY","$114,000.00","2"
"1991","9915","COLLECTORS AND/OR HISTORICAL ITEMS","$47,000.00","2"
"1991","9920","SMOKERS' ARTICLES AND MATCHES","$2,435,000.00","3"
"1991","9925","ECCLESIASTICAL EQ FURNISHING & SUP","$350,000.00","5"
"1991","9930","MEMORIALS-CEMETERY & MORTUARY EQ","$10,361,000.00","85"
"1991","9998","NON-FOOD ITEMS FOR RESALE","$63,498,000.00","276"
"1991","9999","MISCELLANEOUS ITEMS","$1,057,724,000.00","2,860"
"1991","AA14","R&D-INSECT & DIS CONT-ENG DEV","$686,000.00","1"
"1991","AA20","R&D-AGRI MARKETING","$2,059,000.00","15"
"1991","AA22","R&D-AGRI MARKETING-A RES/EXPL DEV","$1,738,000.00","6"
"1991","AA24","AGRICULTURE MARKETING (ENGINEERING)","$1,269,000.00","7"
"1991","AA31","AGRICULTURE PRODUCTION (BASIC)","$39,000.00","1"
"1991","AA34","R&D-AGRI PRODUCTION-ENG DEV","$10,498,000.00","1"
"1991","AA35","R&D-AGRI PRODUCTION-OPSY DEV","-$166,000.00","1"
"1991","AA90","R&D-OTHER AGRI","$1,300,000.00","2"
"1991","AA94","OTHER AGRICULTURE (ENGINEERING)","$2,760,000.00","4"
"1991","AA96","R&D-OTHER AGRI-MGMT SUP","$433,000.00","12"
"1991","AB12","R&D-CRIME PREVENT & CONT-A RES/EXPL","$1,000,000.00","1"
"1991","AB22","R&D-FIRE PREVENT & CONT-A RES/EXPL","$319,000.00","3"
"1991","AB91","R&D-OTHER SVC & DEVELOP-B RES","$1,100,000.00","2"
"1991","AB92","R&D-OTHER SVC & DEVELOP-A RES/EXPL","$125,000.00","2"
"1991","AB94","R&D-OTHER SVC & DEVELOP-ENG DEV","$2,877,000.00","4"
"1991","AC11","DEFENSE AIRCRAFT (BASIC)","$2,539,000.00","32"
"1991","AC12","R&D-AIRCRAFT-A RES/EXPL DEV","$25,510,000.00","97"
"1991","AC13","DEFENSE AIRCRAFT (ADVANCED)","$873,658,000.00","242"
"1991","AC14","DEFENSE AIRCRAFT (ENGINEERING)","$720,513,000.00","287"
"1991","AC15","DEFENSE AIRCRAFT (OPERATIONAL)","$102,197,000.00","54"
"1991","AC16","R&D-AIRCRAFT-MGMT SUP","$34,641,000.00","88"
"1991","AC21","R&D-MISSILE & SPACE SYS-B RES","$72,454,000.00","136"
"1991","AC22","R&D-MISSILE & SPACE SYS-A RES/EXPL","$75,855,000.00","165"
"1991","AC23","R&D-MISSILE & SPACE SYS-ADV DEV","$932,076,000.00","1,446"
"1991","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","$789,074,000.00","354"
"1991","AC25","R&D-MISSILE & SPACE SYS-OPSY DEV","$346,358,000.00","161"
"1991","AC26","R&D-MISSILE & SPACE SYS-MGMT SUP","$31,632,000.00","82"
"1991","AC31","DEFENSE SHIPS (BASIC)","$8,912,000.00","75"
"1991","AC32","DEFENSE SHIPS (APPLIED/EXPLORATORY)","$24,140,000.00","161"
"1991","AC33","DEFENSE SHIPS (ADVANCED)","$481,967,000.00","166"
"1991","AC34","DEFENSE SHIPS (ENGINEERING)","$48,668,000.00","76"
"1991","AC35","DEFENSE SHIPS (OPERATIONAL)","$4,735,000.00","10"
"1991","AC36","DEFENSE SHIPS (MANAGEMENT/SUPPORT)","$8,416,000.00","20"
"1991","AC41","DEFENSE TANK - AUTOMOTIVE (BASIC)","$2,037,000.00","11"
"1991","AC42","R&D-TANK - AUTOMOTIVE-A RES/EXPL DE","$76,345,000.00","86"
"1991","AC43","R&D-TANK - AUTOMOTIVE-ADV DEV","$166,350,000.00","48"
"1991","AC44","R&D-TANK - AUTOMOTIVE-ENG DEV","$120,380,000.00","77"
"1991","AC45","R&D-TANK - AUTOMOTIVE-OPSY DEV","$17,837,000.00","14"
"1991","AC46","R&D-TANK - AUTOMOTIVE-MGMT SUP","$9,147,000.00","11"
"1991","AC51","WEAPONS (BASIC)","$12,134,000.00","51"
"1991","AC52","WEAPONS (APPLIED/EXPLORATORY)","$47,096,000.00","179"
"1991","AC53","WEAPONS (ADVANCED)","$110,736,000.00","330"
"1991","AC54","WEAPONS (ENGINEERING)","$314,040,000.00","217"
"1991","AC55","WEAPONS (OPERATIONAL)","$13,993,000.00","105"
"1991","AC56","WEAPONS (MANAGEMENT/SUPPORT)","$7,797,000.00","71"
"1991","AC60","R&D-ELECTRONICS & COMM EQ","$92,000.00","2"
"1991","AC61","R&D-ELECTRONICS & COMM EQ-B RES","$79,964,000.00","212"
"1991","AC62","R&D-ELECTRONICS & COMM EQ-A RES/EXP","$191,667,000.00","666"
"1991","AC63","R&D-ELECTRONICS & COMM EQ-ADV DEV","$374,125,000.00","775"
"1991","AC64","R&D-ELECTRONICS & COMM EQ-ENG DEV","$918,773,000.00","887"
"1991","AC65","R&D-ELECTRONICS & COMM EQ-OPSY DEV","$1,216,613,000.00","666"
"1991","AC66","R&D-ELECTRONICS & COMM EQ-MGMT SUP","$44,985,000.00","151"
"1991","AC91","R&D-MISC HARD GOODS-B RES","$6,853,000.00","21"
"1991","AC92","R&D-MISC HARD GOODS-A RES/EXPL DEV","$5,306,000.00","14"
"1991","AC93","R&D-MISC HARD GOODS-ADV DEV","$8,722,000.00","30"
"1991","AC94","R&D-MISC HARD GOODS-ENG DEV","$51,182,000.00","43"
"1991","AC95","R&D-MISC HARD GOODS-OPSY DEV","$5,725,000.00","19"
"1991","AC96","R&D-MISC HARD GOODS-MGMT SUP","$958,000.00","12"
"1991","AD11","AMMUNITION (BASIC)","$2,801,000.00","14"
"1991","AD12","AMMUNITION (APPLIED/EXPLORATORY)","$7,167,000.00","28"
"1991","AD13","AMMUNITION (ADVANCED)","$65,742,000.00","54"
"1991","AD14","AMMUNITION (ENGINEERING)","$89,393,000.00","50"
"1991","AD15","AMMUNITION (OPERATIONAL)","$2,068,000.00","3"
"1991","AD16","AMMUNITION (MANAGEMENT/SUPPORT)","$4,255,000.00","16"
"1991","AD20","R&D-SVCS","$27,000.00","1"
"1991","AD21","SERVICES (BASIC)","$22,372,000.00","149"
"1991","AD22","SERVICES (APPLIED/EXPLORATORY)","$20,757,000.00","167"
"1991","AD23","SERVICES (ADVANCED)","$71,616,000.00","471"
"1991","AD24","SERVICES (ENGINEERING)","$80,613,000.00","450"
"1991","AD25","SERVICES (OPERATIONAL)","$162,649,000.00","391"
"1991","AD26","SERVICES (MANAGEMENT/SUPPORT)","$87,574,000.00","223"
"1991","AD33","SUBSISTENCE (ADVANCED)","$5,376,000.00","3"
"1991","AD35","SUBSISTENCE (OPERATIONAL)","$43,000.00","1"
"1991","AD41","R&D-TEXTILES,CLOTHING,ETC-B RES","$750,000.00","10"
"1991","AD42","R&D-TEXTILES,CLOTHING,ETC-A RES/EXP","$15,644,000.00","39"
"1991","AD43","R&D-TEXTILES,CLOTHING,ETC-ADV DEV","$6,955,000.00","26"
"1991","AD44","R&D-TEXTILES,CLOTHING,ETC-ENG DEV","$176,000.00","19"
"1991","AD45","R&D-TEXTILES,CLOTHING,ETC-OPSY DEV","$4,138,000.00","45"
"1991","AD46","R&D-TEXTILES,CLOTHING,ETC-MGMT SUP","$86,000.00","2"
"1991","AD51","FUELS AND LUBRICANTS (BASIC)","$1,048,000.00","10"
"1991","AD52","R&D-FUELS & LUBRICANTS-A RES/EXPL D","$4,838,000.00","35"
"1991","AD53","FUELS AND LUBRICANTS (ADVANCED)","$830,000.00","4"
"1991","AD54","FUELS AND LUBRICANTS (ENGINEERING)","$125,000.00","1"
"1991","AD55","FUELS AND LUBRICANTS (OPERATIONAL)","$50,000.00","1"
"1991","AD56","R&D-FUELS & LUBRICANTS-MGMT SUP","$410,000.00","2"
"1991","AD61","CONSTRUCTION (BASIC)","$1,557,000.00","6"
"1991","AD62","CONSTRUCTION (APPLIED/EXPLORATORY)","$15,647,000.00","23"
"1991","AD63","CONSTRUCTION (ADVANCED)","$2,135,000.00","16"
"1991","AD64","CONSTRUCTION (ENGINEERING)","$2,748,000.00","8"
"1991","AD65","CONSTRUCTION (OPERATIONAL)","$1,729,000.00","17"
"1991","AD66","CONSTRUCTION (MANAGEMENT/SUPPORT)","$278,000.00","7"
"1991","AD91","OTHER DEFENSE (BASIC)","$386,782,000.00","1,520"
"1991","AD92","OTHER DEFENSE (APPLIED/EXPLORATORY)","$1,240,757,000.00","3,434"
"1991","AD93","OTHER DEFENSE (ADVANCED)","$937,370,000.00","1,181"
"1991","AD94","OTHER DEFENSE (ENGINEERING)","$238,759,000.00","205"
"1991","AD95","OTHER DEFENSE (OPERATIONAL)","$79,794,000.00","286"
"1991","AD96","OTHER DEFENSE (MANAGEMENT/SUPPORT)","$155,234,000.00","278"
"1991","AE21","R&D-PROD/SERV IMPROVEMENT-B RES","$6,130,000.00","36"
"1991","AE22","R&D-PROD/SERV IMPROVEMENT-A RES/EXP","$128,000.00","1"
"1991","AE23","R&D-PROD/SERV IMPROVEMENT-ADV DEV","$49,000.00","1"
"1991","AE25","R&D-PROD/SERV IMPROVEMENT-OPSY DEV","$58,000.00","1"
"1991","AE31","MANUFACTURING TECHNOLOGY (BASIC)","$340,000.00","2"
"1991","AE32","R&D-MANUFACTURING TECH-A RES/EXPL D","$300,000.00","2"
"1991","AE33","MANUFACTURING TECHNOLOGY (ADVANCED)","$19,896,000.00","4"
"1991","AE34","R&D-MANUFACTURING TECH-ENG DEV","$891,000.00","9"
"1991","AE35","R&D-MANUFACTURING TECH-OPSY DEV","$95,738,000.00","147"
"1991","AE36","R&D-MANUFACTURING TECH-MGMT SUP","$1,777,000.00","12"
"1991","AE91","R&D-ECON GROW-PRODUCTIVTY-B RES","$262,000.00","1"
"1991","AE92","R&D-ECON GROW-PRODUCTIVTY-A RES/EXP","$123,000.00","2"
"1991","AE94","R&D-ECON GROW-PRODUCTIVTY-ENG DEV","$2,301,000.00","5"
"1991","AE96","R&D-ECON GROW-PRODUCTIVTY-MGMT SUP","$62,000.00","1"
"1991","AF10","R&D-EDUCATIONAL","$23,000.00","1"
"1991","AF11","EDUCATION (BASIC)","$8,516,000.00","67"
"1991","AF12","EDUCATION (APPLIED/EXPLORATORY)","$6,673,000.00","30"
"1991","AF13","EDUCATION (ADVANCED)","$105,000.00","1"
"1991","AF14","EDUCATION (ENGINEERING)","$1,812,000.00","2"
"1991","AF15","EDUCATION (OPERATIONAL)","$311,000.00","1"
"1991","AF16","EDUCATION (MANAGEMENT/SUPPORT)","$2,062,000.00","29"
"1991","AG10","R&D-ENERGY - COAL","$844,000.00","3"
"1991","AG11","COAL (BASIC)","$88,087,519.00","189"
"1991","AG12","COAL (APPLIED/EXPLORATORY)","$27,164,000.00","53"
"1991","AG13","COAL (ADVANCED)","$34,735,048.00","48"
"1991","AG14","COAL (ENGINEERING)","$4,946,000.00","6"
"1991","AG15","COAL (OPERATIONAL)","$13,721,000.00","8"
"1991","AG20","R&D-ENERGY - GAS","$3,619,000.00","4"
"1991","AG21","GAS (BASIC)","$284,000.00","3"
"1991","AG22","GAS (APPLIED/EXPLORATORY)","$5,944,293.00","14"
"1991","AG23","GAS (ADVANCED)","$1,280,000.00","5"
"1991","AG24","GAS (ENGINEERING)","$100,000.00","1"
"1991","AG31","GEOTHERMAL (BASIC)","$3,640,000.00","8"
"1991","AG33","GEOTHERMAL (ADVANCED)","$32,000.00","1"
"1991","AG41","WIND ENERGY (BASIC)","$15,000.00","1"
"1991","AG50","R&D-ENERGY - NUCLEAR","$198,000.00","3"
"1991","AG51","NUCLEAR (BASIC)","$185,198,277.00","99"
"1991","AG52","NUCLEAR (APPLIED/EXPLORATORY)","$18,597,000.00","72"
"1991","AG53","NUCLEAR (ADVANCED)","$28,797,716.00","18"
"1991","AG54","NUCLEAR (ENGINEERING)","$44,295,000.00","46"
"1991","AG61","PETROLEUM (BASIC)","$2,702,000.00","14"
"1991","AG64","PETROLEUM (ENGINEERING)","$129,000.00","3"
"1991","AG71","SOLAR/PHOTOVOLTAIC (BASIC)","$197,960,192.00","30"
"1991","AG72","R&D-ENERGY - SOLAR/PHOTOVOLTAIC-A R","$618,000.00","11"
"1991","AG81","CONSERVATION OF ENERGY (BASIC)","$23,048,000.00","18"
"1991","AG83","CONSERVATION OF ENERGY (ADVANCED)","$3,541,000.00","3"
"1991","AG85","R&D-CONSERV OF ENERGY-OPSY DEV","-$1,000.00","1"
"1991","AG86","R&D-CONSERV OF ENERGY-MGMT SUP","$650,000.00","3"
"1991","AG90","R&D-OTHER ENERGY","-$58,000.00","1"
"1991","AG91","OTHER ENERGY (BASIC)","$413,163,749.00","78"
"1991","AG92","OTHER ENERGY (APPLIED/EXPLORATORY)","$50,693,733.00","59"
"1991","AG93","OTHER ENERGY (ADVANCED)","$24,539,000.00","9"
"1991","AG94","OTHER ENERGY (ENGINEERING)","$7,575,000.00","6"
"1991","AG96","OTHER ENERGY (MANAGEMENT/SUPPORT)","$448,000.00","8"
"1991","AH11","R&D-POLLUTION CONT/ABATE-B RES","$5,579,000.00","57"
"1991","AH12","R&D-POLLUTION CONT/ABATE-A RES/EXPL","$4,643,000.00","62"
"1991","AH13","R&D-POLLUTION CONT/ABATE-ADV DEV","$1,600,000.00","2"
"1991","AH16","R&D-POLLUTION CONT/ABATE-MGMT SUP","$231,000.00","2"
"1991","AH20","R&D-AIR POLLUTION","-$17,000.00","1"
"1991","AH21","AIR POLLUTION (BASIC)","$43,764,000.00","197"
"1991","AH22","AIR POLLUTION (APPLIED/EXPLORATORY)","$6,542,000.00","46"
"1991","AH23","AIR POLLUTION (ADVANCED)","$265,000.00","3"
"1991","AH24","AIR POLLUTION (ENGINEERING)","$7,749,000.00","70"
"1991","AH25","AIR POLLUTION (OPERATIONAL)","$2,195,000.00","1"
"1991","AH26","AIR POLLUTION (MANAGEMENT/SUPPORT)","$463,000.00","2"
"1991","AH31","WATER POLLUTION (BASIC)","$2,287,000.00","19"
"1991","AH32","R&D-WATER POLLUTION-A RES/EXPL DEV","$47,000.00","1"
"1991","AH33","WATER POLLUTION (ADVANCED)","$50,000.00","1"
"1991","AH46","R&D-NOISE POLLUTION-MGMT SUP","$54,000.00","1"
"1991","AH50","R&D-OTHER POLLUTION","$102,000.00","2"
"1991","AH51","R&D-OTHER POLLUTION-RESEARCH","$52,000.00","1"
"1991","AH90","R&D-OTHER ENVIRONMENT","$327,000.00","3"
"1991","AH91","R&D-OTHER ENVIRONMENT-B RES","$21,316,000.00","121"
"1991","AH92","R&D-OTHER ENVIRONMENT-A RES/EXPL DE","$4,627,000.00","25"
"1991","AH93","R&D-OTHER ENVIRONMENT-ADV DEV","$1,486,000.00","9"
"1991","AH94","R&D-OTHER ENVIRONMENT-ENG DEV","$77,000.00","2"
"1991","AH95","R&D-OTHER ENVIRONMENT-OPSY DEV","$863,000.00","4"
"1991","AH96","R&D-OTHER ENVIRONMENT-MGMT SUP","$6,398,149.00","13"
"1991","AJ10","R&D-PHYSICAL SCIENCE","$20,000.00","2"
"1991","AJ11","PHYSICAL SCIENCES (BASIC)","$109,717,000.00","650"
"1991","AJ12","R&D-PHYSICAL SCIENCE-A RES/EXPL DEV","$58,807,000.00","251"
"1991","AJ13","PHYSICAL SCIENCES (ADVANCED)","$14,018,000.00","99"
"1991","AJ14","PHYSICAL SCIENCES (ENGINEERING)","$27,378,000.00","12"
"1991","AJ15","PHYSICAL SCIENCES (OPERATIONAL)","$845,000.00","5"
"1991","AJ16","R&D-PHYSICAL SCIENCE-MGMT SUP","$26,502,000.00","46"
"1991","AJ21","R&D-MATH & COMPUTER SCI-B RES","$912,000.00","18"
"1991","AJ22","R&D-MATH & COMPUTER SCI-A RES/EXPL","$1,687,000.00","6"
"1991","AJ23","R&D-MATH & COMPUTER SCI-ADV DEV","$91,000.00","1"
"1991","AJ25","R&D-MATH & COMPUTER SCI-OPSY DEV","$679,000.00","9"
"1991","AJ26","R&D-MATH & COMPUTER SCI-MGMT SUP","$270,000.00","1"
"1991","AJ31","ENVIRONMENTAL SCIENCES (BASIC)","$301,211,406.00","41"
"1991","AJ32","R&D-ENVIRONMENTAL SCI-A RES/EXPL DE","$4,202,000.00","58"
"1991","AJ34","R&D-ENVIRONMENTAL SCI-ENG DEV","$57,000.00","1"
"1991","AJ35","R&D-ENVIRONMENTAL SCI-OPSY DEV","-$51,000.00","3"
