"Fiscal Year","Contracting Department ID","Contracting Department Name","Contracting Agency Name","Contracting Agency ID","Action Obligation","Actions"
"2001","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF THE CHIEF FINANCIAL OFFICER","1205","$63,266.00","8"
"2001","1300","COMMERCE, DEPARTMENT OF","BUREAU OF THE CENSUS","1323","$199,482,029.64","963"
"2001","1300","COMMERCE, DEPARTMENT OF","COMMERCE, DEPARTMENT OF","1300","$7,625,000.00","6"
"2001","1300","COMMERCE, DEPARTMENT OF","NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","1341","$133,810,000.00","1,998"
"2001","1300","COMMERCE, DEPARTMENT OF","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","1330","$506,832,271.47","4,617"
"2001","1300","COMMERCE, DEPARTMENT OF","NATIONAL TECHNICAL INFORMATION SERVICE","1342","$3,095,000.00","67"
"2001","1300","COMMERCE, DEPARTMENT OF","NATIONAL TELECOMMUNICATIONS AND INFORMATION ADMINISTRATION","1335","$387,000.00","11"
"2001","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE INSPECTOR GENERAL","1304","$2,831,000.00","6"
"2001","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE SECRETARY","1301","$73,915,135.30","300"
"2001","1300","COMMERCE, DEPARTMENT OF","PATENT AND TRADEMARK OFFICE","1344","$327,127,872.00","1,069"
"2001","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF INDIAN AFFAIRS","1450","$201,096,415.29","1,218"
"2001","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF LAND MANAGEMENT","1422","$236,513,027.97","3,762"
"2001","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF OCEAN ENERGY MANAGEMENT","1435","$301,035,524.18","1,514"
"2001","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF RECLAMATION","1425","$195,412,609.92","1,937"
"2001","1400","INTERIOR, DEPARTMENT OF THE","GEOLOGICAL SURVEY","1434","$148,889,547.41","2,710"
"2001","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL PARK SERVICE","1443","$336,778,201.90","4,214"
"2001","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, BUDGET AND ADMINISTRATION","1406","$522,829,118.48","2,848"
"2001","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF SURFACE MINING, RECLAMATION AND ENFORCEMENT","1438","$7,957,021.46","279"
"2001","1400","INTERIOR, DEPARTMENT OF THE","U.S. FISH AND WILDLIFE SERVICE","1448","$140,652,701.27","2,900"
"2001","1500","JUSTICE, DEPARTMENT OF","ATF ACQUISITION AND PROPERTY MGMT DIV","1560","$0.00","1"
"2001","1500","JUSTICE, DEPARTMENT OF","DRUG ENFORCEMENT ADMINISTRATION","1524","$428,048,553.00","1,646"
"2001","1500","JUSTICE, DEPARTMENT OF","FEDERAL BUREAU OF INVESTIGATION","1549","$320,678,458.32","1,671"
"2001","1500","JUSTICE, DEPARTMENT OF","FEDERAL PRISON SYSTEM","1540","$1,497,951,783.31","21,943"
"2001","1500","JUSTICE, DEPARTMENT OF","IMMIGRATION AND NATURALIZATION SERVICE","1528","$611,992,000.00","1,868"
"2001","1500","JUSTICE, DEPARTMENT OF","OFFICE OF JUSTICE PROGRAMS","1550","$96,689,450.27","415"
"2001","1500","JUSTICE, DEPARTMENT OF","OFFICES, BOARDS AND DIVISIONS","1501","$696,585,733.37","4,941"
"2001","1500","JUSTICE, DEPARTMENT OF","U.S. MARSHALS SERVICE","1544","$327,258,000.00","1,455"
"2001","1600","LABOR, DEPARTMENT OF","BUREAU OF INTERNATIONAL LABOR AFFAIRS","1609","$17,873,000.00","40"
"2001","1600","LABOR, DEPARTMENT OF","BUREAU OF LABOR STATISTICS","1625","$39,920,000.00","225"
"2001","1600","LABOR, DEPARTMENT OF","EMPLOYEE BENEFITS SECURITY ADMINISTRATION","1621","$32,498,000.00","118"
"2001","1600","LABOR, DEPARTMENT OF","EMPLOYMENT AND TRAINING ADMINISTRATION","1630","$1,083,558,791.00","1,318"
"2001","1600","LABOR, DEPARTMENT OF","EMPLOYMENT STANDARDS ADMINISTRATION","1635","$74,702,896.00","286"
"2001","1600","LABOR, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","1601","$164,000.00","2"
"2001","1600","LABOR, DEPARTMENT OF","MINE SAFETY AND HEALTH ADMINISTRATION","1645","$21,180,000.00","187"
"2001","1600","LABOR, DEPARTMENT OF","OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION","1650","$37,779,000.00","216"
"2001","1600","LABOR, DEPARTMENT OF","OFF OF THE DEPUTY UNDER SECRETARY FOR CONGRESSIONAL AFFAIRS","1607","$35,000.00","1"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF ADMINISTRATIVE LAW JUDGES","1613","$877,000.00","18"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF INFORMATION AND PUBLIC AFFAIRS","1608","$603,000.00","19"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1604","$17,589,000.00","78"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR ADMIN AND MANAGEMENT","1605","$42,589,229.56","332"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR POLICY","1606","$6,910,000.00","27"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF THE CHIEF FINANCIAL OFFICER","1622","$13,642,000.00","65"
"2001","1600","LABOR, DEPARTMENT OF","OFFICE OF THE SOLICITOR","1603","$3,583,000.00","27"
"2001","1600","LABOR, DEPARTMENT OF","PENSION BENEFIT GUARANTY CORPORATION","1665","$62,338,927.81","4"
"2001","1600","LABOR, DEPARTMENT OF","PRESIDENT'S COMMITTEE ON EMPLOYMENT OF THE HANDICAPPED","1667","$3,021,000.00","13"
"2001","1600","LABOR, DEPARTMENT OF","VETERANS EMPLOYMENT AND TRAINING SERVICES","1653","$3,554,000.00","13"
"2001","1600","LABOR, DEPARTMENT OF","WOMEN'S BUREAU","1655","$421,000.00","3"
"2001","1900","STATE, DEPARTMENT OF","STATE, DEPARTMENT OF","1900","$1,806,785,165.01","8,807"
"2001","2000","TREASURY, DEPARTMENT OF THE","ALCOHOL AND TOBACCO TAX AND TRADE BUREAU","2022","$124,323,000.00","699"
"2001","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF ENGRAVING AND PRINTING","2041","$211,664,527.00","642"
"2001","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF THE PUBLIC DEBT","2036","$199,582,936.09","6,544"
"2001","2000","TREASURY, DEPARTMENT OF THE","DEPARTMENTAL OFFICES","2001","$81,468,197.43","446"
"2001","2000","TREASURY, DEPARTMENT OF THE","FEDERAL LAW ENFORCEMENT TRAINING CENTER","2024","$63,121,000.00","1,279"
"2001","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL CRIME ENFORCEMENT NETWORK","2026","$419,173,000.00","1,575"
"2001","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL MANAGEMENT SERVICE","2033","$67,788,990.24","417"
"2001","2000","TREASURY, DEPARTMENT OF THE","INTERNAL REVENUE SERVICE","2050","$1,478,560,470.09","4,629"
"2001","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THE COMPTROLLER OF THE CURRENCY","2046","$32,868,000.00","624"
"2001","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THRIFT SUPERVISION","2047","$12,106,000.00","161"
"2001","2000","TREASURY, DEPARTMENT OF THE","U.S. SECRET SERVICE","2028","$62,582,000.00","430"
"2001","2000","TREASURY, DEPARTMENT OF THE","UNITED STATES MINT","2044","$510,878,000.00","1,705"
"2001","2400","OFFICE OF PERSONNEL MANAGEMENT","OFFICE OF PERSONNEL MANAGEMENT","2400","$274,549,583.00","3,156"
"2001","2700","FEDERAL COMMUNICATIONS COMMISSION","FEDERAL COMMUNICATIONS COMMISSION","2700","$15,617,939.55","152"
"2001","2800","SOCIAL SECURITY ADMINISTRATION","SOCIAL SECURITY ADMINISTRATION","2800","$533,838,614.98","4,384"
"2001","2900","FEDERAL TRADE COMMISSION","FEDERAL TRADE COMMISSION","2900","$13,606,000.00","145"
"2001","3100","NUCLEAR REGULATORY COMMISSION","NUCLEAR REGULATORY COMMISSION","3100","$75,896,605.00","685"
"2001","3300","SMITHSONIAN INSTITUTION","SMITHSONIAN INSTITUTION","3300","$156,891,903.70","597"
"2001","3352","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","3352","$16,194,972.00","147"
"2001","3355","NATIONAL GALLERY OF ART","NATIONAL GALLERY OF ART","3355","$13,116,000.00","95"
"2001","3400","INTERNATIONAL TRADE COMMISSION","INTERNATIONAL TRADE COMMISSION","3400","$2,921,000.00","45"
"2001","3600","VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF","3600","$4,354,842,584.80","28,203"
"2001","4500","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","4500","$39,930,800.00","317"
"2001","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4730","$1,279,752,974.73","20,142"
"2001","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4735","$6,393,502,603.54","21,791"
"2001","4700","GENERAL SERVICES ADMINISTRATION","GENERAL SERVICES ADMINISTRATION","4700","$100,475.00","1"
"2001","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE ADMINISTRATOR(ACMD)","4705","$2,352,000.00","15"
"2001","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE CHIEF ACQUISITION OFFICER","4745","$2,530,000.00","6"
"2001","4700","GENERAL SERVICES ADMINISTRATION","PUBLIC BUILDINGS SERVICE","4740","$5,048,803,946.91","28,892"
"2001","4900","NATIONAL SCIENCE FOUNDATION","NATIONAL SCIENCE FOUNDATION","4900","$172,103,415.00","325"
"2001","5000","SECURITIES AND EXCHANGE COMMISSION","SECURITIES AND EXCHANGE COMMISSION","5000","$24,814,730.83","205"
"2001","5800","FEDERAL EMERGENCY MANAGEMENT AGENCY","FEDERAL EMERGENCY MANAGEMENT AGENCY","5800","$315,680,000.00","1,365"
"2001","5920","NATIONAL ENDOWMENT FOR THE ARTS","NATIONAL ENDOWMENT FOR THE ARTS","5920","$427,000.00","9"
"2001","5940","NATIONAL ENDOWMENT FOR THE HUMANITIES","NATIONAL ENDOWMENT FOR THE HUMANITIES","5940","$89,000.00","4"
"2001","6000","RAILROAD RETIREMENT BOARD","RAILROAD RETIREMENT BOARD","6000","$9,457,599.00","86"
"2001","6100","CONSUMER PRODUCT SAFETY COMMISSION","CONSUMER PRODUCT SAFETY COMMISSION","6100","$4,452,000.00","126"
"2001","6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","6300","$9,422,000.00","59"
"2001","6500","FEDERAL MARITIME COMMISSION","FEDERAL MARITIME COMMISSION","6500","$134,000.00","4"
"2001","6800","ENVIRONMENTAL PROTECTION AGENCY","ENVIRONMENTAL PROTECTION AGENCY","6800","$1,036,108,636.92","7,166"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL AVIATION ADMINISTRATION","6920","$0.00","1"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL HIGHWAY ADMINISTRATION","6925","$397,802,359.96","1,574"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION","6959","$3,455,941.49","10"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL RAILROAD ADMINISTRATION","6930","$31,421,056.44","505"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL TRANSIT ADMINISTRATION","6955","$30,552,298.00","72"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","6901","$333,745,085.00","526"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","MARITIME ADMINISTRATION","6938","$364,505,516.75","2,709"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION","6940","$57,056,274.00","580"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","RESEARCH AND INNOVATIVE TECHNOLOGY ADMINISTRATION","6943","$161,089,941.91","779"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","SAINT LAWRENCE SEAWAY DEVELOPMENT CORPORATION","6947","$1,096,000.00","60"
"2001","6900","TRANSPORTATION, DEPARTMENT OF","UNITED STATES COAST GUARD","6950","$930,327,465.90","9,451"
"2001","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. COAST GUARD","7008","$9,203,782.09","154"
"2001","7200","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","7200","$836,238,599.62","2,313"
"2001","7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","7300","$74,678,753.62","273"
"2001","7400","AMERICAN BATTLE MONUMENTS COMMISSION","AMERICAN BATTLE MONUMENTS COMMISSION","7400","$49,000.00","1"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","AGENCY FOR HEALTH CARE POLICY AND RESEARCH","7528","$85,067,718.00","191"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR DISEASE CONTROL","7523","$1,474,554,758.69","5,106"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR MEDICARE AND MEDICAID SERVICES","7530","$558,681,673.96","768"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","FOOD AND DRUG ADMINISTRATION","7524","$214,939,020.00","2,411"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH RESOURCES AND SERVICES ADMINISTRATION","7526","$117,123,895.00","588"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","INDIAN HEALTH SERVICE","7527","$33,019,415.89","391"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","NATIONAL INSTITUTES OF HEALTH","7529","$2,002,716,477.28","5,633"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR MANAGEMENT AND BUDGET","7505","$70,351,036.00","339"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASST SECRETARY FOR HEALTH EXCEPT NATIONAL CENTERS","7555","$499,095,562.44","1,626"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","PUBLIC HEALTH SERVICE","7520","$154,432,371.00","1,362"
"2001","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION","7522","$219,891,622.00","194"
"2001","8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","8000","$6,453,440,230.65","10,705"
"2001","84AF","ARMED FORCES RETIREMENT HOME","UNITED STATES SOLDIERS AND AIRMENS HOME","8400","$8,854,000.00","40"
"2001","8600","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","8600","$865,289,549.00","2,544"
"2001","8800","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","8800","$57,375,187.90","212"
"2001","8900","ENERGY, DEPARTMENT OF","ENERGY, DEPARTMENT OF","8900","$23,035,070,406.04","6,796"
"2001","8961","FEDERAL ENERGY REGULATORY COMMISSION","FEDERAL ENERGY REGULATORY COMMISSION","8961","$21,636,000.00","105"
"2001","9000","SELECTIVE SERVICE SYSTEM","SELECTIVE SERVICE SYSTEM","9000","$575,000.00","9"
"2001","9100","EDUCATION, DEPARTMENT OF","EDUCATION, DEPARTMENT OF","9100","$1,093,221,718.82","1,127"
"2001","9506","FEDERAL ELECTION COMMISSION","FEDERAL ELECTION COMMISSION","9506","$1,234,000.00","19"
"2001","9507","COMMODITY FUTURES TRADING COMMISSION","COMMODITY FUTURES TRADING COMMISSION","9507","$11,375,000.00","86"
"2001","9514","OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION","FOREST SERVICE","1226","$826,711,642.86","13,326"
"2001","9516","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","9516","$25,000.00","1"
"2001","9517","COMMISSION ON CIVIL RIGHTS","COMMISSION ON CIVIL RIGHTS","9517","$1,000.00","1"
"2001","9524","NATIONAL MEDIATION BOARD","NATIONAL MEDIATION BOARD","9524","$2,283,000.00","188"
"2001","9531","UNITED STATES HOLOCAUST MEMORIAL MUSEUM","UNITED STATES HOLOCAUST MEMORIAL MUSEUM","9531","$756,000.00","19"
"2001","9568","BROADCASTING BOARD OF GOVERNORS","BROADCASTING BOARD OF GOVERNORS","9568","$61,355,004.00","481"
"2001","9577","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","9577","$1,660,000.00","9"
"2001","9594","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","PRETRIAL SERVICES AGENCY","959P","$678,588.00","12"
"2001","9700","DEPT OF DEFENSE","AFRRI","9770","$1,459,147.00","13"
"2001","9700","DEPT OF DEFENSE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","97AE","$153,119,697.00","309"
"2001","9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","$1,250,386,399.24","22,123"
"2001","9700","DEPT OF DEFENSE","DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS)","97BZ","$183,203,889.80","500"
"2001","9700","DEPT OF DEFENSE","DEFENSE INFORMATION SYSTEMS AGENCY (DISA)","97AK","$2,443,246,123.00","8,520"
"2001","9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","$11,426,471,553.79","61,778"
"2001","9700","DEPT OF DEFENSE","DEFENSE MEDIA CENTER (DMC)","97F1","$62,310,169.00","548"
"2001","9700","DEPT OF DEFENSE","DEFENSE MICROELECTRONICS ACTIVITY (DMEA)","9771","$102,568,307.00","168"
"2001","9700","DEPT OF DEFENSE","DEFENSE THREAT REDUCTION AGENCY (DTRA)","9761","$383,784,914.69","588"
"2001","9700","DEPT OF DEFENSE","DEPT OF DEFENSE","9700","$0.00","1"
"2001","9700","DEPT OF DEFENSE","DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA)","97F2","$84,278,290.40","483"
"2001","9700","DEPT OF DEFENSE","DEPT OF THE AIR FORCE","5700","$40,657,390,799.53","57,883"
"2001","9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","$40,512,109,725.13","100,617"
"2001","9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","$42,208,317,617.56","106,044"
"2001","9700","DEPT OF DEFENSE","MISSILE DEFENSE AGENCY (MDA)","97JC","$1,673,010,916.00","433"
"2001","9700","DEPT OF DEFENSE","NATIONAL GEOSPATIAL-INTELLIGENCE AGENCY (NGA)","97AB","$610,492,779.00","1,464"
"2001","9700","DEPT OF DEFENSE","TRICARE MANAGEMENT ACTIVITY (TMA)","9760","$2,348,736,346.00","338"
"2001","9700","DEPT OF DEFENSE","U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY","96CE","$0.00","1"
"2001","9700","DEPT OF DEFENSE","U.S. SPECIAL OPERATIONS COMMAND (USSOCOM)","97ZS","$587,776,178.00","1,642"
"2001","9700","DEPT OF DEFENSE","UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES  (USUHS)","97HW","$14,088,726.00","98"
"2001","9700","DEPT OF DEFENSE","VIRGINIA CONTRACTING AGENCY","9773","$227,812,172.00","808"
"2001","9700","DEPT OF DEFENSE","WASHINGTON HEADQUARTERS SERVICES (WHS)","97F5","$290,076,251.00","429"
"2002","0300","LIBRARY OF CONGRESS","LIBRARY OF CONGRESS","0300","$0.00","4"
"2002","1100","EXECUTIVE OFFICE OF THE PRESIDENT","EXECUTIVE OFFICE OF THE PRESIDENT","1100","$51,483,000.00","311"
"2002","1145","PEACE CORPS","PEACE CORPS","1145","$21,425,174.00","122"
"2002","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","1152","$60,000.00","1"
"2002","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","UNITED STATES TRADE AND DEVELOPMENT AGENCY","1153","$245,000.00","13"
"2002","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL MARKETING SERVICE","1241","$911,996,000.00","1,760"
"2002","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL MARKETING SERVICE","12K2","$53,235.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL RESEARCH SERVICE","1230","$155,261,000.00","1,736"
"2002","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL RESEARCH SERVICE","12H2","$11,980,385.15","201"
"2002","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL STABILIZATION AND CONSERVATION SERVICE","1220","$1,188,327,000.00","1,678"
"2002","1200","AGRICULTURE, DEPARTMENT OF","ANIMAL AND PLANT HEALTH INSPECTION SERVICE","1242","$82,503,793.00","561"
"2002","1200","AGRICULTURE, DEPARTMENT OF","ANIMAL AND PLANT HEALTH INSPECTION SERVICE","12K3","$20,307,086.00","71"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FARM SERVICE AGENCY","12D2","$43,040,300.00","209"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FARMERS HOME ADMINISTRATION","1236","$62,051,000.00","304"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FOOD AND NUTRITION SERVICE","1251","$36,194,000.00","143"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FOOD AND NUTRITION SERVICE","12F2","$28,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FOOD SAFETY AND INSPECTION SERVICE","1252","$10,725,000.00","167"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FOOD SAFETY AND INSPECTION SERVICE","12G2","$217,890.00","10"
"2002","1200","AGRICULTURE, DEPARTMENT OF","FOREST SERVICE","12C2","$264,589,685.21","1,254"
"2002","1200","AGRICULTURE, DEPARTMENT OF","NATURAL RESOURCES CONSERVATION SERVICE","12C3","$3,562,941.00","82"
"2002","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF FINANCE AND MANAGEMENT","1217","$10,855,000.00","121"
"2002","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1204","$2,556,000.00","40"
"2002","1200","AGRICULTURE, DEPARTMENT OF","RURAL HOUSING SERVICE","12E3","$3,089,780.06","28"
"2002","1200","AGRICULTURE, DEPARTMENT OF","SOIL CONSERVATION SERVICE","1227","$114,784,000.00","552"
"2002","1200","AGRICULTURE, DEPARTMENT OF","USDA, ASSISTANT SECRETARY FOR ADMINISTRATION","12B0","$14,405,533.46","64"
"2002","1200","AGRICULTURE, DEPARTMENT OF","USDA, ASSISTANT SECRETARY FOR DEPARTMENTAL MANAGEMENT","12B0","$92,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF OPERATIONS","1215","$138,187,697.00","612"
"2002","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF THE CHIEF FINANCIAL OFFICER","1205","$471,017.00","10"
"2002","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF THE CHIEF INFORMATION OFFICER","12A7","$48,320.00","7"
"2002","1300","COMMERCE, DEPARTMENT OF","BUREAU OF ECONOMIC ANALYSIS","1321","$571,000.00","9"
"2002","1300","COMMERCE, DEPARTMENT OF","BUREAU OF THE CENSUS","1323","$394,459,881.39","883"
"2002","1300","COMMERCE, DEPARTMENT OF","ECONOMIC DEVELOPMENT ADMINISTRATION","1325","$2,521,000.00","5"
"2002","1300","COMMERCE, DEPARTMENT OF","INTERNATIONAL TRADE ADMINISTRATION","1350","$1,098,000.00","16"
"2002","1300","COMMERCE, DEPARTMENT OF","NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","1341","$157,887,063.40","2,188"
"2002","1300","COMMERCE, DEPARTMENT OF","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","1330","$574,709,846.23","4,530"
"2002","1300","COMMERCE, DEPARTMENT OF","NATIONAL TECHNICAL INFORMATION SERVICE","1342","$354,000.00","7"
"2002","1300","COMMERCE, DEPARTMENT OF","NATIONAL TELECOMMUNICATIONS AND INFORMATION ADMINISTRATION","1335","$848,000.00","17"
"2002","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE SECRETARY","1301","$110,930,872.03","527"
"2002","1300","COMMERCE, DEPARTMENT OF","PATENT AND TRADEMARK OFFICE","1344","$349,844,738.07","1,041"
"2002","1300","COMMERCE, DEPARTMENT OF","U.S. EXPORT ADMINISTRATION","1351","$2,824,000.00","80"
"2002","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF INDIAN AFFAIRS","1450","$9,866,097.71","94"
"2002","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF LAND MANAGEMENT","1422","$251,299,330.01","4,528"
"2002","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF OCEAN ENERGY MANAGEMENT","1435","$208,316,864.32","942"
"2002","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF RECLAMATION","1425","$168,317,520.61","1,611"
"2002","1400","INTERIOR, DEPARTMENT OF THE","GEOLOGICAL SURVEY","1434","$151,168,653.46","2,436"
"2002","1400","INTERIOR, DEPARTMENT OF THE","MINERALS MANAGEMENT SERVICE","1435","$4,900.00","3"
"2002","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL PARK SERVICE","1443","$642,203,657.91","4,772"
"2002","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, BUDGET AND ADMINISTRATION","1406","$643,308,888.95","2,951"
"2002","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF SURFACE MINING, RECLAMATION AND ENFORCEMENT","1438","$11,750,250.72","371"
"2002","1400","INTERIOR, DEPARTMENT OF THE","U.S. FISH AND WILDLIFE SERVICE","1448","$168,337,480.88","2,905"
"2002","1500","JUSTICE, DEPARTMENT OF","ATF ACQUISITION AND PROPERTY MGMT DIV","1560","$3,840.00","1"
"2002","1500","JUSTICE, DEPARTMENT OF","DRUG ENFORCEMENT ADMINISTRATION","1524","$216,447,259.94","1,931"
"2002","1500","JUSTICE, DEPARTMENT OF","FEDERAL BUREAU OF INVESTIGATION","1549","$343,231,983.00","1,750"
"2002","1500","JUSTICE, DEPARTMENT OF","FEDERAL PRISON SYSTEM","1540","$1,286,169,771.30","22,707"
"2002","1500","JUSTICE, DEPARTMENT OF","IMMIGRATION AND NATURALIZATION SERVICE","1528","$937,765,747.00","2,242"
"2002","1500","JUSTICE, DEPARTMENT OF","OFFICE OF JUSTICE PROGRAMS","1550","$129,942,572.93","401"
"2002","1500","JUSTICE, DEPARTMENT OF","OFFICES, BOARDS AND DIVISIONS","1501","$961,911,734.39","6,941"
"2002","1500","JUSTICE, DEPARTMENT OF","U.S. MARSHALS SERVICE","1544","$413,560,125.00","1,728"
