TreasuryAgencyCode,MainAccountCode,SubAccountCode,GWAagencyName,a,Acct_Type,Admin_Bureau,ATA,Fund_Type,SP,MinOfBPOA,MaxOfEPOA,GWA_TAS_Name,OMBaccountName,USAIDgreenbookAccountName,FundingAgencyID,ImplementingAgencyID,AgencyCode,BureauCode,SubfunctionCode,BEAcategory,dac_sector_code,USAIDgreenbookImplementingAgencyID,USAIDgreenbookImplementingSubagencyID,USAIDgreenbookFundingAgencyID,implementing_partner_type,assistance_category_id,CSIScreatedDate,CSISmodifiedDate,CSISmodifiedBy,totalFPDSandFAADSamount,topFundingAgencyIDtotalamount,IsManualOverride,IsOffsetAccount,IsGWATAScode,IsObsolete,istofix,IsManualOMBagencyOrBureau
13,8012,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1350,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1503744.6700,1503744.6700,0,NULL,0,0,NULL,0
13,8125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1350,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,94726.7700,94726.7700,0,NULL,0,0,NULL,0
13,8220,0,DEPARTMENT OF COMMERCE,X,EXPND,14,0,TF,0,0,0,"NORTH PACIFIC MARINE RESEARCH INSTITUTE, NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION, DEPARTMENT OF COMMERCE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
13,8233,0,DEPARTMENT OF COMMERCE,,EXPND,0,0,TF,0,2012,2022,"PUBLIC SAFETY TRUST FUND, NATIONAL TELECOMMUNICATIONS AND INFORMATION ADMINISTRATION, COMMERCE",NULL,NULL,1335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,11171844.3400,11171844.3500,0,0,1,0,NULL,0
13,8233,1,DEPARTMENT OF COMMERCE,,AVAIL,0,0,TF,0,2012,2022,"SPECTRUM AUCTION RECEIPTS, NATIONAL TELECOMMUNICATIONS AND INFORMATION ADMINISTRATION, COMMERCE","Spectrum Auction Receipts, Public Safety Trust Fund",NULL,*UND,*UND,902,00,959,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-26 16:35:59.4330000,CSIS\GSanders,NULL,NULL,1,1,1,0,NULL,0
13,8233,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Transfer from TV Broadcaster Relocation Fund, Public Safety Trust Fund",NULL,1300,1335,006,60,376,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
13,8347,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Foreign Service National Separation Liability Trust Fund,NULL,NULL,1330,006,00,602,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
13,8501,0,DEPARTMENT OF COMMERCE,X,EXPND,0,0,TF2,0,0,0,"GIFTS AND BEQUESTS, DEPARTMENTAL MANAGEMENT",NULL,NULL,1341,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,52284.0000,52284.0000,0,0,1,0,NULL,0
13,8501,1,DEPARTMENT OF COMMERCE,X,AVAIL,0,0,TF2,0,0,0,"GIFTS AND BEQUESTS, DEPARTMENTAL MANAGEMENT",Gifts and Bequests,NULL,NULL,1330,006,00,376,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
13,8501,2,DEPARTMENT OF COMMERCE,X,AVAIL,0,0,TF2,0,0,0,"EARNINGS ON INVESTMENTS, GIFTS AND BEQUESTS, DEPARTMENTAL MANAGEMENT","Income on investments, Commerce, Gifts and bequests",NULL,*UND,*UND,902,00,902,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-26 16:35:59.4330000,CSIS\GSanders,NULL,NULL,1,1,1,0,NULL,0
13,8501,21,DEPARTMENT OF COMMERCE,X,AVAIL,0,0,TF2,0,0,0,"UNREALIZED DISCOUNT, GIFTS AND BEQUESTS,            COMMERCE (15 USC 1524)  . . . . . . . . . . . . . .",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
13,8509,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"General fund contributions, Regional Action Planning Commission, Commerce",NULL,NULL,1330,006,00,452,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
13,8509,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fees for administrative services, Regional Action Planning Commission, Commerce",NULL,NULL,1330,006,00,452,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
13,8546,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fees for Administrative Services, Public, Science and Technical Research",NULL,NULL,1330,006,00,376,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
13,8546,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fees for Administrative Services, Trust Funds, National Technical Information Service",NULL,NULL,1330,006,00,376,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
13,8546,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Fees for Administrative Services, Federal Funds, Science and Technical Research",NULL,NULL,1330,006,00,376,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
13,8580,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Commerce, Contributions, educational and cultural exchange",NULL,NULL,1330,006,00,376,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,0,0,NULL,0
13,9101,450,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,0.0000,0.0000,0,NULL,0,0,NULL,0
14,11,611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,3815.0000,3815.0000,0,NULL,0,0,NULL,0
14,101,0,DEPARTMENT OF THE INTERIOR,,EXPND,0,0,GF,0,2009,2015,"SALARIES AND EXPENSES-RECOVERY ACT, OFFICE OF THE INSPECTOR GENERAL, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,102,0,DEPARTMENT OF THE INTERIOR,NULL,EXPND,1,0,GF,0,0,2015,"DEPARTMENTAL OPERATIONS, OFFICE OF THE SECRETARY, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,-2384.4200,2983.9200,0,0,1,0,NULL,0
14,102,2,DEPARTMENT OF THE INTERIOR,X,EXPND,0,14,GF,0,0,0,"OFFICE OF INSPECTOR GENERAL, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,102,8,DEPARTMENT OF THE INTERIOR,X,EXPND,8,14,GF,0,0,0,"US GEOLOGICAL SURVEY, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,102,10,DEPARTMENT OF THE INTERIOR,X,EXPND,10,14,GF,0,0,0,"NATIONAL PARK SERVICE, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,102,16,DEPARTMENT OF THE INTERIOR,X,EXPND,16,14,GF,0,0,0,"U.S. FISH AND WILDLIFE, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,102,19,DEPARTMENT OF THE INTERIOR,X,EXPND,19,14,GF,0,0,0,"BUREAU OF OCEAN ENERGY MANAGEMENT, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,102,20,DEPARTMENT OF THE INTERIOR,X,EXPND,20,14,GF,0,0,0,"BUREAU OF INDIAN AFFAIRS, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,102,22,DEPARTMENT OF THE INTERIOR,X,EXPND,0,14,GF,0,0,0,"BUREAU OF SAFETY AND ENVIRONMENTAL ENFORCEMENT, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,104,0,DEPARTMENT OF THE INTERIOR,NULL,EXPND,0,0,GF,0,0,2014,"SALARIES AND EXPENSES, OFFICE OF THE INSPECTOR GENERAL, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,105,10,DEPARTMENT OF THE INTERIOR,X,EXPND,10,14,GF,0,0,0,"INTERIOR, NATIONAL PARK SERVICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,105,16,DEPARTMENT OF THE INTERIOR,X,EXPND,16,14,GF,0,0,0,"INTERIOR, UNITED STATES FISH AND WILDLIFE SERVICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,105,18,DEPARTMENT OF THE INTERIOR,X,EXPND,18,14,GF,0,0,0,"INTERIOR, OFFICE OF SURFACE MINING RECLAMATION AND ENFORCEMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,107,0,DEPARTMENT OF THE INTERIOR,NULL,EXPND,NULL,0,GF,0,0,2014,"SALARIES AND EXPENSES, OFFICE OF THE SOLICITOR, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,116,110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,2596419.1500,2596419.1500,0,NULL,0,0,NULL,0
14,118,0,DEPARTMENT OF THE INTERIOR,X,EXPND,1,0,GF,0,0,0,"SALARIES AND EXPENSES, NATIONAL INDIAN GAMING COMMISSION, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,120,0,DEPARTMENT OF THE INTERIOR,NULL,EXPND,NULL,0,GF,0,0,2014,"FEDERAL TRUST PROGRAMS, OFFICE OF THE SPECIAL TRUSTEE FOR AMERICAN INDIANS, INTERIOR",NULL,NULL,1415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,53400.0000,53400.0000,0,0,1,0,NULL,0
14,120,1,DEPARTMENT OF THE INTERIOR,X,EXPND,1,14,GF,0,0,0,OFFICE OF THE SECRETARY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,120,20,DEPARTMENT OF THE INTERIOR,X,EXPND,20,14,GF,0,0,0,BUREAU OF RECLAMATION,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,124,0,DEPARTMENT OF THE INTERIOR,X,EXPND,1,0,GF,0,0,0,"MANAGEMENT OF FEDERAL LANDS FOR SUBSISTENCE USES, DEPARTMENTAL MANAGEMENT, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,200,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,45364.9700,45364.9700,0,NULL,0,0,NULL,0
14,412,0,DEPARTMENT OF THE INTERIOR,NULL,EXPND,NULL,0,GF,0,0,2015,"ASSISTANCE TO TERRITORIES, INSULAR AFFAIRS, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,414,0,DEPARTMENT OF THE INTERIOR,X,EXPND,0,0,GF,0,0,0,"TRUST TERRITORY OF THE PACIFIC ISLANDS, INSULAR AFFAIRS, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,415,0,DEPARTMENT OF THE INTERIOR,NULL,EXPND,NULL,0,GF,0,0,2014,"COMPACT OF FREE ASSOCIATION, INSULAR AFFAIRS, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,416,0,DEPARTMENT OF THE INTERIOR,X,EXPND,0,0,GF,0,0,0,"MICRONESIAN CLAIMS FUND, TRUST TERRITORY OF THE PACIFIC ISLANDS, INSULAR AFFAIRS, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,418,0,DEPARTMENT OF THE INTERIOR,X,EXPND,0,0,GF,0,0,0,"PAYMENT TO THE UNITED STATES TERRITORIES, FISCAL ASSISTANCE, INSULAR AFFAIRS, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,667,0,DEPARTMENT OF THE INTERIOR,X,EXPND,6,0,GF,0,0,0,"LOAN PROGRAM, LIQUIDATING ACCOUNT, BUREAU OF RECLAMATION, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,680,0,DEPARTMENT OF THE INTERIOR,NULL,EXPND,6,0,GF,0,0,2014,"WATER AND RELATED RESOURCES, BUREAU OF RECLAMATION, INTERIOR",NULL,NULL,1425,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,2568726.1900,2568726.1900,0,0,1,0,NULL,0
14,681,0,DEPARTMENT OF THE INTERIOR,NULL,EXPND,6,0,GF,NULL,0,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,0.0000,0.0000,0,0,1,0,NULL,0
14,684,10,DEPARTMENT OF THE INTERIOR,X,EXPND,10,14,GF,0,0,0,"INTERIOR, NATIONAL PARK SERVICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,685,0,DEPARTMENT OF THE INTERIOR,X,EXPND,6,0,GF,0,0,0,"BUREAU OF RECLAMATION LOANS PROGRAM ACCOUNT, BUREAU OF RECLAMATION, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,687,0,DEPARTMENT OF THE INTERIOR,X,EXPND,6,0,GF,0,0,0,"CALIFORNIA BAY-DELTA RESTORATION, BUREAU OF RECLAMATION, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,786,0,DEPARTMENT OF THE INTERIOR,,EXPND,6,0,GF,0,2009,2010,"CENTRAL UTAH PROJECT COMPLETION ACCOUNT - RECOVERY ACT, BUREAU OF RECLAMATION, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,787,0,DEPARTMENT OF THE INTERIOR,NULL,EXPND,0,0,GF,NULL,0,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,800,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1434,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,8640.0000,8640.0000,0,NULL,0,0,NULL,0
14,803,0,DEPARTMENT OF THE INTERIOR,,EXPND,8,0,GF,0,2009,2010,"SURVEYS, INVESTIGATIONS AND RESEARCH-RECOVERY ACT, U.S. GEOLOGICAL SURVEY, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,804,0,DEPARTMENT OF THE INTERIOR,NULL,EXPND,8,0,GF,NULL,0,2016,NULL,NULL,NULL,1434,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,178523.7900,178523.7900,0,0,1,0,NULL,0
14,830,0,DEPARTMENT OF THE INTERIOR,,URCPT,0,0,GF,0,0,0,"IMMIGRATION, PASSPORT, AND CONSULAR FEES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
14,850,0,DEPARTMENT OF THE INTERIOR,,URCPT,0,0,GF,0,0,0,REGISTRATION AND FILING FEES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
14,869,0,DEPARTMENT OF THE INTERIOR,,URCPT,0,0,GF,0,0,0,"FEES FOR LEGAL AND JUDICIAL SERVICES, NOT OTHERWISE CLASSIFIED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
14,880,0,DEPARTMENT OF THE INTERIOR,,URCPT,0,0,GF,0,0,0,FEES FOR LICENSES TO IMPORT PETROLEUM AND PETROLEUM PRODUCTS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
14,891,0,DEPARTMENT OF THE INTERIOR,,URCPT,0,0,GF,0,0,0,"MISCELLANEOUS FEES FOR REGULATORY AND JUDICIAL SERVICES, NOT OTHERWISE CLASSIFIED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
14,959,0,DEPARTMENT OF THE INTERIOR,X,EXPND,1,0,GF,0,0,0,"MINES AND MINERALS, BUREAU OF MINES, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,1030,0,DEPARTMENT OF THE INTERIOR,,URCPT,0,0,GF,0,0,0,"FINES, PENALTIES, AND FORFEITURES, IMMIGRATION AND LABOR LAWS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
14,1031,0,DEPARTMENT OF THE INTERIOR,X,EXPND,10,0,GF,0,0,0,"URBAN PARK AND RECREATION FUND, NATIONAL PARK SERVICE, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
14,1034,0,DEPARTMENT OF THE INTERIOR,,EXPND,10,0,GF,0,2009,2014,"CONTRIBUTION FOR ANNUITY BENEFITS, NATIONAL PARK SERVICE, INTERIOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
