vendorcountrycode	MaxOfNewFKrecipient_country_name	unmatched_name_count	PKCountry3LetterCode	SKCountry3LetterCodeText	any_name_match	PrimaryKeyTable	SecondaryKeyTable
ABW	ARUBA	1	ABW	ARUBA [NETHERLANDS]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
BHS	BAHAMAS, THE	1	BHS	BAHAMAS,THE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
BMU	BERMUDA	1	BMU	BERMUDA [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CAF	CENTRAL AFRICAN REPUBLIC	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CIV	COTE D'IVOIRE	1	CIV	COTE DIVOIRE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
COD	CONGO (KINSHASA)	1	COD	CONGO,DEMOCRATIC REPUBLIC OF THE (KINSHASA)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
COG	CONGO (BRAZZAVILLE)	1	COG	CONGO,REPUBLIC OF THE (BRAZZAVILLE)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CPV	CABO VERDE	1	CPV	CAPE VERDE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CYM	CAYMAN ISLANDS	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CZE	CZECHIA	1	CZE	CZECH REPUBLIC	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GIB	GIBRALTAR	1	GIB	GIBRALTAR [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GMB	GAMBIA, THE	1	GMB	GAMBIA,THE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GNQ	EQUATORIAL GUINEA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GRL	GREENLAND	1	GRL	GREENLAND [DENMARK]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KOR	KOREA, SOUTH	1	KOR	SOUTH KOREA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MKD	NORTH MACEDONIA	1	MKD	MACEDONIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MMR	BURMA	1	MMR	BURMA (MYANMAR)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SSD	SOUTH SUDAN	1	SSD	REPUBLIC OF SOUTH SUDAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SUR	SURINAME	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SWZ	ESWATINI	1	SWZ	SWAZILAND	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
VGB	VIRGIN ISLANDS, BRITISH	1	VGB	BRITISH VIRGIN ISLANDS [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode



Warning: Null value is eliminated by an aggregate or other SET operation.
fundingrequestingagencyid	fundingrequestingofficeid	MaxOfNewFKfunding_office_name	unmatched_name_count	PKOfficeName	any_name_match	PrimaryKeyTable
084	Armed Forces Retirement Home	1	ARMED FORCES RETIREMENT HOME (AFRH)	0	FPDSTypeTable.AgencyID
086	Department of Housing and Urban Development	1	DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT (HUD)	1	FPDSTypeTable.AgencyID
088	National Archives and Records Administration	1	NATIONAL ARCHIVES AND RECORDS ADMINISTRATION (NARA)	0	FPDSTypeTable.AgencyID
089	Department of Energy	1	DEPARTMENT OF ENERGY (DOE)	0	FPDSTypeTable.AgencyID
090	Selective Service System	1	SELECTIVE SERVICE SYSTEM (SSS)	0	FPDSTypeTable.AgencyID
091	Department of Education	1	DEPARTMENT OF EDUCATION (ED)	0	FPDSTypeTable.AgencyID
093	Federal Mediation and Conciliation Service	1	FEDERAL MEDIATION AND CONCILIATION SERVICE (FMCS)	0	FPDSTypeTable.AgencyID
096	Corps of Engineers - Civil Works	1	CORPS OF ENGINEERS - CIVIL WORKS (USACE)	0	FPDSTypeTable.AgencyID
097	Department of Defense	1	DEPARTMENT OF DEFENSE (DOD)	1	FPDSTypeTable.AgencyID
1125	Peace Corps	1	PEACE CORPS (EOP)	0	FPDSTypeTable.AgencyID
1133	United States Trade and Development Agency	1	UNITED STATES TRADE AND DEVELOPMENT AGENCY (EOP)	0	FPDSTypeTable.AgencyID
1601	Department of Labor	1	IMMEDIATE OFFICE OF THE SECRETARY OF LABOR	0	FPDSTypeTable.AgencyID
1602	Pension Benefit Guaranty Corporation	1	PENSION BENEFIT GUARANTY CORPORATION (DOL)	0	FPDSTypeTable.AgencyID
164	Inter-American Foundation	1	INTER-AMERICAN FOUNDATION (IAF)	0	FPDSTypeTable.AgencyID
302	Administrative Conference of the U.S.	1	ADMINISTRATIVE CONFERENCE OF THE U.S. (ACUS)	0	FPDSTypeTable.AgencyID
306	Advisory Council on Historic Preservation	1	ADVISORY COUNCIL ON HISTORIC PRESERVATION (ACHP)	0	FPDSTypeTable.AgencyID
310	Access Board	1	ACCESS BOARD (USAB)	0	FPDSTypeTable.AgencyID
323	Commission of Fine Arts	1	COMMISSION OF FINE ARTS (CFA)	0	FPDSTypeTable.AgencyID
3300	SMITHSONIAN INSTITUTION (SI)	1	SMITHSONIAN INSTITUTION	1	FPDSTypeTable.AgencyID
3302	National Gallery of Art	1	NATIONAL GALLERY OF ART (SI)	0	FPDSTypeTable.AgencyID
338	Committee for Purchase from People Who Are Blind or Severely Disabled	1	COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED (ABILITYONE)	0	FPDSTypeTable.AgencyID
339	Commodity Futures Trading Commission	1	COMMODITY FUTURES TRADING COMMISSION (CFTC)	0	FPDSTypeTable.AgencyID
347	Defense Nuclear Facilities Safety Board	1	DEFENSE NUCLEAR FACILITIES SAFETY BOARD (DNFSB)	0	FPDSTypeTable.AgencyID
349	District of Columbia Courts	1	DISTRICT OF COLUMBIA COURTS (DC COURTS)	0	FPDSTypeTable.AgencyID
360	Federal Election Commission	1	FEDERAL ELECTION COMMISSION (FEC)	0	FPDSTypeTable.AgencyID
368	Federal Mine Safety and Health Review Commission	1	FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION (FMSHRC)	0	FPDSTypeTable.AgencyID
389	Merit Systems Protection Board	1	MERIT SYSTEMS PROTECTION BOARD (MSPB)	0	FPDSTypeTable.AgencyID
417	National Endowment for the Arts	1	NATIONAL ENDOWMENT FOR THE ARTS (NEA)	0	FPDSTypeTable.AgencyID
418	National Endowment for the Humanities	1	NATIONAL ENDOWMENT FOR THE HUMANITIES (NEH)	0	FPDSTypeTable.AgencyID
420	National Labor Relations Board	1	NATIONAL LABOR RELATIONS BOARD (NLRB)	0	FPDSTypeTable.AgencyID
421	National Mediation Board	1	NATIONAL MEDIATION BOARD (NMB)	0	FPDSTypeTable.AgencyID
424	National Transportation Safety Board	1	NATIONAL TRANSPORTATION SAFETY BOARD (NTSB)	0	FPDSTypeTable.AgencyID
432	Occupational Safety and Health Review Commission	1	OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION (OSHRC)	0	FPDSTypeTable.AgencyID
434	Office of Government Ethics	1	OFFICE OF GOVERNMENT ETHICS (OGE)	0	FPDSTypeTable.AgencyID
471	Gulf Coast Ecosystem Restoration Council	1	GULF COAST ECOSYSTEM RESTORATION COUNCIL (GCERC)	0	FPDSTypeTable.AgencyID
472	Surface Transportation Board	1	SURFACE TRANSPORTATION BOARD (STB)	0	FPDSTypeTable.AgencyID
473	Federal Permitting Improvement Steering Council	1	FEDERAL PERMITTING IMPROVEMENT STEERING COUNCIL (FPISC)	0	FPDSTypeTable.AgencyID
474	Institute of Museum and Library Services	1	INSTITUTE OF MUSEUM AND LIBRARY SERVICES (IMLS)	0	FPDSTypeTable.AgencyID
485	Corporation for National and Community Service	1	CORPORATION FOR NATIONAL AND COMMUNITY SERVICE (CNCS)	0	FPDSTypeTable.AgencyID
487	Morris K. Udall and Stewart L. Udall Foundation	1	MORRIS K. UDALL AND STEWART L. UDALL FOUNDATION (UDALL)	0	FPDSTypeTable.AgencyID
510	United States Chemical Safety Board	1	UNITED STATES CHEMICAL SAFETY BOARD (CSB)	0	FPDSTypeTable.AgencyID
513	Denali Commission	1	DENALI COMMISSION (DENALI)	0	FPDSTypeTable.AgencyID
514	U.S. Agency for Global Media	1	BROADCASTING BOARD OF GOVERNORS (BBG)	0	FPDSTypeTable.AgencyID
524	Millennium Challenge Corporation	1	MILLENNIUM CHALLENGE CORPORATION (MCC)	0	FPDSTypeTable.AgencyID
525	Election Assistance Commission	1	ELECTION ASSISTANCE COMMISSION (EAC)	0	FPDSTypeTable.AgencyID
535	Privacy and Civil Liberties Oversight Board	1	PRIVACY AND CIVIL LIBERTIES OVERSIGHT BOARD (PCLOB)	0	FPDSTypeTable.AgencyID
542	Council of the Inspectors General on Integrity and Efficiency	1	THE COUNCIL OF THE INSPECTORS GENERAL ON INTEGRITY AND EFFICIENCY (CIGIE)	0	FPDSTypeTable.AgencyID
573	Northern Border Regional Commission	1	NORTHERN BORDER REGIONAL COMMISSION (NBRC)	0	FPDSTypeTable.AgencyID
581	Consumer Financial Protection Bureau	1	CONSUMER FINANCIAL PROTECTION BUREAU (CFPB)	0	FPDSTypeTable.AgencyID
9553	Court Services and Offender Supervision Agency	1	COURT SERVICES AND OFFENDER SUPERVISION AGENCY (CSOSA)	0	FPDSTypeTable.AgencyID
9566	Federal Housing Finance Agency	1	FEDERAL HOUSING FINANCE AGENCY (FHFA)	0	FPDSTypeTable.AgencyID



Warning: Null value is eliminated by an aggregate or other SET operation.
fundingrequestingagencyid	MaxOfNewFKfunding_sub_agency_name	unmatched_name_count	PKAgencyIDtext	any_name_match	PrimaryKeyTable
0400	United States Government Publishing Office	1	GOVERNMENT PRINTING OFFICE	0	FPDSTypeTable.AgencyID
1200	Department of Agriculture	1	AGRICULTURE, DEPARTMENT OF	0	FPDSTypeTable.AgencyID
1203	Office of General Counsel	1	OFFICE OF THE GENERAL COUNSEL	0	FPDSTypeTable.AgencyID
1204	Office of the Inspector General	1	OFFICE OF INSPECTOR GENERAL	0	FPDSTypeTable.AgencyID
1205	Office of the Chief Financial Officer	1	USDA, OFFICE OF THE CHIEF FINANCIAL OFFICER	0	FPDSTypeTable.AgencyID
1208	Office of Communication	1	OFFICE OF COMMUNICATIONS	0	FPDSTypeTable.AgencyID
1215	Office of Operations	1	USDA, OFFICE OF OPERATIONS	0	FPDSTypeTable.AgencyID
12A1	Office of the Chief Financial Officer	1	USDA, OFFICE OF THE CHIEF FINANCIAL OFFICER	0	FPDSTypeTable.AgencyID
12A4	Office of Homeland Security and Emergency Coordination	1	USDA, HOMELAND SECURITY	0	FPDSTypeTable.AgencyID
12A7	Office of the Chief Information Officer	1	USDA, OFFICE OF THE CHIEF INFORMATION OFFICER	0	FPDSTypeTable.AgencyID
12B0	Assistant Secretary for Departmental Management	1	USDA, ASSISTANT SECRETARY FOR DEPARTMENTAL MANAGEMENT	0	FPDSTypeTable.AgencyID
12B2	Office of Assistant Secretary of Civil Rights	1	OFFICE OF CIVIL RIGHTS	0	FPDSTypeTable.AgencyID
12B5	Office of Human Resource Management	1	OFFICE OF HUMAN RESOURCES MANAGEMENT	0	FPDSTypeTable.AgencyID
12BC	Office of Advocacy and Outreach	1	OFFICE OF ADMINISTRATIVE SUPPORT	0	FPDSTypeTable.AgencyID
12H3	National Institute of Food and Agriculture	1	COOPERATIVE STATE RESEARCH, EDUCATION, AND EXTENSION SERVICE	0	FPDSTypeTable.AgencyID
12J2	Office of Congressional Relations	1	OFFICE OF CONGRESSIONAL AND INTERGOVERNMENTAL RELATIONS	0	FPDSTypeTable.AgencyID
1300	Department of Commerce	1	COMMERCE, DEPARTMENT OF	0	FPDSTypeTable.AgencyID
1323	U.S. Census Bureau	1	BUREAU OF THE CENSUS	0	FPDSTypeTable.AgencyID
1344	US PATENT AND TRADEMARK OFFICE	2	PATENT AND TRADEMARK OFFICE	0	FPDSTypeTable.AgencyID
1406	Departmental Offices	1	OFFICE OF POLICY, MANAGEMENT, AND BUDGET	0	FPDSTypeTable.AgencyID
1409	Insular Affairs	1	OFFICE OF TERRITORIAL AND INTERNATIONAL AFFAIRS	0	FPDSTypeTable.AgencyID
1434	U.S. Geological Survey	1	GEOLOGICAL SURVEY	0	FPDSTypeTable.AgencyID
1450	Bureau of Indian Affairs and Bureau of Indian Education	1	BUREAU OF INDIAN AFFAIRS	0	FPDSTypeTable.AgencyID
1500	Department of Justice	1	JUSTICE, DEPARTMENT OF	0	FPDSTypeTable.AgencyID
1540	Federal Prison System / Bureau of Prisons	1	FEDERAL PRISON SYSTEM	0	FPDSTypeTable.AgencyID
1560	Bureau of Alcohol, Tobacco, Firearms and Explosives Acquisition and Property Management Division	1	ATF ACQUISITION AND PROPERTY MGMT DIV	0	FPDSTypeTable.AgencyID
1601	Immediate Office of the Secretary	1	IMMEDIATE OFFICE OF THE SECRETARY OF LABOR	0	FPDSTypeTable.AgencyID
1605	Office of the Assistant Secretary for Administration and Management	1	OFFICE OF THE ASSISTANT SECRETARY FOR ADMIN AND MANAGEMENT	0	FPDSTypeTable.AgencyID
1607	Office of the Deputy Under Secretary for Congressional Affairs	1	OFF OF THE DEPUTY UNDER SECRETARY FOR CONGRESSIONAL AFFAIRS	0	FPDSTypeTable.AgencyID
1622	Office of Chief Financial Officer	1	OFFICE OF THE CHIEF FINANCIAL OFFICER	0	FPDSTypeTable.AgencyID
1639	Office of Labor-Management Standards	1	1639	0	FPDSTypeTable.AgencyID
1700	Department of the Navy	1	DEPT OF THE NAVY	1	FPDSTypeTable.AgencyID
1800	U.S. Postal Service	1	POSTAL SERVICE	0	FPDSTypeTable.AgencyID
1900	Department of State	1	STATE, DEPARTMENT OF	1	FPDSTypeTable.AgencyID
2004	Office of Inspector General	1	INSPECTOR GENERAL	0	FPDSTypeTable.AgencyID
2066	Community Development Financial Institutions Fund	1	COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS	0	FPDSTypeTable.AgencyID
2083	Special Inspector General for the Troubled Asset Relief Program (TARP)	1	SPECIAL INSPECTOR GENERAL FOR THE TROUBLED ASSET RELIEF PROGRAM	0	FPDSTypeTable.AgencyID
2084	Special Inspector General for Pandemic Recovery	1	SPEC INSP GEN FOR PANDEMIC RESPONSE	0	FPDSTypeTable.AgencyID
2100	Department of the Army	1	DEPT OF THE ARMY	1	FPDSTypeTable.AgencyID
3600	Department of Veterans Affairs	1	VETERANS AFFAIRS, DEPARTMENT OF	0	FPDSTypeTable.AgencyID
4705	Office of the Administrator	1	OFFICE OF THE ADMINISTRATOR(ACMD)	0	FPDSTypeTable.AgencyID
4745	Office of Government-wide Policy	1	OFFICE OF GOVERNMENT WIDE POLICY	0	FPDSTypeTable.AgencyID
5300	Institute of Museum and Library Services	1	THE INSTITUTE OF MUSEUM AND LIBRARY SERVICES	0	FPDSTypeTable.AgencyID
5700	Department of the Air Force	1	DEPT OF THE AIR FORCE	1	FPDSTypeTable.AgencyID
6900	Department of Transportation	1	TRANSPORTATION, DEPARTMENT OF	1	FPDSTypeTable.AgencyID
6901	OFFICE OF THE SECRETARY	1	IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION	1	FPDSTypeTable.AgencyID
6957	Pipeline and Hazardous Materials Safety Administration	1	PIPELINE AND HAZARDOUS MATERIALS SAFETY ADMINISTRATON	0	FPDSTypeTable.AgencyID
7032	Office of Intelligence and Analysis	1	OFFICE FOR INFORMATION ANALYSIS	0	FPDSTypeTable.AgencyID
7501	Immediate Office of the Secretary	1	IMMED OFFICE OF THE SECRETARY OF HEALTH AND HUMAN SERVICES	0	FPDSTypeTable.AgencyID
7505	Office of Assistant Secretary for Preparedness and Response	1	OFFICE OF ASSISTANT SECRETARY FOR MANAGEMENT AND BUDGET	0	FPDSTypeTable.AgencyID
7509	Office of Intergovernmental and External Affairs	1	OFFICE OF INTERGOVERNMENTAL AFFAIRS AND REGIONAL DIRECTORS	0	FPDSTypeTable.AgencyID
7523	Centers for Disease Control and Prevention	1	CENTERS FOR DISEASE CONTROL	0	FPDSTypeTable.AgencyID
7528	Agency for Healthcare Research and Quality	1	AGENCY FOR HEALTH CARE POLICY AND RESEARCH	0	FPDSTypeTable.AgencyID
7570	Office of the Assistant Secretary for Administration	1	OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION (ASA)	0	FPDSTypeTable.AgencyID
7571	Office of the Assistant Secretary for Financial Resources	1	OFFICE OF THE ASSISTANT SECRETARY FOR FINANCIAL RESOURCES (ASFR)	0	FPDSTypeTable.AgencyID
7575	Office of Medicare Hearings and Appeals	1	OFFICE OF MEDICARE HEARINGS AND APPEALS (OMHA)	0	FPDSTypeTable.AgencyID
7577	Administration for Community Living	1	ADMINISTRATION FOR COMMUNITY LIVING (ACL)	0	FPDSTypeTable.AgencyID
7700	U.S. International Development Finance Corporation	1	UNITED STATES INTERNATIONAL DEVELOPMENT FINANCE CORPORATION	0	FPDSTypeTable.AgencyID
8300	Export-Import Bank of the United States	1	EXPORT-IMPORT BANK OF THE U.S.	0	FPDSTypeTable.AgencyID
8600	Department of Housing and Urban Development	1	HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF	1	FPDSTypeTable.AgencyID
8630	Assistant Secretary for Housing--Federal Housing Commissioner	1	ASST SECRETARY FOR HOUSING--FEDERAL HOUSING COMMISSIONER	0	FPDSTypeTable.AgencyID
8900	Department of Energy	1	ENERGY, DEPARTMENT OF	0	FPDSTypeTable.AgencyID
8960	Federal Energy Regulatory Commission	1	FERC	0	FPDSTypeTable.AgencyID
9100	Department of Education	1	EDUCATION, DEPARTMENT OF	0	FPDSTypeTable.AgencyID
9511	Council of the Inspectors General on Integrity and Efficiency	1	THE COUNCIL OF THE INSPECTORS GENERAL ON INTEGRITY AND EFFICIENCY 	0	FPDSTypeTable.AgencyID
9515	Administrative Conference of the U.S.	1	ADMINISTRATIVE CONFERENCE OF THE U. S.	0	FPDSTypeTable.AgencyID
9532	Access Board	1	ARCHITECTURAL AND TRANSPORTATION BARRIERS COMPLIANCE BOARD	0	FPDSTypeTable.AgencyID
9545	Morris K. Udall and Stewart L. Udall Foundation	1	MORRIS K. UDALL SCHOLARSHIP AND EXCELLENCE IN NATIONAL ENVIRONMENTAL POLICY FOUNDATION	0	FPDSTypeTable.AgencyID
9565	United States Chemical Safety Board	1	CHEMICAL SAFETY AND HAZARD INVESTIGATION BOARD	0	FPDSTypeTable.AgencyID
9568	U.S. Agency for Global Media	1	BROADCASTING BOARD OF GOVERNORS	0	FPDSTypeTable.AgencyID
9758	Defense Prisoner of War/Missing Personnel Office	1	DEFENSE POW/MIA OFFICE	0	FPDSTypeTable.AgencyID
9761	Defense Threat Reduction Agency	1	DEFENSE THREAT REDUCTION AGENCY (DTRA)	0	FPDSTypeTable.AgencyID
9763	Defense Contract Management Agency	1	DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)	0	FPDSTypeTable.AgencyID
9771	Defense Microelectronics Activity	1	DEFENSE MICROELECTRONICS ACTIVITY (DMEA)	0	FPDSTypeTable.AgencyID
97AB	National Geospatial-Intelligence Agency	1	NATIONAL GEOSPATIAL-INTELLIGENCE AGENCY (NGA)	0	FPDSTypeTable.AgencyID
97AE	Defense Advanced Research Projects Agency	1	DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)	0	FPDSTypeTable.AgencyID
97AK	Defense Information Systems Agency	1	DEFENSE INFORMATION SYSTEMS AGENCY (DISA)	0	FPDSTypeTable.AgencyID
97AV	Defense Counterintelligence and Security Agency	1	DEFENSE SECURITY SERVICE	0	FPDSTypeTable.AgencyID
97AZ	Defense Commissary Agency	1	DEFENSE COMMISSARY AGENCY  (DECA)	0	FPDSTypeTable.AgencyID
97BZ	Defense Finance and Accounting Service	1	DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS)	0	FPDSTypeTable.AgencyID
97DH	Defense Health Agency	1	DEFENSE HEALTH AGENCY (DHA)	0	FPDSTypeTable.AgencyID
97EX	Office of the Inspector General	1	INSPECTOR GENERAL, OFFICE OF	0	FPDSTypeTable.AgencyID
97F1	Defense Media Activity	1	DEFENSE MEDIA ACTIVITY (DMA)	0	FPDSTypeTable.AgencyID
97F2	Department of Defense Education Activity	1	DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA)	0	FPDSTypeTable.AgencyID
97F5	Washington Headquarters Services	1	WASHINGTON HEADQUARTERS SERVICES (WHS)	0	FPDSTypeTable.AgencyID
97F6	Office of Local Defense Community Cooperation	1	OFFICE OF ECONOMIC ADJUSTMENT	0	FPDSTypeTable.AgencyID
97HW	Uniformed Services University of the Health Sciences	1	UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES  (USUHS)	0	FPDSTypeTable.AgencyID
97JC	Missile Defense Agency	1	MISSILE DEFENSE AGENCY (MDA)	0	FPDSTypeTable.AgencyID
97ZS	U.S. Special Operations Command	1	U.S. SPECIAL OPERATIONS COMMAND (USSOCOM)	0	FPDSTypeTable.AgencyID



Warning: Null value is eliminated by an aggregate or other SET operation.
fundedbyforeignentity	MaxOfNewFKforeign_funding_description	unmatched_name_count	PKforeign_funding_description	any_name_match	PrimaryKeyTable
Warning: Null value is eliminated by an aggregate or other SET operation.



Warning: Null value is eliminated by an aggregate or other SET operation.
ccrexception	MaxOfNewFKsam_exception_description	unmatched_name_count	PKsam_exception_description	any_name_match	PrimaryKeyTable
1.0	GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD	1	NULL	0	Vendor.CCRexception
3.0	CONTRACTING OFFICERS DEPLOYED IN THE COURSE OF MILITARY OPERATIONS	1	NULL	0	Vendor.CCRexception
4.0	CONTRACTING OFFICERS CONDUCTING EMERGENCY OPERATIONS	1	NULL	0	Vendor.CCRexception
5.0	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	1	NULL	0	Vendor.CCRexception
6	AWARDS TO FOREIGN ENTITIES FOR WORK PERFORMED OUTSIDE THE UNITED STATE	1	AWARDS TO FOREIGN ENTITIES FOR WORK PERFORMED OUTSIDE THE UNITED STATES	0	Vendor.CCRexception
6.0	AWARDS TO FOREIGN ENTITIES FOR WORK PERFORMED OUTSIDE THE UNITED STATES	1	NULL	0	Vendor.CCRexception
7.0	MICRO-PURCHASES THAT DO NOT USE THE EFT	1	NULL	0	Vendor.CCRexception
8.0	CONTRACTING OFFICERS SUPPORTING DIPLOMATIC OR DEVELOPMENTAL OPERATIONS 	1	NULL	0	Vendor.CCRexception
9.0	INDIVIDUAL OUTSIDE OF THE UNITED STATES AND ITS OUTLYING AREAS	1	NULL	0	Vendor.CCRexception
Warning: Null value is eliminated by an aggregate or other SET operation.



Warning: Null value is eliminated by an aggregate or other SET operation.
vendor_state_code	MaxOfNewFKrecipient_state_name	unmatched_name_count	PKrecipient_state_name	any_name_match	PrimaryKeyTable
	NAN	2	- -	1	Location.recipient_state_code
0901 PANAMA	0901 PANAMA	1		0	Location.recipient_state_code
18/07/2005	18/07/2005	1	NULL	0	Location.recipient_state_code
AK	AK	1	ALASKA	1	Location.recipient_state_code
AMMAN	AMMAN	1	NULL	0	Location.recipient_state_code
ANCONA	ANCONA	1	NULL	0	Location.recipient_state_code
BILKENT	BILKENT	1	NULL	0	Location.recipient_state_code
BRITISH VIRGIN ISLANDS	BRITISH VIRGIN ISLANDS	1	NULL	0	Location.recipient_state_code
CANELONES	CANELONES	1	NULL	0	Location.recipient_state_code
CHIYODA-KU	CHIYODA-KU	1	NULL	0	Location.recipient_state_code
CHUNGCHEONGBUK-DO	CHUNGCHEONGBUK-DO	1	NULL	0	Location.recipient_state_code
CM-CE	CM-CE	1	NULL	0	Location.recipient_state_code
DC	DC	1	DISTRICT OF COLUMBIA	1	Location.recipient_state_code
EC-P	EC-P	1	NULL	0	Location.recipient_state_code
FL	FL	1	FLORIDA	1	Location.recipient_state_code
FRANCISCO MORAZAN	FRANCISCO MORAZAN	1	NULL	0	Location.recipient_state_code
HARJU MAAKOND	HARJU MAAKOND	1	NULL	0	Location.recipient_state_code
HESSE	HESSE	1	NULL	0	Location.recipient_state_code
HSINCHU COUNTY	HSINCHU COUNTY	1	NULL	0	Location.recipient_state_code
IL	IL	1	ILLINOIS	1	Location.recipient_state_code
IRAKLEIO	IRAKLEIO	1	NULL	0	Location.recipient_state_code
KS	KS	1	KANSAS	1	Location.recipient_state_code
KY	KY	1	KENTUCKY	1	Location.recipient_state_code
LORI	LORI	1	NULL	0	Location.recipient_state_code
LUMPINI SUB DISTRICT	LUMPINI SUB DISTRICT	1	NULL	0	Location.recipient_state_code
MARUPES NOVADS	MARUPES NOVADS	1	NULL	0	Location.recipient_state_code
METROPOLITANA	METROPOLITANA	1	NULL	0	Location.recipient_state_code
MEX	MEX	1	NULL	0	Location.recipient_state_code
MI	MI	1	MICHIGAN	1	Location.recipient_state_code
MN	MN	1	MINNESOTA	1	Location.recipient_state_code
MO	MO	1	MISSOURI	1	Location.recipient_state_code
NE	NE	1	NEBRASKA	1	Location.recipient_state_code
NEW YORK	NEW YORK	1	NULL	0	Location.recipient_state_code
NJ	NJ	1	NEW JERSEY	1	Location.recipient_state_code
NY	NY	1	NEW YORK	1	Location.recipient_state_code
OH	OH	1	OHIO	1	Location.recipient_state_code
PA	PA	1	PENNSYLVANIA	1	Location.recipient_state_code
PANAMÃ¡	PANAMÃ¡	1	NULL	0	Location.recipient_state_code
RIO DE JANEIRO	RIO DE JANEIRO	1	NULL	0	Location.recipient_state_code
SABURTALO DISTRICT	SABURTALO DISTRICT	1	NULL	0	Location.recipient_state_code
SC	SC	1	SOUTH CAROLINA	1	Location.recipient_state_code
SHIDA QARTLI	SHIDA QARTLI	1	NULL	0	Location.recipient_state_code
ST. MICHAEL	ST. MICHAEL	1	NULL	0	Location.recipient_state_code
SUVA	SUVA	1	NULL	0	Location.recipient_state_code
TX	TX	1	TEXAS	1	Location.recipient_state_code
VA	VA	1	VIRGINIA	1	Location.recipient_state_code
VI	VI	1	VIRGIN ISLANDS OF THE U.S.	1	Location.recipient_state_code
WA	WA	1	WASHINGTON	1	Location.recipient_state_code
WI	WI	1	WISCONSIN	1	Location.recipient_state_code



Warning: Null value is eliminated by an aggregate or other SET operation.
placeofperformancecountrycode	MaxOfNewFKprimary_place_of_performance_country_name	unmatched_name_count	PKCountry3LetterCodeText	any_name_match	PrimaryKeyTable
ABW	ARUBA	1	ARUBA [NETHERLANDS]	0	FPDSTypeTable.Country3LetterCode
AIA	ANGUILLA	1	ANGUILLA [UNITED KINGDOM]	0	FPDSTypeTable.Country3LetterCode
BHS	BAHAMAS, THE	1	BAHAMAS,THE	0	FPDSTypeTable.Country3LetterCode
BMU	BERMUDA	1	BERMUDA [UNITED KINGDOM]	0	FPDSTypeTable.Country3LetterCode
CIV	COTE D'IVOIRE	1	COTE DIVOIRE	0	FPDSTypeTable.Country3LetterCode
COD	CONGO (KINSHASA)	1	CONGO,DEMOCRATIC REPUBLIC OF THE (KINSHASA)	0	FPDSTypeTable.Country3LetterCode
COG	CONGO (BRAZZAVILLE)	1	CONGO,REPUBLIC OF THE (BRAZZAVILLE)	0	FPDSTypeTable.Country3LetterCode
