recipient_country_code	MaxOfNewFKrecipient_country_name	unmatched_name_count	PKCountry3LetterCode	SKCountry3LetterCodeText	any_name_match	PrimaryKeyTable	SecondaryKeyTable
1700	N00128	Department of the Navy	1	NAVAL STATION	0	Office.OfficeID
1700	N00129	Department of the Navy	1	NAVAL SUBMARINE BASE  NEW LONDON	0	Office.OfficeID
1700	N00140	Department of the Navy	1	NAVSUP FLT LOG CTR PHILADELPHIA	0	Office.OfficeID
1700	N00161	Department of the Navy	1	SUPERINTENDENT US NAVAL ACADEMY	0	Office.OfficeID
1700	N00162	Department of the Navy	1	NAVAL HEALTH CLINIC ANNAPOLIS MD	0	Office.OfficeID
1700	N00164	Department of the Navy	1	NSWC CRANE	0	Office.OfficeID
1700	N00167	Department of the Navy	1	NSWC CARDEROCK	0	Office.OfficeID
1700	N00168	Department of the Navy	1	WALTER REED NATIONAL	0	Office.OfficeID
1700	N00171	Department of the Navy	1	NAVAL DISTRICT WASHINGTON	0	Office.OfficeID
1700	N00172	Department of the Navy	1	NAVAL AIR WARFARE CENTER AIRCRAFT	0	Office.OfficeID
1700	N00173	Department of the Navy	1	NAVAL RESEARCH LABORATORY	0	Office.OfficeID
1700	N00174	Department of the Navy	1	NSWC INDIAN HEAD EOD TECH DIV	0	Office.OfficeID
1700	N00178	Department of the Navy	1	NSWC DAHLGREN	0	Office.OfficeID
1700	N00181	Department of the Navy	1	NORFOLK NAVAL SHIPYARD	0	Office.OfficeID
1700	N00183	Department of the Navy	1	NAVAL MEDICAL CENTER PORTSMOUTH VA	0	Office.OfficeID
1700	N00189	Department of the Navy	1	NAVSUP FLT LOG CTR NORFOLK	0	Office.OfficeID
1700	N00193	Department of the Navy	1	NAVY MUNITIONS COMMAND ATLANTIC	0	Office.OfficeID
1700	N00203	Department of the Navy	1	NAVAL HOSPITAL PENSACOLA FL	0	Office.OfficeID
1700	N00204	Department of the Navy	1	NAVAL AIR STATION	0	Office.OfficeID
1700	N00206	Department of the Navy	1	NAS JRB NEW ORLEANS	0	Office.OfficeID
1700	N00207	Department of the Navy	1	NAVAL AIR STATION JACKSONVILLE	0	Office.OfficeID
1700	N00209	Department of the Navy	1	NAVAL AIR SYS CD PMA 209	0	Office.OfficeID
1700	N00211	Department of the Navy	1	CAPT JAMES A LOVELL FHCC	0	Office.OfficeID
1700	N00213	Department of the Navy	1	NAVAL AIR STATION	0	Office.OfficeID
1700	N00216	Department of the Navy	1	NAVAL AIR STATION	0	Office.OfficeID
1700	N00231	Department of the Navy	1	NAVAL HEALTH CLINIC	0	Office.OfficeID
1700	N00232	Department of the Navy	1	NAVAL HOSPITAL JACKSONVILLE FL	0	Office.OfficeID
1700	N00242	Department of the Navy	1	NAVY REGION SOUTHWEST	0	Office.OfficeID
1700	N00244	Department of the Navy	1	NAVSUP FLT LOG CTR  SAN DIEGO	0	Office.OfficeID
1700	N00245	Department of the Navy	1	NAVAL STATION SAN DIEGO	0	Office.OfficeID
1700	N00246	Department of the Navy	1	NAVAL AIR STATION NORTH ISLAND	0	Office.OfficeID
1700	N0024B	Department of the Navy	1	NAVSEA 01P1 ERP	0	Office.OfficeID
1700	N00250	Department of the Navy	1	NAVY EXCHANGE SERVICE COMMAND	0	Office.OfficeID
1700	N00253	Department of the Navy	1	NAVAL UNDERSEA WARFARE CENTER	0	Office.OfficeID
1700	N00259	Department of the Navy	1	NAVAL MEDICAL CENTER SAN DIEGO CA	0	Office.OfficeID
1700	N00281	Department of the Navy	1	NETC SITE EAST	0	Office.OfficeID
1700	N0031A	Department of the Navy	1	NAVAL SPECIAL WARFARE GROUP NSWG 2	0	Office.OfficeID
1700	N0034A	Department of the Navy	1	SUBMARINE TECHNICAL SUP UNIT GROTON	0	Office.OfficeID
1700	N00367	Department of the Navy	1	NAVSUP BUSINESS SYSTEMS CENTER	0	Office.OfficeID
1700	N00383	Department of the Navy	1	NAVSUP WEAPON SYSTEMS SUPPORT	0	Office.OfficeID
1700	N00391	Department of the Navy	1	NAVSUP WEAPON SYSTEMS SUPPORT	0	Office.OfficeID
1700	N0039B	Department of the Navy	1	SPAWAR HQ NAVY ERP	0	Office.OfficeID
1700	N00406	Department of the Navy	1	NAVSUP FLT LOG CTR PUGET SOUND	0	Office.OfficeID
1700	N00421	Department of the Navy	1	NAVAL AIR WARFARE CENTER AIR DIV	0	Office.OfficeID
1700	N00521	Department of the Navy	1	WCI NAVY INSTALLATIONS COMMAND	0	Office.OfficeID
1700	N00604	Department of the Navy	1	NAVSUP FLT LOG CTR PEARL HARBOR	0	Office.OfficeID
1700	N00620	Department of the Navy	1	NAVAL AIR STATION WHIDBEY ISLAND	0	Office.OfficeID
1700	N00639	Department of the Navy	1	NAVAL SUPPORT ACTIVITY MID-SOUTH	0	Office.OfficeID
1700	N00740	Department of the Navy	1		0	Office.OfficeID
1700	N0094F	Department of the Navy	1	NULL	0	Office.OfficeID
1700	N00950	Department of the Navy	1	NAV COMPUTER AND TELECOMMUNICATIONS	0	Office.OfficeID
1700	N00995	Department of the Navy	1	NAVAL COMMUNITY COLLEGE	0	Office.OfficeID
1700	N01118	Department of the Navy	1	WCI FIELD SUPPORT ACTIVITY CODE 8	0	Office.OfficeID
1700	N0124A	Department of the Navy	1	COMDESRON 15	0	Office.OfficeID
1700	N01500	Department of the Navy	1	NULL	0	Office.OfficeID
1700	N0319A	Department of the Navy	1	MILITARY SEALIFT COMD OFFICE KOREA	0	Office.OfficeID
1700	N04211	Department of the Navy	1	WCI US NAVY SUBMARINE FORCE MUSEUM	0	Office.OfficeID
1700	N0428A	Department of the Navy	1	NAVAL SUPPORT ACTIVITY PATUXENT RIV	0	Office.OfficeID
1700	N0434A	Department of the Navy	1	US NAVY BAND WASHINGTON	0	Office.OfficeID
1700	N0439A	Department of the Navy	1	HAMPTON ROADS NAVAL MUSEUM	0	Office.OfficeID
1700	N0445A	Department of the Navy	1	NAVAL WAR COLLEGE MUSEUM CODE 37	0	Office.OfficeID
1700	N0463A	Department of the Navy	1	NAVAL EXPERIMENTAL DIVING UNIT	0	Office.OfficeID
1700	N0463B	Department of the Navy	1	NEDU COMPTROLLER ERP	0	Office.OfficeID
1700	N05276	Department of the Navy	1	WCI NAVY REGION JAPAN	0	Office.OfficeID
1700	N0529B	Department of the Navy	1	WCI NAVY REGION EURAFSWA	0	Office.OfficeID
1700	N0534A	Department of the Navy	1	PACIFIC MISSILE RANGE FACILITY	0	Office.OfficeID
1700	N0580A	Department of the Navy	1	TRAINING SUPPORT CENTER	0	Office.OfficeID
1700	N0610A	Department of the Navy	1	NAVAL DIVING AND SALVAGE	0	Office.OfficeID
1700	N0612A	Department of the Navy	1	NAVAL CONSTRUCTION TRAINING CENTER	0	Office.OfficeID
1700	N0617A	Department of the Navy	1	NAVAL NUCLEAR POWER TRAINING	0	Office.OfficeID
1700	N0622A	Department of the Navy	1	NAVY MEDICINE PROFESSIONAL	0	Office.OfficeID
1700	N07210	Department of the Navy	1	COMNAVRESFOR WCI	0	Office.OfficeID
1700	N0751A	Department of the Navy	1	NAVY MEDICINE OPERATIONAL	0	Office.OfficeID
1700	N0760A	Department of the Navy	1	CIVIL ENGINEER CORPS OFFICER SCHOOL	0	Office.OfficeID
1700	N0763A	Department of the Navy	1	RECRUIT TRAINING COMMAND	0	Office.OfficeID
1700	N08344	Department of the Navy	1	MARINE AERIAL REFUELER TRANSPORT SQ	0	Office.OfficeID
1700	N08961	Department of the Navy	1	COMMANDER 2ND FLEET	0	Office.OfficeID
1700	N09172	Department of the Navy	1	FLEET LOGISTICS SUPPORT SQ VR 64	0	Office.OfficeID
1700	N09239	Department of the Navy	1	TRAINING AIR WING TRAWING 2	0	Office.OfficeID
1700	N09576	Department of the Navy	1	CARRIER STRIKE GROUP 2	0	Office.OfficeID
1700	N09577	Department of the Navy	1	STRIKE FORCE TRAINING ATLANTIC	0	Office.OfficeID
1700	N09697	Department of the Navy	1	NAVY REGION SOUTHEAST CODE N323	0	Office.OfficeID
1700	N20104	Department of the Navy	1	COMPACFLT	0	Office.OfficeID
1700	N21015	Department of the Navy	1	USNS CATAWBA T ATF 168	0	Office.OfficeID
1700	N21307	Department of the Navy	1	USNS HENRY J KAISER T AO 187	0	Office.OfficeID
1700	N21419	Department of the Navy	1	USNS JOSHUA HUMPHREYS HULL T AO 188	0	Office.OfficeID
1700	N21524	Department of the Navy	1	USNS JOHN ERICSSON T AO 194	0	Office.OfficeID
1700	N21579	Department of the Navy	1	USNS WALTER S DIEHL T AO 193	0	Office.OfficeID
1700	N21581	Department of the Navy	1	USNS KANAWHA T AO 196	0	Office.OfficeID
1700	N21582	Department of the Navy	1	USNS PECOS T AO 197	0	Office.OfficeID
1700	N21621	Department of the Navy	1	USNS BIG HORN T AO 198	0	Office.OfficeID
1700	N21622	Department of the Navy	1	USNS TIPPECANOE  (T-AO 199)	0	Office.OfficeID
1700	N21636	Department of the Navy	1	USNS MERCY T-AH 19	0	Office.OfficeID
1700	N21857	Department of the Navy	1	USNS PATUXENT T AO 201	0	Office.OfficeID
1700	N21869	Department of the Navy	1	USNS YUKON T-AO 202	0	Office.OfficeID
1700	N21870	Department of the Navy	1	USNS LARAMIE   T AO 203	0	Office.OfficeID
1700	N21871	Department of the Navy	1	USNS RAPPAHANNOCK T AO 204	0	Office.OfficeID
1700	N22966	Department of the Navy	1	NAVAL SUBMARINE SUPPORT ACTIVITY	0	Office.OfficeID
1700	N23027	Department of the Navy	1	USS IWO JIMA  LHD 7	0	Office.OfficeID
1700	N23149	Department of the Navy	1	USS FORREST SHERMAN DDG 98	0	Office.OfficeID
1700	N23153	Department of the Navy	1	USS BAINBRIDGE DDG 96	0	Office.OfficeID
1700	N23191	Department of the Navy	1	USNS LEWIS AND CLARK T AKE 1	0	Office.OfficeID
1700	N23193	Department of the Navy	1	USNS ALAN SHEPARD T AKE 3	0	Office.OfficeID
1700	N23196	Department of the Navy	1	USNS AMELIA EARHART T AKE 6 N23196	0	Office.OfficeID
1700	N23197	Department of the Navy	1	USNS CARL BRASHEAR T-AKE 7	0	Office.OfficeID
1700	N23198	Department of the Navy	1	USNS WALLY SCHIRRA T-AKE 8   N23198	0	Office.OfficeID
1700	N23199	Department of the Navy	1	USNS MATTHEW PERRY T-AKE 9	0	Office.OfficeID
1700	N23602	Department of the Navy	1	USNS CHARLES DREW T AKE 10	0	Office.OfficeID
1700	N23726	Department of the Navy	1	USNS WASHINGTON CHAMBERS T AKE 11	0	Office.OfficeID
1700	N23914	Department of the Navy	1	USS EMORY S LAND AS 39	0	Office.OfficeID
1700	N23950	Department of the Navy	1	USS FRANK CABLE MSC CIVMAR DET	0	Office.OfficeID
1700	N24000	Department of the Navy	1	PACIFIC OASIS N24000 HULL 5119	0	Office.OfficeID
1700	N24305	Department of the Navy	1	USNS HERSHEL WILLIAMS	0	Office.OfficeID
1700	N24347	Department of the Navy	1	USNS T-ESB 5	0	Office.OfficeID
1700	N24386	Department of the Navy	1	MV ALYSSA CHOUEST	0	Office.OfficeID
1700	N25GSW	Department of the Navy	1	NAVFAC SOUTHEAST	0	Office.OfficeID
1700	N25PRW	Department of the Navy	1	NAVAL FACILITIES ENGINEERING COMMAN	0	Office.OfficeID
1700	N29784	Department of the Navy	1	USNS SPEARHEAD  T-EPF 1	0	Office.OfficeID
1700	N29786	Department of the Navy	1	USNS MILLINOCKET  T-EPF 3	0	Office.OfficeID
1700	N29788	Department of the Navy	1	USNS TRENTON T-EPF 5	0	Office.OfficeID
1700	N29789	Department of the Navy	1	USNS BRUNSWICK T-EPF 6	0	Office.OfficeID
1700	N29790	Department of the Navy	1	USNS CARSON CITY T-EPF 7	0	Office.OfficeID
1700	N30027	Department of the Navy	1	NAVY CEREMONIAL GUARD	0	Office.OfficeID
1700	N30270	Department of the Navy	1	PROGRAM EXECUTIVE OFFICER CARRIERS	0	Office.OfficeID
1700	N3029A	Department of the Navy	1	NAVY CYBER DEFENSE OPERATION CMD	0	Office.OfficeID
1700	N30321	Department of the Navy	1	NAVAL OCEANOGRAPHY OPERATIONS CMD	0	Office.OfficeID
1700	N3049B	Department of the Navy	1	COMMANDER	0	Office.OfficeID
1700	N30571	Department of the Navy	1	OFFICE OF THE GENERAL COUNSEL	0	Office.OfficeID
1700	N30720	Department of the Navy	1	EODMU 2 DET YORKTOWN	0	Office.OfficeID
1700	N30763	Department of the Navy	1	JOINT STRIKE FIGHTER PROGRAM OFFICE	0	Office.OfficeID
1700	N30829	Department of the Navy	1	NAVAL SUPPORT ACTIVITY	0	Office.OfficeID
1700	N30929	Department of the Navy	1	NAVY FLIGHT DEMONSTRATION SQDN	0	Office.OfficeID
1700	N30931	Department of the Navy	1	HQ USSOUTHCOM	0	Office.OfficeID
1700	N31188	Department of the Navy	1	NAVY INFORMATION OPERATIONS COMMAND	0	Office.OfficeID
1700	N31279	Department of the Navy	1	NMC CONUS EAST DIV DET OCEANA	0	Office.OfficeID
1700	N31466	Department of the Navy	1	NAVAL AIR STAT AUXILIARY LANDING F	0	Office.OfficeID
1700	N3146B	Department of the Navy	1	COMUSNAVSO FOL EL SALVADOR	0	Office.OfficeID
1700	N31572	Department of the Navy	1	CHIEF OF NAVAL PERSONNEL	0	Office.OfficeID
1700	N3165A	Department of the Navy	1	NAVAL AIR STATION PATUXENT RIVER	0	Office.OfficeID
1700	N31697	Department of the Navy	1	NAVAL LEADERSHIPS AND ETHICS CTR	0	Office.OfficeID
1700	N31703	Department of the Navy	1	OPERATIONS INTEGRATION GROUP	0	Office.OfficeID
1700	N3181B	Department of the Navy	1	CENTER OF EXCELLENCE IN DISASTER	0	Office.OfficeID
1700	N3185B	Department of the Navy	1	BUMED DETACHMENT BETHESDA	0	Office.OfficeID
1700	N3188B	Department of the Navy	1	U S  JOINT FORCES COMMAND	0	Office.OfficeID
1700	N31975	Department of the Navy	1	SECNAV DON CIO	0	Office.OfficeID
1700	N32185	Department of the Navy	1	NAVAL HEALTH CLINIC NEW ENGLAND	0	Office.OfficeID
1700	N32198	Department of the Navy	1	NAVSEA LPD 17 DET	0	Office.OfficeID
1700	N32205	Department of the Navy	1	MSC NORFOLK	0	Office.OfficeID
1700	N32206	Department of the Navy	1	MILITARY SEALIFT COMMAND  N8   EAST	0	Office.OfficeID
1700	N32212	Department of the Navy	1	PACOM CCP	0	Office.OfficeID
1700	N32250	Department of the Navy	1	NAVAL AIR SYSTEMS COMMAND ENG PROG	0	Office.OfficeID
1700	N32252	Department of the Navy	1	NAVAL AIR SYSTEMS COMMAND	0	Office.OfficeID
1700	N32253	Department of the Navy	1	PEARL HARBOR NAVAL SHIPYARD IMF	0	Office.OfficeID
1700	N32255	Department of the Navy	1	V22 INTEGRATED TEST TEAM PILOTS OFC	0	Office.OfficeID
1700	N32353	Department of the Navy	1	NAVAIRSYSCOMHQ	0	Office.OfficeID
1700	N32379	Department of the Navy	1	NAVAL AIR TECHNICAL DATA AND ENGINR	0	Office.OfficeID
1700	N3238A	Department of the Navy	1	PROGRAM EXECUTIVE OFFICE	0	Office.OfficeID
1700	N32396	Department of the Navy	1	NAVAL AVIATION DEPOT FIELD OFFICE	0	Office.OfficeID
1700	N32398	Department of the Navy	1	NAVAL MEDICAL RESEARCH CENTER	0	Office.OfficeID
1700	N3239A	Department of the Navy	1	NAVAL METEOROLOGY AND OCEANOGRAPHY	0	Office.OfficeID
1700	N32411	Department of the Navy	1	NAVAL STATION NEWPORT	0	Office.OfficeID
1700	N32414	Department of the Navy	1	NAVAL SUPPORT STATION MECHANICSBURG	0	Office.OfficeID
1700	N32416	Department of the Navy	1	NAVAL STATION BREMERTON	0	Office.OfficeID
1700	N32442	Department of the Navy	1	NAVAL AIR STATION OCEANA DAM NECK	0	Office.OfficeID
1700	N32443	Department of the Navy	1	NAVAL SUPPORT STATION	0	Office.OfficeID
1700	N32446	Department of the Navy	1	PORTSMOUTH NAVAL SHIPYARD	0	Office.OfficeID
1700	N32510	Department of the Navy	1	NAVAL BRANCH MEDICAL CLINIC NORFOLK	0	Office.OfficeID
1700	N32528	Department of the Navy	1	NAVAL BRANCH HEALTH CLINIC OCEANA	0	Office.OfficeID
1700	N32529	Department of the Navy	1	NAVAL BRANCH HEALTH CLINIC BOONE	0	Office.OfficeID
1700	N32547	Department of the Navy	1	NAVAL MEDICAL CENTER SAN DIEGO CA	0	Office.OfficeID
1700	N32553	Department of the Navy	1	NAVAL BRANCH HEALTH CLINIC NTC	0	Office.OfficeID
1700	N32563	Department of the Navy	1	NAVAL BRANCH HEALTH CLINIC WASH DC	0	Office.OfficeID
1700	N32573	Department of the Navy	1	NAVAL BRANCH HEALTH CLINIC JAX FL	0	Office.OfficeID
1700	N32587	Department of the Navy	1	NAVAL HOSPITAL BREMERTON WA	0	Office.OfficeID
1700	N32612	Department of the Navy	1	NAVAL BRANCH HEALTH CLINIC KANEOHOE	0	Office.OfficeID
1700	N32639	Department of the Navy	1	NAVAL BRANCH HEALTH CLINIC DAHLGREN	0	Office.OfficeID
1700	N32643	Department of the Navy	1	NAVAL BRANCH HEALTH CLINIC KEY WEST	0	Office.OfficeID
1700	N32778	Department of the Navy	1	FLEET ACTIVITIES CHINHAE	0	Office.OfficeID
1700	N3278A	Department of the Navy	1	M/F USS FT LAUDERDALE LPD 28 BLISS	0	Office.OfficeID
1700	N32858	Department of the Navy	1	COMMUNICATION SECURITY MATERIAL SYS	0	Office.OfficeID
1700	N32967	Department of the Navy	1	NATIONAL SCIENCE FOUNDATION	0	Office.OfficeID
1700	N33191	Department of the Navy	1	NAVAL FAC ENGINEEERING CMD EUR SWA	0	Office.OfficeID
1700	N33205	Department of the Navy	1	NATEC DET CHERRY POINT	0	Office.OfficeID
1700	N33255	Department of the Navy	1	BASE COMMUNICATIONS OFFICE	0	Office.OfficeID
1700	N33287	Department of the Navy	1	NAV COMPUTER AND TELECOMMUNICATIONS	0	Office.OfficeID
1700	N33329	Department of the Navy	1	NAVAL BRANCH HEALTH CLINIC	0	Office.OfficeID
1700	N33355	Department of the Navy	1	NAVAL SUPPORT ACTIVITY BETHESDA	0	Office.OfficeID
1700	N33412	Department of the Navy	1	NAVAL FORCES JAPAN TARGETS OKINAWA	0	Office.OfficeID
1700	N33589	Department of the Navy	1	NETC IT SUPPORT	0	Office.OfficeID
1700	N3379A	Department of the Navy	1	CAMP LEMONIER DJIBOUTI	0	Office.OfficeID
1700	N3393B	Department of the Navy	1	NSA NAPLES IT ATC FACILITY MF CNRE	0	Office.OfficeID
1700	N34291	Department of the Navy	1	OFFICE OF NAVAL RESEARCH ERP	0	Office.OfficeID
1700	N34295	Department of the Navy	1	CNRNDW CREDO	0	Office.OfficeID
1700	N3476B	Department of the Navy	1	CENTER FOR SERVICE SUPPORT	0	Office.OfficeID
1700	N34907	Department of the Navy	1	NAVSUP FLC BAHRAIN	0	Office.OfficeID
1700	N3490B	Department of the Navy	1	NAVSUP FLC SIG GF	0	Office.OfficeID
1700	N35391	Department of the Navy	1	NAVY MUSIC PROGRAM MANAGEMENT	0	Office.OfficeID
1700	N3555A	Department of the Navy	1	NAVAL AIR WARFARE CTR AIRCRAFT DIV	0	Office.OfficeID
1700	N3560A	Department of the Navy	1	NAVAL SERVICE TRAINING COMMAND	0	Office.OfficeID
1700	N3560P	Department of the Navy	1	NSTC GREAT LAKES PENSACOLA PRO SRI	0	Office.OfficeID
1700	N35654	Department of the Navy	1	NAVAL BRANCH HEALTH CLINIC EARLE	0	Office.OfficeID
1700	N35697	Department of the Navy	1	DEFENSE ACTIVITY FOR	0	Office.OfficeID
1700	N35949	Department of the Navy	1	NAVAL HOSPITAL TWENTYNINE PALMS CA	0	Office.OfficeID
1700	N3594A	Department of the Navy	1	CENTER FOR SEABEES AND FACILITIES	0	Office.OfficeID
1700	N3594P	Department of the Navy	1	CENTER FOR SEABEES AND FACILITIES	0	Office.OfficeID
1700	N3596A	Department of the Navy	1	CENTER FOR SURFACE COMBAT SYSTEMS	0	Office.OfficeID
1700	N36001	Department of the Navy	1	NAVY CYBER FORCES COMMAND NORFOLK	0	Office.OfficeID
1700	N36048	Department of the Navy	1	TPC SUFFOLK	0	Office.OfficeID
1700	N3654A	Department of the Navy	1	COMB JT TASK FORCE HORN OF AFRICA	0	Office.OfficeID
1700	N37100	Department of the Navy	1	BUMED EAA	0	Office.OfficeID
1700	N3761A	Department of the Navy	1	CENTER FOR SECURITY FORCES	0	Office.OfficeID
1700	N38305	Department of the Navy	1	NAVCONBRIG CHESAPEAKE	0	Office.OfficeID
1700	N39040	Department of the Navy	1	PORTSMOUTH NAVAL SHIPYARD GF	0	Office.OfficeID
1700	N39154	Department of the Navy	1	NCTAMS LANT BCO SUBASENLON	0	Office.OfficeID
1700	N39163	Department of the Navy	1	NAVAL HOSPITAL SIGONELLA ITALY	0	Office.OfficeID
1700	N39167	Department of the Navy	1	NAVAL HOSPITAL PENSACOLA FL	0	Office.OfficeID
1700	N39430	Department of the Navy	1	NAVAL FACILITIES ENGINEERING AND	0	Office.OfficeID
1700	N39467	Department of the Navy	1	NAVAL MEDICAL RESEARCH UNIT	0	Office.OfficeID
1700	N39934	Department of the Navy	1	ASIA PACIFIC CENTER FOR	0	Office.OfficeID
1700	N3998F	Department of the Navy	1	DUSN INSIDER THREAT	0	Office.OfficeID
1700	N39999	Department of the Navy	1	ARMS CONTROL SUPPORT OFFICE	0	Office.OfficeID
1700	N3999C	Department of the Navy	1	NAVAL SPECIAL WARFARE COMMAND	0	Office.OfficeID
1700	N40008	Department of the Navy	1	UWDC DET YOKOSUKA	0	Office.OfficeID
1700	N40018	Department of the Navy	1	REGIONAL SUPPORT GROUP GROTON	0	Office.OfficeID
1700	N40027	Department of the Navy	1	SOUTHEAST REGIONAL MAINT CENTER	0	Office.OfficeID
1700	N4002A	Department of the Navy	1	SOUTHEAST REGIONAL MAINT CENTER	0	Office.OfficeID
1700	N40039	Department of the Navy	1	HQ USPACOM	0	Office.OfficeID
1700	N40059	Department of the Navy	1	NAVSUP FLT LOG CTR  SIGONELLA	0	Office.OfficeID
1700	N4005Y	Department of the Navy	1	SURFACE&MINE WARFIGHTING DEV CTR	0	Office.OfficeID
1700	N40080	Department of the Navy	1	NAV FAC ENGINEERING CMD WASHINGTON	0	Office.OfficeID
1700	N40083	Department of the Navy	1	NAVAL FAC ENGINEEERING CMD MIDWEST	0	Office.OfficeID
1700	N40084	Department of the Navy	1	NAVAL FAC ENGINEERING CMD FAR EAST	0	Office.OfficeID
1700	N40085	Department of the Navy	1	NAVAL FAC ENGINEERING CMD MID LANT	0	Office.OfficeID
1700	N4010A	Department of the Navy	1	NAVAL HOSPITAL JACKSONVILLE	0	Office.OfficeID
1700	N4018A	Department of the Navy	1	NAVSUP FLC NORFOLK ERP NWCF	0	Office.OfficeID
1700	N40192	Department of the Navy	1	NAVFAC ENGINEERING COMMAND MARIANAS	0	Office.OfficeID
1700	N4019A	Department of the Navy	1	NAVSUP FLC PEARL HARBOR ERP NWCF	0	Office.OfficeID
1700	N4020A	Department of the Navy	1	NAVSUP FLC JACKSONVILLE NWCF ERP	0	Office.OfficeID
1700	N4021A	Department of the Navy	1	NAVSUP FLC SAN DIEGO ERP NWCF	0	Office.OfficeID
1700	N4026A	Department of the Navy	1	NAVSUP FLC SIGONELLA ERP NWCF	0	Office.OfficeID
1700	N40273	Department of the Navy	1	NAVY EXPEDITIONARY COMBAT COMMAND	0	Office.OfficeID
1700	N40281	Department of the Navy	1	CNI NAVAL ORDNANCE TEST UNIT	0	Office.OfficeID
1700	N40295	Department of the Navy	1	NAVSUP GLOBAL LOGISTICS SUPPORT	0	Office.OfficeID
1700	N40338	Department of the Navy	1	NULL	0	Office.OfficeID
1700	N40339	Department of the Navy	1	NAVSUP FLC BAHRAIN	0	Office.OfficeID
1700	N40345	Department of the Navy	1	NAVSUP FLT LOG CTR SINGAPORE OFFICE	0	Office.OfficeID
1700	N40380	Department of the Navy	1	NAVSUP FLC JAX GF	0	Office.OfficeID
1700	N40389	Department of the Navy	1	NAVY PAY AND PERSONNEL SUPPORT CENT	0	Office.OfficeID
1700	N40442	Department of the Navy	1	MILITARY SEALIFT FLT SUPP CMD NORF	0	Office.OfficeID
1700	N40443	Department of the Navy	1	MSFSC SHIP SUPPORT UNIT SAN DIEGO	0	Office.OfficeID
1700	N40444	Department of the Navy	1	MILITARY SEALIFT FLEET SUPPORT CMD	0	Office.OfficeID
1700	N40445	Department of the Navy	1	MILITARY SEALIFT FLEET SUPPORT CMD	0	Office.OfficeID
1700	N40446	Department of the Navy	1	MILITARY SEALIFT FLEET SUPPORT CMD	0	Office.OfficeID
1700	N40447	Department of the Navy	1	MILITARY SEALIFT FLEET SUPPORT CMD	0	Office.OfficeID
1700	N40448	Department of the Navy	1	MSC SHIP SUPPORT UT MANAMA BAHRAIN	0	Office.OfficeID
1700	N40491	Department of the Navy	1	NAVAL SECURITY ACTIVITY FACILITY	0	Office.OfficeID
1700	N40623	Department of the Navy	1	NAVY EXPEDITIONARY INTELLIGENCE CMD	0	Office.OfficeID
1700	N40629	Department of the Navy	1	NAVY MUNITIONS COMMAND E ASIA DIV	0	Office.OfficeID
1700	N40902	Department of the Navy	1	NULL	0	Office.OfficeID
1700	N41028	Department of the Navy	1	NSWC CRANE DIV SSP	0	Office.OfficeID
1700	N41038	Department of the Navy	1	USS LEWIS B PULLER T-ESD 3	0	Office.OfficeID
1700	N41080	Department of the Navy	1	NAVAL AIR SYSTEMS COMMAND	0	Office.OfficeID
1700	N4109A	Department of the Navy	1	PROGRAM EXECUTIVE OFFICE	0	Office.OfficeID
1700	N41100	Department of the Navy	1	NULL	0	Office.OfficeID
1700	N41137	Department of the Navy	1	PAC FLT HUMAN RESOURCES OFFICE NW	0	Office.OfficeID
1700	N41151	Department of the Navy	1	NULL	0	Office.OfficeID
1700	N41246	Department of the Navy	1	NAVY INFORMATION OPERATIONS COMMAND	0	Office.OfficeID
1700	N41421	Department of the Navy	1	OFFICE OF THE ASSISTANT SECRETARY	0	Office.OfficeID
1700	N41557	Department of the Navy	1	US NAVAL SUPPORT ACTIVITY ANDERSEN	0	Office.OfficeID
1700	N4162A	Department of the Navy	1	NAVAL AIR SYSTEMS COMMAND	0	Office.OfficeID
1700	N41680	Department of the Navy	1	NULL	0	Office.OfficeID
1700	N41756	Department of the Navy	1	NAVY ENGINEERING LOGISTICS OFFICE	0	Office.OfficeID
1700	N41817	Department of the Navy	1	NAVAL MEDICIAL RESEARCH UNIT DAYTON	0	Office.OfficeID
1700	N41991	Department of the Navy	1	WHITE HOUSE MEDICAL UNIT	0	Office.OfficeID
1700	N42082	Department of the Navy	1	NAVAL SUPPORT FACILITY ANNAPOLIS	0	Office.OfficeID
1700	N42083	Department of the Navy	1	DEPT OF COMMERCE CENTRAL ADMIN SUPP	0	Office.OfficeID
1700	N42149	Department of the Navy	1	CENTER FOR SECURITY FORCES	0	Office.OfficeID
1700	N42158	Department of the Navy	1	NORFOLK NAVAL SHIPYARD GF	0	Office.OfficeID
1700	N42205	Department of the Navy	1	NULL	0	Office.OfficeID
1700	N42237	Department of the Navy	1	COMMANDING OFFICER	0	Office.OfficeID
1700	N42485	Department of the Navy	1	DON/AA	0	Office.OfficeID
1700	N42645	Department of the Navy	1	NMCLANT ORD SYS ENG MGMT CODE 23	0	Office.OfficeID
1700	N42794	Department of the Navy	1	NSWC NAVAL EXPLOSIVE ORDNANCE	0	Office.OfficeID
1700	N4315N	Department of the Navy	1	CDR US PACIFIC COMMAND USPACOM	0	Office.OfficeID
1700	N4321A	Department of the Navy	1	NAVAL BRANCH HEALTH CLINIC BAHRAIN	0	Office.OfficeID
1700	N43398	Department of the Navy	1	OPNAV 21ST CENTURY SAILOR OFF N17M	0	Office.OfficeID
